date,time,NO2,PM2.5,PM10,O3,SO2
01-01-2021,01:00,44.00694,31.958,35.275,6.37,0.51348
01-01-2021,02:00,51.19804,65.024,73.85,1.23057,0.57767
01-01-2021,03:00,52.92934,48.066,54.75,0.81435,0.4493
01-01-2021,04:00,48.52979,36.58,40.35,1.52012,0.19256
01-01-2021,05:00,45.14013,35.566,39.075,2.00872,0.19256
01-01-2021,06:00,44.67833,36.84,40.825,1.14009,0.38511
01-01-2021,07:00,46.05045,38.962,42.9,0.70577,0.77022
01-01-2021,08:00,41.38289,40.425,44.525,0.86864,0.51348
01-01-2021,09:00,40.18928,30.495,35.55,1.41154,0.4493
01-01-2021,10:00,41.49222,29.198,33.8,2.82307,1.02696
01-01-2021,11:00,39.3895,23.703,28.25,2.49733,0.83441
01-01-2021,12:00,35.92877,12.193,15.35,7.38341,0.25674
01-01-2021,13:00,21.90314,5.401,8.45,21.98737,0.06419
01-01-2021,14:00,20.95648,4.245,6.775,25.78766,0.32093
01-01-2021,15:00,18.60308,4.528,8.475,26.27626,0.51348
01-01-2021,16:00,30.73719,4.505,6.95,18.13279,0.25674
01-01-2021,17:00,34.16283,13.986,17.175,12.70381,0.32093
01-01-2021,18:00,35.32127,5.92,8.25,15.25543,0.4493
01-01-2021,19:00,41.69304,8.278,11.1,6.9491,0.4493
01-01-2021,20:00,41.09108,9.434,12.1,7.32912,0.4493
01-01-2021,21:00,37.84682,9.623,12.325,10.80367,0.4493
01-01-2021,22:00,45.40076,11.061,13.025,3.04023,0.38511
01-01-2021,23:00,44.46919,11.203,13.875,2.82307,0.51348
01-01-2021,24:00,46.62875,12.193,14.025,3.36597,0.83441
02-01-2021,01:00,50.91757,13.915,16.025,0.8689,1.36819
02-01-2021,02:00,49.50581,14.41,17.025,0.9413,1.53921
02-01-2021,03:00,51.10685,17.736,20.2,1.14043,1.66748
02-01-2021,04:00,49.44603,17.453,20.0,0.9232,1.60335
02-01-2021,05:00,46.1487,21.415,24.05,1.14043,1.79575
02-01-2021,06:00,44.90014,19.151,21.75,1.08612,1.92401
02-01-2021,07:00,44.63092,16.863,19.4,0.8689,2.30882
02-01-2021,08:00,51.18919,15.991,18.525,0.9232,2.69362
02-01-2021,09:00,49.24764,14.906,20.925,0.76028,2.50122
02-01-2021,10:00,50.02293,16.58,19.7,1.14043,2.62949
02-01-2021,11:00,58.29293,15.283,19.6,1.03181,2.62949
02-01-2021,12:00,55.53079,17.453,21.375,2.11793,2.24469
02-01-2021,13:00,56.46769,19.363,23.725,3.58419,1.53921
02-01-2021,14:00,57.83931,16.25,20.7,3.6385,1.21854
02-01-2021,15:00,56.76389,11.698,14.2,3.96433,0.89787
02-01-2021,16:00,47.67931,8.302,11.575,11.34994,0.51307
02-01-2021,17:00,56.70625,9.08,12.55,4.616,0.64134
02-01-2021,18:00,50.56475,7.193,9.425,7.92867,0.44894
02-01-2021,19:00,42.59262,6.439,8.25,11.893,0.51307
02-01-2021,20:00,43.70659,5.495,6.925,12.54467,0.32067
02-01-2021,21:00,35.79479,4.976,6.375,19.49583,0.3848
02-01-2021,22:00,49.02206,5.377,6.75,5.43059,0.64134
02-01-2021,23:00,43.02143,4.151,5.2,11.62147,0.44894
02-01-2021,24:00,36.03224,3.137,4.0,17.3779,0.32067
03-01-2021,01:00,20.36093,2.712,3.975,29.3339,0.0
03-01-2021,02:00,21.03419,4.08,4.65,29.18904,0.12817
03-01-2021,03:00,11.3859,1.274,1.775,38.40568,0.12817
03-01-2021,04:00,12.52685,1.109,1.425,36.45009,0.19225
03-01-2021,05:00,10.82815,1.226,2.2,37.6995,0.44858
03-01-2021,06:00,10.92845,1.415,2.45,35.47229,0.32042
03-01-2021,07:00,7.83621,1.085,1.875,37.64518,0.51266
03-01-2021,08:00,13.77739,1.439,2.25,31.61543,0.44858
03-01-2021,09:00,19.47977,1.533,3.35,30.58331,0.3845
03-01-2021,10:00,24.68226,1.887,3.8,24.06467,0.70491
03-01-2021,11:00,22.39878,2.547,4.175,23.4128,0.64083
03-01-2021,12:00,19.35324,3.09,5.35,26.02026,0.57675
03-01-2021,13:00,20.66136,4.269,7.075,25.91161,0.57675
03-01-2021,14:00,22.00662,5.495,9.8,25.91161,0.83308
03-01-2021,15:00,21.74977,5.755,9.875,28.35611,0.89716
03-01-2021,16:00,27.69227,5.495,9.15,23.24984,0.57675
03-01-2021,17:00,31.58769,5.542,8.6,23.95602,0.64083
03-01-2021,18:00,34.43264,7.759,11.575,21.13128,0.70491
03-01-2021,19:00,31.94086,7.406,11.675,22.97822,0.89716
03-01-2021,20:00,29.4443,7.288,12.15,24.93382,0.57675
03-01-2021,21:00,19.72892,6.792,11.45,33.35374,0.76899
03-01-2021,22:00,23.42481,7.028,10.6,30.52899,0.51266
03-01-2021,23:00,23.2197,6.038,8.95,27.16102,0.64083
03-01-2021,24:00,20.86933,5.0,7.175,28.84501,0.70491
04-01-2021,01:00,12.58546,3.278,4.65,35.86319,0.70491
04-01-2021,02:00,12.1161,4.292,6.525,31.73349,0.1921
04-01-2021,03:00,13.08486,3.679,5.5,31.13577,0.38419
04-01-2021,04:00,12.4859,2.948,4.9,29.72298,0.1921
04-01-2021,05:00,14.98681,3.278,5.725,28.03849,0.38419
04-01-2021,06:00,22.98841,3.349,6.0,22.16997,0.32016
04-01-2021,07:00,32.90853,3.538,5.825,18.31196,0.32016
04-01-2021,08:00,41.14606,4.835,9.175,13.04116,0.57628
04-01-2021,09:00,45.4449,5.236,10.85,9.07447,0.70435
04-01-2021,10:00,45.40445,4.929,9.2,12.49778,0.57628
04-01-2021,11:00,44.67284,6.109,12.575,17.76858,0.70435
04-01-2021,12:00,38.35306,6.91,15.35,23.03938,0.76838
04-01-2021,13:00,36.49468,6.958,16.225,24.56085,0.64032
04-01-2021,14:00,37.74566,7.359,16.525,24.83254,0.51225
04-01-2021,15:00,39.68623,6.627,12.9,20.6485,0.44822
04-01-2021,16:00,43.91073,6.722,11.275,14.2366,0.25613
04-01-2021,17:00,41.53827,6.297,10.225,19.23571,0.51225
04-01-2021,18:00,47.36265,5.566,9.1,12.22609,0.83241
04-01-2021,19:00,46.17811,6.061,8.85,15.75807,0.96047
04-01-2021,20:00,33.28997,5.425,7.675,26.40835,0.44822
04-01-2021,21:00,28.69402,4.835,6.825,28.9079,0.64032
04-01-2021,22:00,19.98653,4.175,6.9,36.67826,0.51225
04-01-2021,23:00,17.88729,3.491,5.85,39.17782,0.38419
04-01-2021,24:00,14.83681,2.83,4.975,41.84039,0.25613
05-01-2021,01:00,11.39875,2.453,4.575,45.29524,0.34123
05-01-2021,02:00,8.39317,2.524,5.125,51.1655,0.25592
05-01-2021,03:00,7.49272,3.231,6.25,49.67981,0.25592
05-01-2021,04:00,10.04162,4.009,8.275,44.40745,0.25592
05-01-2021,05:00,13.28895,3.491,7.575,39.9504,0.19194
05-01-2021,06:00,19.88789,2.854,6.25,35.76512,0.25592
05-01-2021,07:00,29.15201,2.453,4.25,27.39456,0.3199
05-01-2021,08:00,43.68794,2.854,5.0,15.11049,0.63981
05-01-2021,09:00,55.1711,3.75,7.45,5.54414,0.76777
05-01-2021,10:00,51.01233,5.354,20.625,7.39218,0.89573
05-01-2021,11:00,38.39869,4.741,11.375,17.06724,0.70379
05-01-2021,12:00,31.29771,11.486,36.85,24.7312,0.63981
05-01-2021,13:00,31.41501,9.316,35.775,24.18766,0.57582
05-01-2021,14:00,26.65095,15.708,105.2,24.89426,0.70379
05-01-2021,15:00,31.50554,39.835,277.65,21.85042,0.83175
05-01-2021,16:00,33.19969,9.929,48.45,17.06724,1.02369
05-01-2021,17:00,42.3267,6.392,10.0,10.27296,0.70379
05-01-2021,18:00,41.35493,6.675,9.25,8.42491,0.44786
05-01-2021,19:00,42.52701,7.524,10.15,6.46816,0.3199
05-01-2021,20:00,32.93152,6.203,8.325,15.11049,0.44786
05-01-2021,21:00,27.76245,5.59,7.15,18.15433,0.38388
05-01-2021,22:00,26.30735,5.59,7.35,17.33902,0.57582
05-01-2021,23:00,25.61283,4.67,7.05,17.33902,0.57582
05-01-2021,24:00,32.05598,5.071,7.45,11.25134,0.38388
06-01-2021,01:00,26.80857,5.519,7.575,10.94657,0.0
06-01-2021,02:00,22.74072,4.67,6.675,12.9764,0.0
06-01-2021,03:00,15.95177,4.175,6.375,17.77912,0.12786
06-01-2021,04:00,16.8031,4.127,5.875,15.11497,0.25572
06-01-2021,05:00,20.50518,3.892,5.725,12.01586,0.19179
06-01-2021,06:00,26.08273,3.373,4.825,7.55749,0.38358
06-01-2021,07:00,33.25596,3.302,5.15,5.21956,0.44751
06-01-2021,08:00,42.90278,4.811,6.9,1.19615,0.83108
06-01-2021,09:00,44.54116,5.472,10.0,2.33793,0.95894
06-01-2021,10:00,49.74859,8.443,21.7,2.44667,1.02287
06-01-2021,11:00,45.36559,9.976,33.925,6.36134,1.02287
06-01-2021,12:00,44.24973,11.509,36.7,8.04682,1.02287
06-01-2021,13:00,47.8925,104.599,854.15,9.46045,0.76715
06-01-2021,14:00,45.1027,40.778,290.325,13.5926,0.6393
06-01-2021,15:00,41.78712,9.835,17.875,17.18105,0.38358
06-01-2021,16:00,51.37301,11.533,18.825,6.85067,0.44751
06-01-2021,17:00,57.86077,11.651,17.6,2.12045,0.6393
06-01-2021,18:00,60.15075,11.627,16.65,1.14178,0.89501
06-01-2021,19:00,66.1603,15.047,19.65,1.08741,1.02287
06-01-2021,20:00,67.23406,16.793,21.95,1.14178,1.59824
06-01-2021,21:00,65.66433,18.302,22.625,1.14178,1.72609
06-01-2021,22:00,69.19643,23.444,29.55,1.19615,2.04574
06-01-2021,23:00,66.57171,22.311,26.2,1.08741,2.30146
06-01-2021,24:00,64.36109,24.222,28.175,1.30489,2.1736
07-01-2021,01:00,70.80701,29.977,34.675,1.59534,2.55514
07-01-2021,02:00,73.90253,31.863,36.575,1.74037,3.64106
07-01-2021,03:00,68.20993,35.637,41.875,1.46844,3.38555
07-01-2021,04:00,62.24729,34.929,41.25,1.57721,3.2578
07-01-2021,05:00,58.38668,39.835,45.55,1.52282,2.55514
07-01-2021,06:00,58.40133,41.085,46.0,1.35966,2.49125
07-01-2021,07:00,56.3452,34.977,38.925,0.92457,2.17186
07-01-2021,08:00,54.95615,23.043,26.275,0.76141,1.91635
07-01-2021,09:00,51.71623,22.571,30.15,0.65264,1.4692
07-01-2021,10:00,50.54457,28.255,33.225,0.92457,1.14981
07-01-2021,11:00,48.88126,23.915,29.05,2.06669,0.8943
07-01-2021,12:00,53.63266,25.991,31.975,1.52282,1.08593
07-01-2021,13:00,52.3426,23.255,30.125,1.6316,0.83042
07-01-2021,14:00,51.14738,19.764,26.625,2.50178,0.76654
07-01-2021,15:00,50.2008,16.627,22.2,1.84914,0.76654
07-01-2021,16:00,50.86516,16.91,23.7,0.92457,0.83042
07-01-2021,17:00,47.40831,14.788,20.3,0.76141,0.63878
07-01-2021,18:00,55.00275,17.476,22.425,0.70703,1.21369
07-01-2021,19:00,56.14135,19.623,24.6,0.70703,1.4692
07-01-2021,20:00,52.25896,23.632,28.425,0.8158,1.02205
07-01-2021,21:00,46.54369,23.868,28.075,0.65264,0.70266
07-01-2021,22:00,45.88687,25.755,29.95,0.48948,0.38327
07-01-2021,23:00,45.53609,24.576,27.675,0.59825,0.38327
07-01-2021,24:00,48.60522,26.321,30.35,0.70703,0.19164
08-01-2021,01:00,51.34765,27.288,31.625,0.65283,1.19144
08-01-2021,02:00,47.5107,25.778,29.45,0.94298,0.82975
08-01-2021,03:00,47.21251,19.859,22.425,0.70723,0.76593
08-01-2021,04:00,42.42956,13.208,14.9,3.97139,0.7021
08-01-2021,05:00,26.92847,10.755,12.25,16.26639,0.25531
08-01-2021,06:00,24.97472,10.849,12.55,20.67301,0.25531
08-01-2021,07:00,31.90853,9.222,11.15,18.11608,0.44679
08-01-2021,08:00,60.99618,6.132,8.625,3.20976,0.82975
08-01-2021,09:00,61.88368,2.854,6.825,9.35726,0.89358
08-01-2021,10:00,40.67593,1.863,3.7,30.7919,0.51062
08-01-2021,11:00,31.70841,2.359,3.725,38.57148,0.51062
08-01-2021,12:00,36.32693,3.868,5.875,34.05606,0.76593
08-01-2021,13:00,38.48006,4.151,6.525,34.32807,0.63827
08-01-2021,14:00,38.19596,4.481,8.475,32.47838,0.76593
08-01-2021,15:00,42.55301,4.033,7.8,30.41108,0.7021
08-01-2021,16:00,51.81318,6.038,8.85,23.99157,0.89358
08-01-2021,17:00,59.45524,5.778,7.425,16.97362,0.76593
08-01-2021,18:00,58.85486,7.948,9.325,16.97362,0.89358
08-01-2021,19:00,54.00906,8.939,10.575,20.83621,0.7021
08-01-2021,20:00,45.8707,8.609,10.025,25.51484,0.7021
08-01-2021,21:00,44.65837,9.552,10.825,24.31798,0.76593
08-01-2021,22:00,47.21201,8.679,9.725,17.84407,0.63827
08-01-2021,23:00,40.91578,5.401,6.325,19.69376,0.82975
08-01-2021,24:00,47.6814,7.005,8.775,15.66796,0.51062
09-01-2021,01:00,41.14145,10.094,12.725,19.08285,0.59524
09-01-2021,02:00,34.25572,9.505,12.9,26.33868,0.31888
09-01-2021,03:00,23.43778,6.651,8.425,32.81452,0.19133
09-01-2021,04:00,28.9961,6.439,8.075,31.18195,0.51021
09-01-2021,05:00,29.99535,7.854,10.325,24.37961,0.44643
09-01-2021,06:00,38.48335,8.255,10.725,17.41401,0.57399
09-01-2021,07:00,57.31063,9.34,12.275,5.4963,0.82909
09-01-2021,08:00,57.42889,11.132,13.65,0.76186,1.84951
09-01-2021,09:00,48.05768,17.854,25.925,1.03396,1.46685
09-01-2021,10:00,48.52301,22.241,26.975,2.06791,1.21175
09-01-2021,11:00,52.86052,25.212,30.325,2.23117,1.84951
09-01-2021,12:00,52.18237,27.83,33.725,2.39443,1.65818
09-01-2021,13:00,47.98148,20.991,26.6,11.3191,1.46685
09-01-2021,14:00,36.52811,16.486,20.225,24.81496,0.89287
09-01-2021,15:00,41.34596,17.076,21.0,17.30517,1.02042
09-01-2021,16:00,52.99992,20.118,25.575,8.32607,1.02042
09-01-2021,17:00,53.8613,21.085,25.2,2.6121,1.40307
09-01-2021,18:00,55.63717,19.387,23.15,2.88419,1.02042
09-01-2021,19:00,56.32958,17.264,21.05,3.21071,0.76532
09-01-2021,20:00,58.02859,18.538,22.125,2.28559,0.89287
09-01-2021,21:00,54.23182,23.278,26.65,3.64606,0.89287
09-01-2021,22:00,51.99297,21.816,24.925,2.44884,1.02042
09-01-2021,23:00,40.63142,18.231,21.55,6.69351,0.76532
09-01-2021,24:00,41.28471,15.377,18.0,7.72746,0.70154
10-01-2021,01:00,30.61857,14.151,16.275,13.86275,0.42483
10-01-2021,02:00,23.99309,12.335,14.4,19.59656,0.44608
10-01-2021,03:00,20.54996,11.156,13.175,22.91709,0.31862
10-01-2021,04:00,17.94571,10.448,13.375,23.29813,0.06373
10-01-2021,05:00,16.48913,9.175,11.875,25.7477,0.38235
10-01-2021,06:00,20.75278,8.326,11.0,22.69935,0.31862
10-01-2021,07:00,21.25099,7.665,10.4,25.09448,0.44608
10-01-2021,08:00,27.62438,7.995,12.125,18.67117,0.57353
10-01-2021,09:00,31.79031,9.929,20.45,14.09864,0.5098
10-01-2021,10:00,40.62558,11.722,19.95,8.92732,0.70098
10-01-2021,11:00,43.57507,10.33,16.675,7.89306,0.7647
10-01-2021,12:00,48.06489,10.543,19.8,6.80436,0.82843
10-01-2021,13:00,48.9712,10.59,16.8,6.91323,0.89215
10-01-2021,14:00,48.54959,10.33,14.075,10.56037,1.0196
10-01-2021,15:00,47.52294,8.892,11.925,15.67725,0.89215
10-01-2021,16:00,43.59174,6.557,9.4,17.36473,0.82843
10-01-2021,17:00,41.18589,7.925,11.25,18.39899,0.82843
10-01-2021,18:00,45.47338,8.632,11.025,12.19341,0.82843
10-01-2021,19:00,45.81345,8.42,11.325,11.15915,0.95588
10-01-2021,20:00,38.77512,5.519,7.125,17.41916,0.95588
10-01-2021,21:00,35.05952,5.566,7.25,23.84248,0.89215
10-01-2021,22:00,30.59255,6.887,9.05,22.20943,0.89215
10-01-2021,23:00,30.39439,6.25,7.7,23.67917,1.0196
10-01-2021,24:00,20.10602,4.505,5.925,33.91293,0.82843
11-01-2021,01:00,19.32592,4.222,5.95,35.21165,0.3396
11-01-2021,02:00,32.50625,3.609,5.65,26.35429,0.31837
11-01-2021,03:00,30.95525,2.759,4.2,30.05695,0.2547
11-01-2021,04:00,27.3884,2.877,4.575,32.23499,0.44572
11-01-2021,05:00,26.32858,2.948,4.75,35.71986,0.50939
11-01-2021,06:00,32.10828,3.066,5.5,30.81927,0.38204
11-01-2021,07:00,38.44684,2.783,5.65,28.26007,0.57307
11-01-2021,08:00,53.79761,2.783,5.725,19.49346,0.89144
11-01-2021,09:00,59.11398,3.609,8.35,13.4494,1.01878
11-01-2021,10:00,64.3409,3.703,8.3,9.09332,0.89144
11-01-2021,11:00,59.3522,3.538,8.525,11.76142,0.89144
11-01-2021,12:00,51.12541,3.396,8.5,20.14687,0.70041
11-01-2021,13:00,41.26284,2.642,6.15,27.93337,0.95511
11-01-2021,14:00,38.39186,1.981,4.875,30.76482,1.20981
11-01-2021,15:00,45.09365,2.288,6.75,25.97313,1.33715
11-01-2021,16:00,44.81584,2.736,6.15,23.79509,1.20981
11-01-2021,17:00,42.49911,2.901,4.575,25.53752,0.76409
11-01-2021,18:00,45.32191,4.292,6.725,21.5626,0.89144
11-01-2021,19:00,46.2287,5.66,7.675,17.75103,1.14613
11-01-2021,20:00,14.59662,3.042,5.375,51.4562,0.76409
11-01-2021,21:00,16.15377,3.042,4.325,47.75353,0.89144
11-01-2021,22:00,14.10003,1.792,2.725,56.19344,0.89144
11-01-2021,23:00,15.24989,1.509,2.575,55.97563,0.95511
11-01-2021,24:00,12.43802,1.415,2.225,55.10442,0.95511
12-01-2021,01:00,9.29652,1.25,1.925,55.70171,0.16966
12-01-2021,02:00,9.69868,1.25,1.975,54.10401,0.06362
12-01-2021,03:00,9.23277,1.297,2.175,53.05098,0.25449
12-01-2021,04:00,8.17672,1.627,2.575,55.12073,0.38174
12-01-2021,05:00,9.73283,1.887,2.65,55.28413,0.06362
12-01-2021,06:00,14.4506,2.264,4.35,52.50631,0.31811
12-01-2021,07:00,26.60339,1.109,1.95,40.63247,0.69985
12-01-2021,08:00,40.76484,1.132,2.15,26.52549,0.8271
12-01-2021,09:00,53.91536,2.524,8.725,17.04821,0.95434
12-01-2021,10:00,64.81632,3.656,8.275,7.89773,1.14521
12-01-2021,11:00,49.15369,3.915,8.825,20.64304,1.33608
12-01-2021,12:00,43.46771,3.868,8.175,29.63012,1.27246
12-01-2021,13:00,35.46327,4.222,8.325,34.80449,1.20883
12-01-2021,14:00,33.7447,4.811,10.625,38.34486,0.95434
12-01-2021,15:00,41.5255,4.623,10.5,31.59093,0.89072
12-01-2021,16:00,51.61683,6.061,16.425,24.61914,1.14521
12-01-2021,17:00,75.79094,8.679,18.6,4.68417,1.20883
12-01-2021,18:00,79.4402,10.259,20.1,1.19828,1.59057
12-01-2021,19:00,78.68505,13.491,22.0,1.08934,1.46333
12-01-2021,20:00,90.2986,17.995,27.775,1.41615,3.11752
12-01-2021,21:00,89.99175,26.722,37.15,1.47061,4.77172
12-01-2021,22:00,78.86518,30.165,39.175,1.41615,3.94462
12-01-2021,23:00,67.7285,25.283,32.1,1.14381,2.2268
12-01-2021,24:00,62.46654,24.057,31.325,1.03488,2.03593
13-01-2021,01:00,57.65014,23.396,29.425,1.01702,1.3562
13-01-2021,02:00,53.89873,20.943,27.55,1.01702,1.08072
13-01-2021,03:00,53.96796,18.043,24.7,0.87173,0.76286
13-01-2021,04:00,52.30062,18.42,24.525,0.92621,0.76286
13-01-2021,05:00,48.6782,19.175,25.175,0.9807,0.445
13-01-2021,06:00,46.9207,20.566,24.975,0.92621,0.31786
13-01-2021,07:00,56.29632,20.26,24.1,0.87173,0.95358
13-01-2021,08:00,58.29182,20.708,25.6,0.92621,1.01715
13-01-2021,09:00,65.27595,20.33,30.225,0.81725,1.27143
13-01-2021,10:00,70.20947,18.043,26.525,2.01588,1.27143
13-01-2021,11:00,68.71397,12.594,16.8,2.88761,0.82643
13-01-2021,12:00,70.90578,14.929,18.225,3.05106,0.76286
13-01-2021,13:00,72.79807,17.76,20.8,2.39726,1.14429
13-01-2021,14:00,74.38146,18.208,21.1,2.23381,1.08072
13-01-2021,15:00,74.05382,13.986,18.575,2.12485,0.95358
13-01-2021,16:00,76.21684,12.995,16.9,1.08966,1.08072
13-01-2021,17:00,77.14892,11.486,14.25,0.92621,1.27143
13-01-2021,18:00,59.08987,5.849,7.125,3.75934,0.57215
13-01-2021,19:00,68.84189,8.443,10.225,1.25311,0.50858
13-01-2021,20:00,69.80324,10.283,11.8,0.6538,0.57215
13-01-2021,21:00,63.96642,13.255,14.65,0.76277,0.76286
13-01-2021,22:00,52.91152,8.774,10.0,1.14415,0.38143
13-01-2021,23:00,44.46001,4.859,5.425,4.52211,0.25429
13-01-2021,24:00,43.89427,3.208,3.95,5.61178,0.06357
14-01-2021,01:00,36.653,1.863,2.375,12.35319,0.0
14-01-2021,02:00,25.65218,1.462,1.9,23.83439,0.19056
14-01-2021,03:00,19.58873,1.321,1.9,33.89861,0.0
14-01-2021,04:00,17.22698,1.297,1.825,36.35108,0.06352
14-01-2021,05:00,15.37295,0.778,1.425,41.91001,0.06352
14-01-2021,06:00,22.42134,0.519,0.775,37.27757,0.3176
14-01-2021,07:00,40.73663,1.156,1.925,23.21673,0.57169
14-01-2021,08:00,49.45929,1.84,2.725,15.80482,0.76225
14-01-2021,09:00,57.77645,1.816,4.9,12.15336,1.01633
14-01-2021,10:00,61.79075,2.193,5.475,7.68441,1.07985
14-01-2021,11:00,52.37577,2.995,5.1,11.11787,0.69873
14-01-2021,12:00,48.68888,3.208,5.05,14.44233,0.69873
14-01-2021,13:00,49.90088,3.915,8.175,12.53485,1.01633
14-01-2021,14:00,44.71635,3.231,7.775,15.20532,0.76225
14-01-2021,15:00,49.1503,3.609,5.85,14.87833,0.82577
14-01-2021,16:00,50.40157,2.547,4.775,14.33333,0.88929
14-01-2021,17:00,53.69498,2.406,3.525,14.06084,0.76225
14-01-2021,18:00,52.06085,3.703,5.175,13.13435,0.82577
14-01-2021,19:00,60.358,7.076,8.625,4.14195,0.76225
14-01-2021,20:00,61.80465,8.373,9.95,1.41698,0.76225
14-01-2021,21:00,61.12263,8.915,10.375,1.52598,0.88929
14-01-2021,22:00,59.24729,12.83,14.575,2.23447,0.82577
14-01-2021,23:00,57.86343,11.038,12.375,1.85298,0.63521
14-01-2021,24:00,49.94764,9.363,10.35,5.44994,0.57169
15-01-2021,01:00,49.43561,9.741,11.25,7.41411,0.0
15-01-2021,02:00,45.91745,10.307,11.575,5.52424,0.06347
15-01-2021,03:00,43.79819,10.236,12.05,5.17897,0.19041
15-01-2021,04:00,28.79619,9.552,11.125,16.46368,0.25388
15-01-2021,05:00,43.48609,10.307,11.675,7.0325,0.25388
15-01-2021,06:00,47.43828,12.241,14.225,1.19934,0.82511
15-01-2021,07:00,49.86458,12.17,15.675,0.7087,1.33286
15-01-2021,08:00,51.68845,16.179,20.2,0.7087,1.65021
15-01-2021,09:00,53.6209,18.443,27.525,0.76322,1.71368
15-01-2021,10:00,54.29764,17.288,25.325,1.03579,1.96756
15-01-2021,11:00,57.57749,18.326,23.95,1.47192,2.03103
15-01-2021,12:00,61.60621,23.467,33.15,1.96256,2.15797
15-01-2021,13:00,58.23002,23.585,30.875,2.4532,2.0945
15-01-2021,14:00,48.27594,18.255,23.35,4.08866,0.95204
15-01-2021,15:00,50.45316,21.274,30.75,3.65254,0.82511
15-01-2021,16:00,43.7354,17.123,21.85,5.77864,0.76164
15-01-2021,17:00,52.51826,18.137,21.675,2.72578,1.20592
15-01-2021,18:00,58.2191,24.552,28.35,0.76322,1.84062
15-01-2021,19:00,62.83048,21.51,25.675,0.87225,1.90409
15-01-2021,20:00,58.81307,20.283,23.95,1.09031,1.26939
15-01-2021,21:00,47.69487,19.67,22.725,5.23349,0.57123
15-01-2021,22:00,40.07048,18.113,20.6,7.25056,0.44429
15-01-2021,23:00,31.85038,16.486,19.1,14.065,0.38082
15-01-2021,24:00,24.09471,15.967,18.6,19.353,0.19041
16-01-2021,01:00,18.71579,15.165,17.95,23.63036,0.50735
16-01-2021,02:00,13.81467,14.08,16.8,31.41021,0.25367
16-01-2021,03:00,14.8375,14.151,16.65,29.99238,0.12684
16-01-2021,04:00,12.07016,11.415,13.425,32.50084,0.25367
16-01-2021,05:00,9.85762,6.392,7.625,36.69977,0.38051
16-01-2021,06:00,9.55646,4.717,5.275,37.08149,0.50735
16-01-2021,07:00,10.97063,5.519,6.45,35.33648,0.63419
16-01-2021,08:00,14.85236,4.693,5.525,32.88256,0.95128
16-01-2021,09:00,23.41165,4.387,6.65,25.30266,0.6976
16-01-2021,10:00,34.4088,4.552,6.875,17.34105,0.76102
16-01-2021,11:00,51.85029,5.448,9.9,8.50693,1.26837
16-01-2021,12:00,37.09752,6.792,13.875,28.90175,1.14153
16-01-2021,13:00,19.87633,7.123,16.175,48.58766,0.95128
16-01-2021,14:00,20.62992,7.995,17.4,47.76969,0.63419
16-01-2021,15:00,17.35897,8.962,18.125,49.3511,0.76102
16-01-2021,16:00,18.26314,9.528,18.95,47.71515,1.07811
16-01-2021,17:00,18.41783,9.599,18.325,48.20594,0.76102
16-01-2021,18:00,17.71177,10.094,20.65,50.76892,1.07811
16-01-2021,19:00,18.91664,10.519,21.625,53.38644,1.07811
16-01-2021,20:00,23.08626,11.25,22.25,50.00548,1.07811
16-01-2021,21:00,19.91449,11.014,21.6,51.85956,1.01469
16-01-2021,22:00,17.55434,9.929,19.25,51.4233,1.20495
16-01-2021,23:00,17.6551,8.726,17.0,50.82345,1.07811
16-01-2021,24:00,12.53173,8.915,17.175,54.64067,1.01469
17-01-2021,01:00,6.24011,8.986,18.95,61.82075,0.42245
17-01-2021,02:00,5.43652,7.382,14.95,65.67546,0.38021
17-01-2021,03:00,7.20136,4.552,8.325,66.11184,0.1901
17-01-2021,04:00,6.79332,4.882,11.4,63.16626,0.57031
17-01-2021,05:00,6.8434,4.269,9.775,63.92993,0.50694
17-01-2021,06:00,5.18194,4.434,9.75,62.12986,0.95051
17-01-2021,07:00,10.76764,5.236,12.65,56.07506,0.88714
17-01-2021,08:00,12.57728,5.401,13.35,51.92943,0.88714
17-01-2021,09:00,20.33351,6.297,16.875,46.09283,1.01388
17-01-2021,10:00,13.84198,6.486,14.95,52.58401,1.14061
17-01-2021,11:00,14.50129,6.698,15.275,52.52946,0.82378
17-01-2021,12:00,15.3133,7.712,18.7,54.11134,1.14061
17-01-2021,13:00,17.32481,8.184,18.55,50.12936,0.95051
17-01-2021,14:00,15.21022,8.231,18.5,51.76579,0.88714
17-01-2021,15:00,19.54678,8.349,18.85,48.71112,0.82378
17-01-2021,16:00,17.77277,9.175,22.425,45.22006,0.63368
17-01-2021,17:00,27.38307,9.434,19.775,38.34705,0.69704
17-01-2021,18:00,29.64066,9.976,20.0,34.91054,0.63368
17-01-2021,19:00,38.66498,9.811,18.7,26.89203,0.88714
17-01-2021,20:00,37.20157,9.269,17.875,25.41924,0.76041
17-01-2021,21:00,43.69964,8.679,15.125,20.07356,0.82378
17-01-2021,22:00,41.23001,8.231,14.15,19.74628,0.82378
17-01-2021,23:00,36.65053,7.736,13.075,21.65545,0.82378
17-01-2021,24:00,28.69965,7.335,13.1,24.92831,0.76041
18-01-2021,01:00,21.01788,6.651,11.05,28.15494,0.76041
18-01-2021,02:00,13.22655,5.943,9.825,36.3759,0.76041
18-01-2021,03:00,27.40231,4.835,8.5,28.86427,0.76041
