datetime,city,NO2,PM2.5,PM10,O3,SO2,temp,humidity,wind_speed,pressure
2021-01-01 01:00:00,MAN3,44.00694,31.958,35.275,6.37,0.51348,-0.9,97.0,4.7,1003.4
2021-01-01 02:00:00,MAN3,51.19804,65.024,73.85,1.23057,0.57767,-1.1,98.0,5.2,1003.7
2021-01-01 03:00:00,MAN3,52.92934,48.066,54.75,0.81435,0.4493,-1.3,98.0,3.4,1004.1
2021-01-01 04:00:00,MAN3,48.52979,36.58,40.35,1.52012,0.19256,-0.8,96.0,1.9,1004.2
2021-01-01 05:00:00,MAN3,45.14013,35.566,39.075,2.00872,0.19256,0.2,94.0,2.6,1004.4
2021-01-01 06:00:00,MAN3,44.67833,36.84,40.825,1.14009,0.38511,0.4,94.0,5.4,1004.6
2021-01-01 07:00:00,MAN3,46.05045,38.962,42.9,0.70577,0.77022,0.6,94.0,6.8,1005.0
2021-01-01 08:00:00,MAN3,41.38289,40.425,44.525,0.86864,0.51348,0.3,94.0,6.9,1005.5
2021-01-01 09:00:00,MAN3,40.18928,30.495,35.55,1.41154,0.4493,-0.2,95.0,6.9,1005.9
2021-01-01 10:00:00,MAN3,41.49222,29.198,33.8,2.82307,1.02696,1.5,90.0,6.6,1006.5
2021-01-01 11:00:00,MAN3,39.3895,23.703,28.25,2.49733,0.83441,2.1,90.0,7.8,1006.8
2021-01-01 12:00:00,MAN3,35.92877,12.193,15.35,7.38341,0.25674,2.3,91.0,7.9,1006.9
2021-01-01 13:00:00,MAN3,21.90314,5.401,8.45,21.98737,0.06419,3.0,90.0,10.5,1006.7
2021-01-01 14:00:00,MAN3,20.95648,4.245,6.775,25.78766,0.32093,3.0,90.0,10.5,1006.8
2021-01-01 15:00:00,MAN3,18.60308,4.528,8.475,26.27626,0.51348,2.6,90.0,7.9,1007.0
2021-01-01 16:00:00,MAN3,30.73719,4.505,6.95,18.13279,0.25674,1.2,93.0,6.6,1007.7
2021-01-01 17:00:00,MAN3,34.16283,13.986,17.175,12.70381,0.32093,-0.1,93.0,7.1,1008.0
2021-01-01 18:00:00,MAN3,35.32127,5.92,8.25,15.25543,0.4493,-1.1,94.0,10.3,1008.5
2021-01-01 19:00:00,MAN3,41.69304,8.278,11.1,6.9491,0.4493,0.3,91.0,7.1,1008.8
2021-01-01 20:00:00,MAN3,41.09108,9.434,12.1,7.32912,0.4493,0.4,90.0,5.2,1009.3
2021-01-01 21:00:00,MAN3,37.84682,9.623,12.325,10.80367,0.4493,0.4,90.0,5.2,1010.0
2021-01-01 22:00:00,MAN3,45.40076,11.061,13.025,3.04023,0.38511,0.6,89.0,3.9,1010.3
2021-01-01 23:00:00,MAN3,44.46919,11.203,13.875,2.82307,0.51348,0.4,90.0,1.1,1010.5
2021-01-02 00:00:00,MAN3,46.62875,12.193,14.025,3.36597,0.83441,-0.2,91.0,3.5,1010.6
2021-01-02 01:00:00,MAN3,50.91757,13.915,16.025,0.8689,1.36819,-1.0,95.0,5.9,1010.8
2021-01-02 02:00:00,MAN3,49.50581,14.41,17.025,0.9413,1.53921,-0.2,92.0,3.9,1010.9
2021-01-02 03:00:00,MAN3,51.10685,17.736,20.2,1.14043,1.66748,-0.2,92.0,1.1,1011.0
2021-01-02 04:00:00,MAN3,49.44603,17.453,20.0,0.9232,1.60335,-1.7,95.0,2.7,1010.8
2021-01-02 05:00:00,MAN3,46.1487,21.415,24.05,1.14043,1.79575,-1.5,94.0,2.3,1010.6
2021-01-02 06:00:00,MAN3,44.90014,19.151,21.75,1.08612,1.92401,-2.2,94.0,2.7,1010.5
2021-01-02 07:00:00,MAN3,44.63092,16.863,19.4,0.8689,2.30882,-1.5,92.0,1.3,1010.3
2021-01-02 08:00:00,MAN3,51.18919,15.991,18.525,0.9232,2.69362,-1.5,92.0,2.7,1010.2
2021-01-02 09:00:00,MAN3,49.24764,14.906,20.925,0.76028,2.50122,-1.2,92.0,2.4,1010.4
2021-01-02 10:00:00,MAN3,50.02293,16.58,19.7,1.14043,2.62949,-0.2,92.0,2.3,1010.5
2021-01-02 11:00:00,MAN3,58.29293,15.283,19.6,1.03181,2.62949,0.6,91.0,2.3,1010.5
2021-01-02 12:00:00,MAN3,55.53079,17.453,21.375,2.11793,2.24469,0.8,91.0,1.3,1010.5
2021-01-02 13:00:00,MAN3,56.46769,19.363,23.725,3.58419,1.53921,1.5,84.0,5.8,1010.5
2021-01-02 14:00:00,MAN3,57.83931,16.25,20.7,3.6385,1.21854,1.2,87.0,6.6,1010.5
2021-01-02 15:00:00,MAN3,56.76389,11.698,14.2,3.96433,0.89787,0.6,90.0,6.1,1010.7
2021-01-02 16:00:00,MAN3,47.67931,8.302,11.575,11.34994,0.51307,-0.9,93.0,6.9,1010.8
2021-01-02 17:00:00,MAN3,56.70625,9.08,12.55,4.616,0.64134,-0.2,91.0,5.5,1011.1
2021-01-02 18:00:00,MAN3,50.56475,7.193,9.425,7.92867,0.44894,1.0,87.0,8.0,1011.4
2021-01-02 19:00:00,MAN3,42.59262,6.439,8.25,11.893,0.51307,1.8,86.0,10.8,1011.8
2021-01-02 20:00:00,MAN3,43.70659,5.495,6.925,12.54467,0.32067,1.3,88.0,10.1,1012.1
2021-01-02 21:00:00,MAN3,35.79479,4.976,6.375,19.49583,0.3848,0.6,89.0,9.2,1012.4
2021-01-02 22:00:00,MAN3,49.02206,5.377,6.75,5.43059,0.64134,0.8,90.0,8.3,1012.5
2021-01-02 23:00:00,MAN3,43.02143,4.151,5.2,11.62147,0.44894,1.5,91.0,9.2,1012.8
2021-01-03 00:00:00,MAN3,36.03224,3.137,4.0,17.3779,0.32067,2.0,91.0,10.4,1013.0
2021-01-03 01:00:00,MAN3,20.36093,2.712,3.975,29.3339,0.0,2.5,90.0,10.7,1013.0
2021-01-03 02:00:00,MAN3,21.03419,4.08,4.65,29.18904,0.12817,2.6,90.0,10.0,1013.0
2021-01-03 03:00:00,MAN3,11.3859,1.274,1.775,38.40568,0.12817,2.5,90.0,9.1,1013.3
2021-01-03 04:00:00,MAN3,12.52685,1.109,1.425,36.45009,0.19225,2.7,90.0,10.2,1013.2
2021-01-03 05:00:00,MAN3,10.82815,1.226,2.2,37.6995,0.44858,3.0,89.0,11.7,1013.2
2021-01-03 06:00:00,MAN3,10.92845,1.415,2.45,35.47229,0.32042,3.1,89.0,11.4,1013.3
2021-01-03 07:00:00,MAN3,7.83621,1.085,1.875,37.64518,0.51266,3.0,90.0,10.8,1013.6
2021-01-03 08:00:00,MAN3,13.77739,1.439,2.25,31.61543,0.44858,3.2,90.0,12.0,1013.9
2021-01-03 09:00:00,MAN3,19.47977,1.533,3.35,30.58331,0.3845,3.3,90.0,13.0,1014.4
2021-01-03 10:00:00,MAN3,24.68226,1.887,3.8,24.06467,0.70491,3.5,90.0,13.1,1014.8
2021-01-03 11:00:00,MAN3,22.39878,2.547,4.175,23.4128,0.64083,3.8,89.0,14.9,1015.2
2021-01-03 12:00:00,MAN3,19.35324,3.09,5.35,26.02026,0.57675,3.9,88.0,13.4,1015.1
2021-01-03 13:00:00,MAN3,20.66136,4.269,7.075,25.91161,0.57675,4.5,87.0,11.8,1014.9
2021-01-03 14:00:00,MAN3,22.00662,5.495,9.8,25.91161,0.83308,4.4,84.0,16.6,1014.7
2021-01-03 15:00:00,MAN3,21.74977,5.755,9.875,28.35611,0.89716,3.9,85.0,16.6,1015.1
2021-01-03 16:00:00,MAN3,27.69227,5.495,9.15,23.24984,0.57675,3.1,87.0,17.3,1015.3
2021-01-03 17:00:00,MAN3,31.58769,5.542,8.6,23.95602,0.64083,3.3,85.0,19.1,1015.8
2021-01-03 18:00:00,MAN3,34.43264,7.759,11.575,21.13128,0.70491,3.0,86.0,18.4,1016.3
2021-01-03 19:00:00,MAN3,31.94086,7.406,11.675,22.97822,0.89716,2.8,85.0,18.4,1016.7
2021-01-03 20:00:00,MAN3,29.4443,7.288,12.15,24.93382,0.57675,2.2,87.0,17.9,1017.1
2021-01-03 21:00:00,MAN3,19.72892,6.792,11.45,33.35374,0.76899,1.9,87.0,17.9,1017.5
2021-01-03 22:00:00,MAN3,23.42481,7.028,10.6,30.52899,0.51266,1.7,88.0,17.1,1017.8
2021-01-03 23:00:00,MAN3,23.2197,6.038,8.95,27.16102,0.64083,1.4,88.0,16.1,1018.0
2021-01-04 00:00:00,MAN3,20.86933,5.0,7.175,28.84501,0.70491,1.1,90.0,12.3,1018.1
2021-01-04 01:00:00,MAN3,12.58546,3.278,4.65,35.86319,0.70491,1.5,90.0,12.7,1018.0
2021-01-04 02:00:00,MAN3,12.1161,4.292,6.525,31.73349,0.1921,1.8,89.0,13.0,1018.0
2021-01-04 03:00:00,MAN3,13.08486,3.679,5.5,31.13577,0.38419,1.6,89.0,12.1,1018.2
2021-01-04 04:00:00,MAN3,12.4859,2.948,4.9,29.72298,0.1921,1.9,88.0,13.5,1018.2
2021-01-04 05:00:00,MAN3,14.98681,3.278,5.725,28.03849,0.38419,1.5,89.0,13.6,1018.2
2021-01-04 06:00:00,MAN3,22.98841,3.349,6.0,22.16997,0.32016,1.4,89.0,12.5,1018.5
2021-01-04 07:00:00,MAN3,32.90853,3.538,5.825,18.31196,0.32016,1.5,88.0,12.6,1018.9
2021-01-04 08:00:00,MAN3,41.14606,4.835,9.175,13.04116,0.57628,2.0,86.0,14.0,1018.9
2021-01-04 09:00:00,MAN3,45.4449,5.236,10.85,9.07447,0.70435,2.0,86.0,13.8,1019.3
2021-01-04 10:00:00,MAN3,45.40445,4.929,9.2,12.49778,0.57628,3.2,81.0,15.3,1019.5
2021-01-04 11:00:00,MAN3,44.67284,6.109,12.575,17.76858,0.70435,4.1,77.0,15.5,1019.7
2021-01-04 12:00:00,MAN3,38.35306,6.91,15.35,23.03938,0.76838,4.1,80.0,11.5,1019.4
2021-01-04 13:00:00,MAN3,36.49468,6.958,16.225,24.56085,0.64032,4.3,81.0,11.5,1018.9
2021-01-04 14:00:00,MAN3,37.74566,7.359,16.525,24.83254,0.51225,4.3,81.0,14.0,1018.6
2021-01-04 15:00:00,MAN3,39.68623,6.627,12.9,20.6485,0.44822,4.2,81.0,16.8,1018.6
2021-01-04 16:00:00,MAN3,43.91073,6.722,11.275,14.2366,0.25613,3.5,83.0,18.6,1018.8
2021-01-04 17:00:00,MAN3,41.53827,6.297,10.225,19.23571,0.51225,3.5,82.0,16.5,1019.0
2021-01-04 18:00:00,MAN3,47.36265,5.566,9.1,12.22609,0.83241,3.1,82.0,17.1,1019.2
2021-01-04 19:00:00,MAN3,46.17811,6.061,8.85,15.75807,0.96047,3.0,83.0,17.0,1019.3
2021-01-04 20:00:00,MAN3,33.28997,5.425,7.675,26.40835,0.44822,3.2,83.0,17.5,1019.3
2021-01-04 21:00:00,MAN3,28.69402,4.835,6.825,28.9079,0.64032,3.0,82.0,17.8,1019.4
2021-01-04 22:00:00,MAN3,19.98653,4.175,6.9,36.67826,0.51225,3.0,82.0,18.0,1019.4
2021-01-04 23:00:00,MAN3,17.88729,3.491,5.85,39.17782,0.38419,3.0,81.0,17.6,1019.5
2021-01-05 00:00:00,MAN3,14.83681,2.83,4.975,41.84039,0.25613,2.8,79.0,17.3,1019.2
2021-01-05 01:00:00,MAN3,11.39875,2.453,4.575,45.29524,0.34123,2.5,77.0,15.0,1019.1
2021-01-05 02:00:00,MAN3,8.39317,2.524,5.125,51.1655,0.25592,2.3,74.0,13.9,1018.8
2021-01-05 03:00:00,MAN3,7.49272,3.231,6.25,49.67981,0.25592,2.5,74.0,12.2,1018.6
2021-01-05 04:00:00,MAN3,10.04162,4.009,8.275,44.40745,0.25592,2.2,77.0,12.1,1018.6
2021-01-05 05:00:00,MAN3,13.28895,3.491,7.575,39.9504,0.19194,2.3,78.0,11.8,1018.7
2021-01-05 06:00:00,MAN3,19.88789,2.854,6.25,35.76512,0.25592,2.2,80.0,11.7,1018.6
2021-01-05 07:00:00,MAN3,29.15201,2.453,4.25,27.39456,0.3199,2.2,82.0,13.1,1018.9
2021-01-05 08:00:00,MAN3,43.68794,2.854,5.0,15.11049,0.63981,2.3,83.0,13.0,1019.2
2021-01-05 09:00:00,MAN3,55.1711,3.75,7.45,5.54414,0.76777,2.0,83.0,11.2,1019.4
2021-01-05 10:00:00,MAN3,51.01233,5.354,20.625,7.39218,0.89573,2.8,78.0,12.2,1019.5
2021-01-05 11:00:00,MAN3,38.39869,4.741,11.375,17.06724,0.70379,3.5,76.0,14.1,1019.6
2021-01-05 12:00:00,MAN3,31.29771,11.486,36.85,24.7312,0.63981,3.7,76.0,14.3,1019.2
2021-01-05 13:00:00,MAN3,31.41501,9.316,35.775,24.18766,0.57582,4.1,75.0,13.5,1018.8
2021-01-05 14:00:00,MAN3,26.65095,15.708,105.2,24.89426,0.70379,4.2,77.0,13.2,1018.5
2021-01-05 15:00:00,MAN3,31.50554,39.835,277.65,21.85042,0.83175,3.5,80.0,14.8,1018.4
2021-01-05 16:00:00,MAN3,33.19969,9.929,48.45,17.06724,1.02369,2.1,88.0,12.9,1018.4
2021-01-05 17:00:00,MAN3,42.3267,6.392,10.0,10.27296,0.70379,1.6,90.0,13.0,1018.6
2021-01-05 18:00:00,MAN3,41.35493,6.675,9.25,8.42491,0.44786,1.5,89.0,12.7,1018.8
2021-01-05 19:00:00,MAN3,42.52701,7.524,10.15,6.46816,0.3199,1.5,90.0,12.6,1019.0
2021-01-05 20:00:00,MAN3,32.93152,6.203,8.325,15.11049,0.44786,1.5,89.0,12.2,1018.9
2021-01-05 21:00:00,MAN3,27.76245,5.59,7.15,18.15433,0.38388,1.2,90.0,11.6,1018.9
2021-01-05 22:00:00,MAN3,26.30735,5.59,7.35,17.33902,0.57582,1.5,90.0,11.3,1018.7
2021-01-05 23:00:00,MAN3,25.61283,4.67,7.05,17.33902,0.57582,1.1,90.0,10.7,1018.6
2021-01-06 00:00:00,MAN3,32.05598,5.071,7.45,11.25134,0.38388,1.4,88.0,9.7,1018.3
2021-01-06 01:00:00,MAN3,26.80857,5.519,7.575,10.94657,0.0,1.9,88.0,10.7,1018.1
2021-01-06 02:00:00,MAN3,22.74072,4.67,6.675,12.9764,0.0,2.1,88.0,11.0,1017.8
2021-01-06 03:00:00,MAN3,15.95177,4.175,6.375,17.77912,0.12786,2.0,88.0,10.9,1017.6
2021-01-06 04:00:00,MAN3,16.8031,4.127,5.875,15.11497,0.25572,1.5,90.0,10.4,1017.2
2021-01-06 05:00:00,MAN3,20.50518,3.892,5.725,12.01586,0.19179,0.4,91.0,9.1,1017.0
2021-01-06 06:00:00,MAN3,26.08273,3.373,4.825,7.55749,0.38358,-0.2,90.0,7.2,1017.0
2021-01-06 07:00:00,MAN3,33.25596,3.302,5.15,5.21956,0.44751,-0.1,90.0,7.4,1017.0
2021-01-06 08:00:00,MAN3,42.90278,4.811,6.9,1.19615,0.83108,-0.2,90.0,8.5,1017.1
2021-01-06 09:00:00,MAN3,44.54116,5.472,10.0,2.33793,0.95894,0.2,91.0,8.5,1017.3
2021-01-06 10:00:00,MAN3,49.74859,8.443,21.7,2.44667,1.02287,1.6,88.0,8.6,1017.3
2021-01-06 11:00:00,MAN3,45.36559,9.976,33.925,6.36134,1.02287,3.0,85.0,7.6,1017.1
2021-01-06 12:00:00,MAN3,44.24973,11.509,36.7,8.04682,1.02287,3.6,81.0,8.9,1016.6
2021-01-06 13:00:00,MAN3,47.8925,104.599,854.15,9.46045,0.76715,4.1,79.0,9.4,1015.9
2021-01-06 14:00:00,MAN3,45.1027,40.778,290.325,13.5926,0.6393,4.0,78.0,8.9,1015.5
2021-01-06 15:00:00,MAN3,41.78712,9.835,17.875,17.18105,0.38358,3.2,84.0,5.0,1015.3
2021-01-06 16:00:00,MAN3,51.37301,11.533,18.825,6.85067,0.44751,-0.1,91.0,8.8,1015.2
2021-01-06 17:00:00,MAN3,57.86077,11.651,17.6,2.12045,0.6393,-1.0,93.0,7.4,1015.6
2021-01-06 18:00:00,MAN3,60.15075,11.627,16.65,1.14178,0.89501,-1.9,94.0,8.7,1015.4
2021-01-06 19:00:00,MAN3,66.1603,15.047,19.65,1.08741,1.02287,-1.3,93.0,5.9,1015.3
2021-01-06 20:00:00,MAN3,67.23406,16.793,21.95,1.14178,1.59824,-0.9,92.0,3.5,1015.4
2021-01-06 21:00:00,MAN3,65.66433,18.302,22.625,1.14178,1.72609,-1.4,93.0,2.1,1015.1
2021-01-06 22:00:00,MAN3,69.19643,23.444,29.55,1.19615,2.04574,-2.2,94.0,2.6,1015.0
2021-01-06 23:00:00,MAN3,66.57171,22.311,26.2,1.08741,2.30146,-2.4,95.0,2.9,1014.7
2021-01-07 00:00:00,MAN3,64.36109,24.222,28.175,1.30489,2.1736,-2.2,94.0,2.3,1014.5
2021-01-07 01:00:00,MAN3,70.80701,29.977,34.675,1.59534,2.55514,-3.2,98.0,3.7,1014.0
2021-01-07 02:00:00,MAN3,73.90253,31.863,36.575,1.74037,3.64106,-3.5,98.0,2.3,1013.7
2021-01-07 03:00:00,MAN3,68.20993,35.637,41.875,1.46844,3.38555,-3.8,97.0,2.6,1013.6
2021-01-07 04:00:00,MAN3,62.24729,34.929,41.25,1.57721,3.2578,-3.8,98.0,3.9,1013.3
2021-01-07 05:00:00,MAN3,58.38668,39.835,45.55,1.52282,2.55514,-3.5,98.0,5.1,1013.0
2021-01-07 06:00:00,MAN3,58.40133,41.085,46.0,1.35966,2.49125,-3.3,98.0,4.8,1012.7
2021-01-07 07:00:00,MAN3,56.3452,34.977,38.925,0.92457,2.17186,-3.2,98.0,2.3,1012.6
2021-01-07 08:00:00,MAN3,54.95615,23.043,26.275,0.76141,1.91635,-3.0,97.0,2.0,1012.9
2021-01-07 09:00:00,MAN3,51.71623,22.571,30.15,0.65264,1.4692,-2.7,97.0,2.7,1013.0
2021-01-07 10:00:00,MAN3,50.54457,28.255,33.225,0.92457,1.14981,-2.2,97.0,3.0,1012.9
2021-01-07 11:00:00,MAN3,48.88126,23.915,29.05,2.06669,0.8943,-1.5,98.0,4.0,1012.8
2021-01-07 12:00:00,MAN3,53.63266,25.991,31.975,1.52282,1.08593,-1.5,98.0,3.6,1012.0
2021-01-07 13:00:00,MAN3,52.3426,23.255,30.125,1.6316,0.83042,-0.8,95.0,4.7,1011.3
2021-01-07 14:00:00,MAN3,51.14738,19.764,26.625,2.50178,0.76654,-0.3,92.0,4.1,1010.8
2021-01-07 15:00:00,MAN3,50.2008,16.627,22.2,1.84914,0.76654,-0.1,90.0,4.1,1010.7
2021-01-07 16:00:00,MAN3,50.86516,16.91,23.7,0.92457,0.83042,-0.8,94.0,4.1,1010.5
2021-01-07 17:00:00,MAN3,47.40831,14.788,20.3,0.76141,0.63878,-0.3,93.0,4.1,1010.3
2021-01-07 18:00:00,MAN3,55.00275,17.476,22.425,0.70703,1.21369,0.1,92.0,5.0,1010.1
2021-01-07 19:00:00,MAN3,56.14135,19.623,24.6,0.70703,1.4692,0.3,92.0,5.5,1010.0
2021-01-07 20:00:00,MAN3,52.25896,23.632,28.425,0.8158,1.02205,0.3,93.0,4.7,1010.0
2021-01-07 21:00:00,MAN3,46.54369,23.868,28.075,0.65264,0.70266,0.4,93.0,3.3,1009.9
2021-01-07 22:00:00,MAN3,45.88687,25.755,29.95,0.48948,0.38327,0.2,94.0,2.6,1010.1
2021-01-07 23:00:00,MAN3,45.53609,24.576,27.675,0.59825,0.38327,-0.7,95.0,3.1,1010.0
2021-01-08 00:00:00,MAN3,48.60522,26.321,30.35,0.70703,0.19164,-0.2,97.0,4.9,1010.2
2021-01-08 01:00:00,MAN3,51.34765,27.288,31.625,0.65283,1.19144,0.3,95.0,3.2,1010.0
2021-01-08 02:00:00,MAN3,47.5107,25.778,29.45,0.94298,0.82975,0.6,96.0,4.0,1010.1
2021-01-08 03:00:00,MAN3,47.21251,19.859,22.425,0.70723,0.76593,0.6,96.0,3.3,1010.1
2021-01-08 04:00:00,MAN3,42.42956,13.208,14.9,3.97139,0.7021,0.6,96.0,3.2,1010.0
2021-01-08 05:00:00,MAN3,26.92847,10.755,12.25,16.26639,0.25531,0.6,96.0,3.6,1009.9
2021-01-08 06:00:00,MAN3,24.97472,10.849,12.55,20.67301,0.25531,0.8,94.0,4.7,1010.1
2021-01-08 07:00:00,MAN3,31.90853,9.222,11.15,18.11608,0.44679,1.4,91.0,9.9,1010.3
2021-01-08 08:00:00,MAN3,60.99618,6.132,8.625,3.20976,0.82975,1.7,89.0,12.8,1010.9
2021-01-08 09:00:00,MAN3,61.88368,2.854,6.825,9.35726,0.89358,1.9,87.0,14.5,1011.4
2021-01-08 10:00:00,MAN3,40.67593,1.863,3.7,30.7919,0.51062,2.0,88.0,15.9,1011.8
2021-01-08 11:00:00,MAN3,31.70841,2.359,3.725,38.57148,0.51062,2.2,91.0,16.1,1012.4
2021-01-08 12:00:00,MAN3,36.32693,3.868,5.875,34.05606,0.76593,2.7,89.0,18.7,1012.6
2021-01-08 13:00:00,MAN3,38.48006,4.151,6.525,34.32807,0.63827,2.6,89.0,18.9,1012.7
2021-01-08 14:00:00,MAN3,38.19596,4.481,8.475,32.47838,0.76593,2.7,88.0,17.1,1012.9
2021-01-08 15:00:00,MAN3,42.55301,4.033,7.8,30.41108,0.7021,2.4,89.0,16.6,1013.4
2021-01-08 16:00:00,MAN3,51.81318,6.038,8.85,23.99157,0.89358,1.6,91.0,13.8,1014.1
2021-01-08 17:00:00,MAN3,59.45524,5.778,7.425,16.97362,0.76593,1.8,90.0,13.8,1014.9
2021-01-08 18:00:00,MAN3,58.85486,7.948,9.325,16.97362,0.89358,1.8,90.0,13.8,1015.4
2021-01-08 19:00:00,MAN3,54.00906,8.939,10.575,20.83621,0.7021,1.6,91.0,12.5,1015.9
2021-01-08 20:00:00,MAN3,45.8707,8.609,10.025,25.51484,0.7021,1.2,92.0,10.0,1016.5
2021-01-08 21:00:00,MAN3,44.65837,9.552,10.825,24.31798,0.76593,1.0,93.0,8.2,1017.2
2021-01-08 22:00:00,MAN3,47.21201,8.679,9.725,17.84407,0.63827,0.0,94.0,6.1,1017.7
2021-01-08 23:00:00,MAN3,40.91578,5.401,6.325,19.69376,0.82975,-0.6,95.0,6.0,1017.9
2021-01-09 00:00:00,MAN3,47.6814,7.005,8.775,15.66796,0.51062,0.9,92.0,4.1,1018.0
2021-01-09 01:00:00,MAN3,41.14145,10.094,12.725,19.08285,0.59524,1.2,92.0,4.2,1018.2
2021-01-09 02:00:00,MAN3,34.25572,9.505,12.9,26.33868,0.31888,0.7,93.0,7.1,1018.6
2021-01-09 03:00:00,MAN3,23.43778,6.651,8.425,32.81452,0.19133,0.2,93.0,7.1,1018.8
2021-01-09 04:00:00,MAN3,28.9961,6.439,8.075,31.18195,0.51021,0.6,90.0,5.4,1018.9
2021-01-09 05:00:00,MAN3,29.99535,7.854,10.325,24.37961,0.44643,0.0,92.0,4.0,1019.2
2021-01-09 06:00:00,MAN3,38.48335,8.255,10.725,17.41401,0.57399,-1.1,96.0,5.0,1019.4
2021-01-09 07:00:00,MAN3,57.31063,9.34,12.275,5.4963,0.82909,-1.6,95.0,4.1,1019.8
2021-01-09 08:00:00,MAN3,57.42889,11.132,13.65,0.76186,1.84951,-1.6,93.0,3.8,1020.1
2021-01-09 09:00:00,MAN3,48.05768,17.854,25.925,1.03396,1.46685,-1.7,95.0,4.7,1020.3
2021-01-09 10:00:00,MAN3,48.52301,22.241,26.975,2.06791,1.21175,-0.5,94.0,3.4,1020.9
2021-01-09 11:00:00,MAN3,52.86052,25.212,30.325,2.23117,1.84951,0.3,96.0,4.1,1021.1
2021-01-09 12:00:00,MAN3,52.18237,27.83,33.725,2.39443,1.65818,1.2,96.0,6.3,1020.6
2021-01-09 13:00:00,MAN3,47.98148,20.991,26.6,11.3191,1.46685,1.8,91.0,10.4,1020.3
2021-01-09 14:00:00,MAN3,36.52811,16.486,20.225,24.81496,0.89287,2.1,89.0,8.6,1020.1
2021-01-09 15:00:00,MAN3,41.34596,17.076,21.0,17.30517,1.02042,1.8,91.0,5.4,1020.0
2021-01-09 16:00:00,MAN3,52.99992,20.118,25.575,8.32607,1.02042,-0.1,94.0,6.0,1019.9
2021-01-09 17:00:00,MAN3,53.8613,21.085,25.2,2.6121,1.40307,0.1,94.0,7.4,1019.9
2021-01-09 18:00:00,MAN3,55.63717,19.387,23.15,2.88419,1.02042,0.6,94.0,8.4,1020.1
2021-01-09 19:00:00,MAN3,56.32958,17.264,21.05,3.21071,0.76532,0.7,93.0,8.6,1020.2
2021-01-09 20:00:00,MAN3,58.02859,18.538,22.125,2.28559,0.89287,0.3,93.0,7.3,1020.3
2021-01-09 21:00:00,MAN3,54.23182,23.278,26.65,3.64606,0.89287,-0.1,93.0,7.0,1020.0
2021-01-09 22:00:00,MAN3,51.99297,21.816,24.925,2.44884,1.02042,-0.4,93.0,6.8,1020.2
2021-01-09 23:00:00,MAN3,40.63142,18.231,21.55,6.69351,0.76532,0.4,91.0,6.9,1020.0
2021-01-10 00:00:00,MAN3,41.28471,15.377,18.0,7.72746,0.70154,0.9,90.0,8.8,1019.6
2021-01-10 01:00:00,MAN3,30.61857,14.151,16.275,13.86275,0.42483,1.1,89.0,9.0,1019.2
2021-01-10 02:00:00,MAN3,23.99309,12.335,14.4,19.59656,0.44608,1.6,88.0,8.7,1019.1
2021-01-10 03:00:00,MAN3,20.54996,11.156,13.175,22.91709,0.31862,1.9,87.0,9.4,1018.9
2021-01-10 04:00:00,MAN3,17.94571,10.448,13.375,23.29813,0.06373,2.0,88.0,9.4,1018.6
2021-01-10 05:00:00,MAN3,16.48913,9.175,11.875,25.7477,0.38235,2.2,90.0,9.3,1018.3
2021-01-10 06:00:00,MAN3,20.75278,8.326,11.0,22.69935,0.31862,2.5,92.0,9.7,1018.2
2021-01-10 07:00:00,MAN3,21.25099,7.665,10.4,25.09448,0.44608,2.8,95.0,10.2,1018.0
2021-01-10 08:00:00,MAN3,27.62438,7.995,12.125,18.67117,0.57353,3.1,96.0,10.9,1018.0
2021-01-10 09:00:00,MAN3,31.79031,9.929,20.45,14.09864,0.5098,3.5,97.0,10.5,1017.9
2021-01-10 10:00:00,MAN3,40.62558,11.722,19.95,8.92732,0.70098,4.1,97.0,9.7,1018.4
2021-01-10 11:00:00,MAN3,43.57507,10.33,16.675,7.89306,0.7647,4.6,97.0,9.6,1018.6
2021-01-10 12:00:00,MAN3,48.06489,10.543,19.8,6.80436,0.82843,4.8,96.0,11.7,1018.3
2021-01-10 13:00:00,MAN3,48.9712,10.59,16.8,6.91323,0.89215,4.7,95.0,12.8,1017.4
2021-01-10 14:00:00,MAN3,48.54959,10.33,14.075,10.56037,1.0196,5.0,94.0,14.4,1016.9
2021-01-10 15:00:00,MAN3,47.52294,8.892,11.925,15.67725,0.89215,5.1,94.0,13.5,1016.6
2021-01-10 16:00:00,MAN3,43.59174,6.557,9.4,17.36473,0.82843,4.8,94.0,13.0,1016.4
2021-01-10 17:00:00,MAN3,41.18589,7.925,11.25,18.39899,0.82843,4.6,93.0,13.4,1016.1
2021-01-10 18:00:00,MAN3,45.47338,8.632,11.025,12.19341,0.82843,4.3,92.0,13.8,1015.7
2021-01-10 19:00:00,MAN3,45.81345,8.42,11.325,11.15915,0.95588,4.1,93.0,13.9,1015.6
2021-01-10 20:00:00,MAN3,38.77512,5.519,7.125,17.41916,0.95588,4.3,92.0,14.6,1015.4
2021-01-10 21:00:00,MAN3,35.05952,5.566,7.25,23.84248,0.89215,4.3,93.0,15.7,1014.9
2021-01-10 22:00:00,MAN3,30.59255,6.887,9.05,22.20943,0.89215,4.4,94.0,15.4,1014.5
2021-01-10 23:00:00,MAN3,30.39439,6.25,7.7,23.67917,1.0196,4.7,94.0,16.0,1014.1
