Data supplied by UK-AIR on 28/2/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Manchester Piccadilly,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
02-01-2025,14:00,20.850,R,ugm-3 (FIDAS),4.55323,R,ugm-3,20.94819,R,ugm-3,27.92970,R,ugm-3,46.15056,R,ugm-3,8.278,R,ugm-3 (Ref.eq),0.19763,R,ugm-3
02-01-2025,15:00,22.150,R,ugm-3 (FIDAS),3.79436,R,ugm-3,22.74775,R,ugm-3,28.56567,R,ugm-3,45.90110,R,ugm-3,10.543,R,ugm-3 (Ref.eq),0.26351,R,ugm-3
02-01-2025,16:00,18.350,R,ugm-3 (FIDAS),5.31210,R,ugm-3,42.89153,R,ugm-3,51.03663,R,ugm-3,27.64045,R,ugm-3,9.198,R,ugm-3 (Ref.eq),0.52702,R,ugm-3
02-01-2025,17:00,14.350,R,ugm-3 (FIDAS),4.62221,R,ugm-3,47.07619,R,ugm-3,54.16349,R,ugm-3,22.40173,R,ugm-3,9.198,R,ugm-3 (Ref.eq),0.59290,R,ugm-3
02-01-2025,18:00,13.700,R,ugm-3 (FIDAS),7.10579,R,ugm-3,52.86065,R,ugm-3,63.75604,R,ugm-3,15.61635,R,ugm-3,9.623,R,ugm-3 (Ref.eq),0.46115,R,ugm-3
02-01-2025,19:00,16.550,R,ugm-3 (FIDAS),21.07592,R,ugm-3,66.20647,R,ugm-3,98.52243,R,ugm-3,5.43828,R,ugm-3,12.382,R,ugm-3 (Ref.eq),0.85641,R,ugm-3
02-01-2025,20:00,18.850,R,ugm-3 (FIDAS),29.94091,R,ugm-3,68.19495,R,ugm-3,114.10371,R,ugm-3,2.99355,R,ugm-3,15.094,R,ugm-3 (Ref.eq),1.05404,R,ugm-3
02-01-2025,21:00,18.225,R,ugm-3 (FIDAS),25.45667,R,ugm-3,65.58413,R,ugm-3,104.61715,R,ugm-3,3.19312,R,ugm-3,14.576,R,ugm-3 (Ref.eq),1.38343,R,ugm-3
02-01-2025,22:00,19.700,R,ugm-3 (FIDAS),77.64630,R,ugm-3,70.35721,R,ugm-3,189.41321,R,ugm-3,1.54667,R,ugm-3,15.495,R,ugm-3 (Ref.eq),2.23985,R,ugm-3
02-01-2025,23:00,20.425,R,ugm-3 (FIDAS),87.64960,R,ugm-3,66.99647,R,ugm-3,201.39065,R,ugm-3,5.28861,R,ugm-3,16.745,R,ugm-3 (Ref.eq),2.43748,R,ugm-3
02-01-2025,24:00,36.675,R,ugm-3 (FIDAS),179.19704,R,ugm-3,81.48450,R,ugm-3,356.24947,R,ugm-3,2.34495,R,ugm-3,32.099,R,ugm-3 (Ref.eq),5.86312,R,ugm-3
03-01-2025,01:00,28.675,R,ugm-3 (FIDAS),67.74682,R,ugm-3,69.58298,R,ugm-3,173.45998,R,ugm-3,1.66308,R,ugm-3,24.764,R,ugm-3 (Ref.eq),3.42619,R,ugm-3
03-01-2025,02:00,21.925,R,ugm-3 (FIDAS),74.00603,R,ugm-3,67.83484,R,ugm-3,181.30917,R,ugm-3,1.39699,R,ugm-3,18.609,R,ugm-3 (Ref.eq),2.10842,R,ugm-3
03-01-2025,03:00,25.175,R,ugm-3 (FIDAS),100.96439,R,ugm-3,60.40635,R,ugm-3,215.21625,R,ugm-3,1.04774,R,ugm-3,22.264,R,ugm-3 (Ref.eq),3.16263,R,ugm-3
03-01-2025,04:00,19.750,R,ugm-3 (FIDAS),67.86188,R,ugm-3,55.42298,R,ugm-3,159.47641,R,ugm-3,0.74839,R,ugm-3,17.311,R,ugm-3 (Ref.eq),2.10842,R,ugm-3
03-01-2025,05:00,17.875,R,ugm-3 (FIDAS),85.91465,R,ugm-3,59.13920,R,ugm-3,190.87316,R,ugm-3,0.69850,R,ugm-3,15.543,R,ugm-3 (Ref.eq),2.17431,R,ugm-3
03-01-2025,06:00,14.500,R,ugm-3 (FIDAS),79.18369,R,ugm-3,62.35316,R,ugm-3,183.76646,R,ugm-3,0.64860,R,ugm-3,11.722,R,ugm-3 (Ref.eq),2.50375,R,ugm-3
03-01-2025,07:00,11.825,R,ugm-3 (FIDAS),65.20401,R,ugm-3,66.33984,R,ugm-3,166.31793,R,ugm-3,0.89807,R,ugm-3,9.175,R,ugm-3 (Ref.eq),2.04253,R,ugm-3
03-01-2025,08:00,11.475,R,ugm-3 (FIDAS),61.40706,R,ugm-3,69.61607,R,ugm-3,163.77225,R,ugm-3,0.89807,R,ugm-3,7.594,R,ugm-3 (Ref.eq),1.51543,R,ugm-3
03-01-2025,09:00,15.300,R,ugm-3 (FIDAS),107.45372,R,ugm-3,85.24717,R,ugm-3,250.00724,R,ugm-3,0.94796,R,ugm-3,8.184,R,ugm-3 (Ref.eq),2.63553,R,ugm-3
03-01-2025,10:00,13.600,R,ugm-3 (FIDAS),13.91065,R,ugm-3,50.10885,R,ugm-3,71.43822,R,ugm-3,23.29980,R,ugm-3,5.660,R,ugm-3 (Ref.eq),0.85655,R,ugm-3
03-01-2025,11:00,14.350,R,ugm-3 (FIDAS),60.82026,R,ugm-3,71.15224,R,ugm-3,164.40867,R,ugm-3,8.38194,R,ugm-3,7.052,R,ugm-3 (Ref.eq),1.31776,R,ugm-3
03-01-2025,12:00,20.225,R,ugm-3 (FIDAS),33.93094,R,ugm-3,72.97691,R,ugm-3,125.00362,R,ugm-3,6.58581,R,ugm-3,8.019,R,ugm-3 (Ref.eq),1.58132,R,ugm-3
03-01-2025,13:00,14.950,R,ugm-3 (FIDAS),13.87613,R,ugm-3,49.04804,R,ugm-3,70.32448,R,ugm-3,26.14367,R,ugm-3,7.854,R,ugm-3 (Ref.eq),0.65888,R,ugm-3
03-01-2025,14:00,32.200,R,ugm-3 (FIDAS),3.41726,R,ugm-3,25.89186,R,ugm-3,31.13158,R,ugm-3,44.10497,R,ugm-3,11.887,R,ugm-3 (Ref.eq),0.32944,R,ugm-3
03-01-2025,15:00,18.575,R,ugm-3 (FIDAS),3.55533,R,ugm-3,28.59708,R,ugm-3,34.04851,R,ugm-3,39.56475,R,ugm-3,7.807,R,ugm-3 (Ref.eq),0.39533,R,ugm-3
03-01-2025,16:00,23.050,R,ugm-3 (FIDAS),2.79594,R,ugm-3,33.26178,R,ugm-3,37.54882,R,ugm-3,36.72088,R,ugm-3,11.132,R,ugm-3 (Ref.eq),0.39533,R,ugm-3
03-01-2025,17:00,13.600,R,ugm-3 (FIDAS),2.17462,R,ugm-3,41.95757,R,ugm-3,45.29194,R,ugm-3,28.08948,R,ugm-3,7.571,R,ugm-3 (Ref.eq),0.39533,R,ugm-3
03-01-2025,18:00,15.750,R,ugm-3 (FIDAS),46.94413,R,ugm-3,69.67664,R,ugm-3,141.65663,R,ugm-3,13.37119,R,ugm-3,11.085,R,ugm-3 (Ref.eq),0.79066,R,ugm-3
03-01-2025,19:00,18.575,R,ugm-3 (FIDAS),78.94207,R,ugm-3,93.37790,R,ugm-3,214.42072,R,ugm-3,1.64645,R,ugm-3,14.127,R,ugm-3 (Ref.eq),3.22852,R,ugm-3
03-01-2025,20:00,18.850,R,ugm-3 (FIDAS),33.10251,R,ugm-3,71.75450,R,ugm-3,122.51097,R,ugm-3,3.39269,R,ugm-3,15.401,R,ugm-3 (Ref.eq),1.18599,R,ugm-3
03-01-2025,21:00,19.150,R,ugm-3 (FIDAS),17.12080,R,ugm-3,61.89273,R,ugm-3,88.14426,R,ugm-3,5.93721,R,ugm-3,16.344,R,ugm-3 (Ref.eq),0.65888,R,ugm-3
03-01-2025,22:00,18.625,R,ugm-3 (FIDAS),10.32080,R,ugm-3,52.27200,R,ugm-3,68.09701,R,ugm-3,12.87227,R,ugm-3,16.179,R,ugm-3 (Ref.eq),0.46122,R,ugm-3
03-01-2025,23:00,10.625,R,ugm-3 (FIDAS),3.96954,R,ugm-3,38.88718,R,ugm-3,44.97373,R,ugm-3,25.84432,R,ugm-3,8.349,R,ugm-3 (Ref.eq),0.32944,R,ugm-3
03-01-2025,24:00,13.250,R,ugm-3 (FIDAS),4.07309,R,ugm-3,41.00891,R,ugm-3,47.25423,R,ugm-3,19.95700,R,ugm-3,10.708,R,ugm-3 (Ref.eq),0.26355,R,ugm-3
04-01-2025,01:00,11.400,R,ugm-3 (FIDAS),4.42129,R,ugm-3,43.74586,R,ugm-3,50.52508,R,ugm-3,,,,9.198,R,ugm-3 (Ref.eq),,,
04-01-2025,02:00,9.500,R,ugm-3 (FIDAS),2.11854,R,ugm-3,26.68455,R,ugm-3,29.93293,R,ugm-3,24.94625,R,ugm-3,7.005,R,ugm-3 (Ref.eq),0.43933,R,ugm-3
04-01-2025,03:00,8.250,R,ugm-3 (FIDAS),2.14156,R,ugm-3,22.82802,R,ugm-3,26.11170,R,ugm-3,27.19141,R,ugm-3,6.156,R,ugm-3 (Ref.eq),0.19770,R,ugm-3
04-01-2025,04:00,6.900,R,ugm-3 (FIDAS),2.17610,R,ugm-3,22.03204,R,ugm-3,25.36869,R,ugm-3,26.69249,R,ugm-3,5.094,R,ugm-3 (Ref.eq),0.32949,R,ugm-3
04-01-2025,05:00,5.850,R,ugm-3 (FIDAS),1.62344,R,ugm-3,21.18112,R,ugm-3,23.67036,R,ugm-3,28.18926,R,ugm-3,4.434,R,ugm-3 (Ref.eq),0.19770,R,ugm-3
04-01-2025,06:00,5.000,R,ugm-3 (FIDAS),1.72707,R,ugm-3,23.62279,R,ugm-3,26.27092,R,ugm-3,26.59270,R,ugm-3,3.844,R,ugm-3 (Ref.eq),0.26359,R,ugm-3
04-01-2025,07:00,4.400,R,ugm-3 (FIDAS),2.55606,R,ugm-3,28.13660,R,ugm-3,32.05583,R,ugm-3,26.14367,R,ugm-3,3.231,R,ugm-3 (Ref.eq),0.06590,R,ugm-3
04-01-2025,08:00,4.700,R,ugm-3 (FIDAS),4.93941,R,ugm-3,37.43188,R,ugm-3,45.00554,R,ugm-3,21.60345,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.06590,R,ugm-3
04-01-2025,09:00,10.300,R,ugm-3 (FIDAS),11.05323,R,ugm-3,44.77535,R,ugm-3,61.72339,R,ugm-3,20.05679,R,ugm-3,4.434,R,ugm-3 (Ref.eq),0.52719,R,ugm-3
04-01-2025,10:00,10.000,R,ugm-3 (FIDAS),9.46433,R,ugm-3,41.63901,R,ugm-3,56.15077,R,ugm-3,20.90496,R,ugm-3,4.835,R,ugm-3 (Ref.eq),0.19770,R,ugm-3
04-01-2025,11:00,10.300,R,ugm-3 (FIDAS),11.12231,R,ugm-3,45.41244,R,ugm-3,62.46641,R,ugm-3,18.85937,R,ugm-3,5.684,R,ugm-3 (Ref.eq),0.26359,R,ugm-3
04-01-2025,12:00,17.350,R,ugm-3 (FIDAS),19.44678,R,ugm-3,54.19590,R,ugm-3,84.01387,R,ugm-3,15.96560,R,ugm-3,7.830,R,ugm-3 (Ref.eq),0.79079,R,ugm-3
04-01-2025,13:00,18.450,R,ugm-3 (FIDAS),6.66648,R,ugm-3,34.99603,R,ugm-3,45.21783,R,ugm-3,32.23056,R,ugm-3,7.500,R,ugm-3 (Ref.eq),0.39539,R,ugm-3
04-01-2025,14:00,14.600,R,ugm-3 (FIDAS),7.01189,R,ugm-3,35.05021,R,ugm-3,45.80163,R,ugm-3,33.57765,R,ugm-3,7.028,R,ugm-3 (Ref.eq),0.32949,R,ugm-3
04-01-2025,15:00,23.050,R,ugm-3 (FIDAS),7.18460,R,ugm-3,40.78259,R,ugm-3,51.79883,R,ugm-3,29.43658,R,ugm-3,8.326,R,ugm-3 (Ref.eq),0.46129,R,ugm-3
04-01-2025,16:00,10.850,R,ugm-3 (FIDAS),4.55946,R,ugm-3,39.76586,R,ugm-3,46.75693,R,ugm-3,30.28475,R,ugm-3,6.745,R,ugm-3 (Ref.eq),0.46129,R,ugm-3
04-01-2025,17:00,10.150,R,ugm-3 (FIDAS),6.83919,R,ugm-3,45.23959,R,ugm-3,55.72620,R,ugm-3,23.34969,R,ugm-3,8.373,R,ugm-3 (Ref.eq),0.46129,R,ugm-3
04-01-2025,18:00,15.075,R,ugm-3 (FIDAS),24.07532,R,ugm-3,66.78883,R,ugm-3,103.70379,R,ugm-3,8.18237,R,ugm-3,12.311,R,ugm-3 (Ref.eq),0.92258,R,ugm-3
04-01-2025,19:00,19.200,R,ugm-3 (FIDAS),28.98019,R,ugm-3,63.72623,R,ugm-3,108.16189,R,ugm-3,8.68130,R,ugm-3,16.486,R,ugm-3 (Ref.eq),1.31797,R,ugm-3
04-01-2025,20:00,18.900,R,ugm-3 (FIDAS),21.48471,R,ugm-3,58.92584,R,ugm-3,91.86861,R,ugm-3,13.72044,R,ugm-3,15.731,R,ugm-3 (Ref.eq),1.12028,R,ugm-3
04-01-2025,21:00,18.825,R,ugm-3 (FIDAS),16.54530,R,ugm-3,53.23136,R,ugm-3,78.60047,R,ugm-3,15.36689,R,ugm-3,15.472,R,ugm-3 (Ref.eq),0.98848,R,ugm-3
04-01-2025,22:00,17.125,R,ugm-3 (FIDAS),10.91506,R,ugm-3,47.53468,R,ugm-3,64.27088,R,ugm-3,23.44948,R,ugm-3,14.175,R,ugm-3 (Ref.eq),1.12028,R,ugm-3
04-01-2025,23:00,8.575,R,ugm-3 (FIDAS),7.01189,R,ugm-3,41.94964,R,ugm-3,52.70106,R,ugm-3,36.32174,R,ugm-3,7.005,R,ugm-3 (Ref.eq),0.72489,R,ugm-3
04-01-2025,24:00,8.225,R,ugm-3 (FIDAS),5.90657,R,ugm-3,33.29529,R,ugm-3,42.35191,R,ugm-3,37.56905,R,ugm-3,7.123,R,ugm-3 (Ref.eq),0.65899,R,ugm-3
05-01-2025,01:00,7.950,R,ugm-3 (FIDAS),2.90346,R,ugm-3,23.23615,R,ugm-3,27.68805,R,ugm-3,40.71228,R,ugm-3,7.146,R,ugm-3 (Ref.eq),0.52727,R,ugm-3
05-01-2025,02:00,3.750,R,ugm-3 (FIDAS),1.56694,R,ugm-3,14.59261,R,ugm-3,16.99523,R,ugm-3,54.68218,R,ugm-3,2.948,R,ugm-3 (Ref.eq),0.52727,R,ugm-3
05-01-2025,03:00,2.225,R,ugm-3 (FIDAS),3.24910,R,ugm-3,13.76597,R,ugm-3,18.74786,R,ugm-3,54.93164,R,ugm-3,1.863,R,ugm-3 (Ref.eq),0.39546,R,ugm-3
05-01-2025,04:00,1.075,R,ugm-3 (FIDAS),0.65673,R,ugm-3,7.06575,R,ugm-3,8.07273,R,ugm-3,62.21595,R,ugm-3,0.825,R,ugm-3 (Ref.eq),0.39546,R,ugm-3
05-01-2025,05:00,1.000,R,ugm-3 (FIDAS),0.48391,R,ugm-3,6.58721,R,ugm-3,7.32919,R,ugm-3,62.46541,R,ugm-3,0.566,R,ugm-3 (Ref.eq),0.52727,R,ugm-3
05-01-2025,06:00,0.550,R,ugm-3 (FIDAS),1.69368,R,ugm-3,7.86574,R,ugm-3,10.46269,R,ugm-3,59.77122,R,ugm-3,0.472,R,ugm-3 (Ref.eq),0.26364,R,ugm-3
05-01-2025,07:00,0.575,R,ugm-3 (FIDAS),1.52086,R,ugm-3,7.17476,R,ugm-3,9.50671,R,ugm-3,60.51960,R,ugm-3,0.354,R,ugm-3 (Ref.eq),0.19773,R,ugm-3
05-01-2025,08:00,0.550,R,ugm-3 (FIDAS),1.03695,R,ugm-3,7.91674,R,ugm-3,9.50671,R,ugm-3,59.52175,R,ugm-3,0.401,R,ugm-3 (Ref.eq),0.32954,R,ugm-3
05-01-2025,09:00,1.375,R,ugm-3 (FIDAS),2.66150,R,ugm-3,14.77317,R,ugm-3,18.85408,R,ugm-3,56.62799,R,ugm-3,0.660,R,ugm-3 (Ref.eq),0.26364,R,ugm-3
05-01-2025,10:00,2.425,R,ugm-3 (FIDAS),2.59237,R,ugm-3,14.82606,R,ugm-3,18.80097,R,ugm-3,57.32648,R,ugm-3,1.415,R,ugm-3 (Ref.eq),0.52727,R,ugm-3
05-01-2025,11:00,3.200,R,ugm-3 (FIDAS),3.17998,R,ugm-3,18.38632,R,ugm-3,23.26221,R,ugm-3,52.83616,R,ugm-3,1.934,R,ugm-3 (Ref.eq),0.46136,R,ugm-3
05-01-2025,12:00,7.125,R,ugm-3 (FIDAS),3.35280,R,ugm-3,23.75100,R,ugm-3,28.89188,R,ugm-3,46.40003,R,ugm-3,4.363,R,ugm-3 (Ref.eq),0.72500,R,ugm-3
05-01-2025,13:00,9.600,R,ugm-3 (FIDAS),4.56257,R,ugm-3,27.20704,R,ugm-3,34.20289,R,ugm-3,44.80347,R,ugm-3,6.085,R,ugm-3 (Ref.eq),0.79091,R,ugm-3
05-01-2025,14:00,9.900,R,ugm-3 (FIDAS),3.94040,R,ugm-3,27.41748,R,ugm-3,33.45935,R,ugm-3,46.00089,R,ugm-3,6.109,R,ugm-3 (Ref.eq),0.92273,R,ugm-3
05-01-2025,15:00,9.825,R,ugm-3 (FIDAS),3.87127,R,ugm-3,31.71918,R,ugm-3,37.65505,R,ugm-3,39.91400,R,ugm-3,7.665,R,ugm-3 (Ref.eq),0.85682,R,ugm-3
05-01-2025,16:00,9.475,R,ugm-3 (FIDAS),4.63170,R,ugm-3,36.71397,R,ugm-3,43.81582,R,ugm-3,31.03314,R,ugm-3,8.396,R,ugm-3 (Ref.eq),0.85682,R,ugm-3
05-01-2025,17:00,6.775,R,ugm-3 (FIDAS),3.56019,R,ugm-3,33.57703,R,ugm-3,39.03591,R,ugm-3,30.48432,R,ugm-3,5.873,R,ugm-3 (Ref.eq),0.98864,R,ugm-3
05-01-2025,18:00,7.850,R,ugm-3 (FIDAS),4.42431,R,ugm-3,33.04871,R,ugm-3,39.83256,R,ugm-3,31.28260,R,ugm-3,6.840,R,ugm-3 (Ref.eq),0.98864,R,ugm-3
05-01-2025,19:00,5.075,R,ugm-3 (FIDAS),4.97735,R,ugm-3,30.97920,R,ugm-3,38.61103,R,ugm-3,31.73163,R,ugm-3,4.363,R,ugm-3 (Ref.eq),0.98864,R,ugm-3
05-01-2025,20:00,4.800,R,ugm-3 (FIDAS),3.80214,R,ugm-3,27.52326,R,ugm-3,33.35313,R,ugm-3,32.67959,R,ugm-3,4.292,R,ugm-3 (Ref.eq),0.85682,R,ugm-3
05-01-2025,21:00,4.175,R,ugm-3 (FIDAS),3.11085,R,ugm-3,22.52869,R,ugm-3,27.29858,R,ugm-3,37.26970,R,ugm-3,3.561,R,ugm-3 (Ref.eq),0.98864,R,ugm-3
05-01-2025,22:00,3.075,R,ugm-3 (FIDAS),4.00953,R,ugm-3,18.86698,R,ugm-3,25.01485,R,ugm-3,40.56260,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.92273,R,ugm-3
