Data supplied by UK-AIR on 26/3/2025
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Manchester Piccadilly,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
 
01-01-2024,01:00,,,,1.04106,R,ugm-3,13.15514,R,ugm-3,14.75141,R,ugm-3,60.26396,R,ugm-3,,,,0.52250,R,ugm-3
01-01-2024,02:00,,,,1.24927,R,ugm-3,14.24689,R,ugm-3,16.16241,R,ugm-3,62.87764,R,ugm-3,,,,0.60958,R,ugm-3
01-01-2024,03:00,,,,1.18681,R,ugm-3,11.88944,R,ugm-3,13.70919,R,ugm-3,61.16008,R,ugm-3,,,,0.32656,R,ugm-3
01-01-2024,04:00,,,,0.84326,R,ugm-3,11.16555,R,ugm-3,12.45853,R,ugm-3,60.54400,R,ugm-3,,,,0.39187,R,ugm-3
01-01-2024,05:00,,,,0.71833,R,ugm-3,8.85578,R,ugm-3,9.95720,R,ugm-3,64.52053,R,ugm-3,,,,0.65312,R,ugm-3
01-01-2024,06:00,,,,0.71833,R,ugm-3,8.51906,R,ugm-3,9.62048,R,ugm-3,63.56840,R,ugm-3,,,,0.26125,R,ugm-3
01-01-2024,07:00,,,,0.62464,R,ugm-3,7.98929,R,ugm-3,8.94705,R,ugm-3,62.61628,R,ugm-3,,,,0.65312,R,ugm-3
01-01-2024,08:00,,,,0.62464,R,ugm-3,8.18170,R,ugm-3,9.13946,R,ugm-3,64.07247,R,ugm-3,,,,0.26125,R,ugm-3
01-01-2024,09:00,,,,0.62464,R,ugm-3,9.67287,R,ugm-3,10.63064,R,ugm-3,63.68041,R,ugm-3,,,,0.19594,R,ugm-3
01-01-2024,10:00,,,,1.37420,R,ugm-3,11.69832,R,ugm-3,13.80540,R,ugm-3,61.77616,R,ugm-3,,,,0.39187,R,ugm-3
01-01-2024,11:00,,,,1.15558,R,ugm-3,12.46646,R,ugm-3,14.23832,R,ugm-3,59.25583,R,ugm-3,,,,0.19594,R,ugm-3
01-01-2024,12:00,,,,1.99883,R,ugm-3,14.05963,R,ugm-3,17.12446,R,ugm-3,58.07967,R,ugm-3,,,,,,
01-01-2024,13:00,,,,1.71775,R,ugm-3,14.20200,R,ugm-3,16.83585,R,ugm-3,58.13568,R,ugm-3,,,,0.58781,R,ugm-3
01-01-2024,14:00,,,,1.40543,R,ugm-3,14.63278,R,ugm-3,16.78774,R,ugm-3,55.61535,R,ugm-3,,,,1.30625,R,ugm-3
01-01-2024,15:00,,,,1.56159,R,ugm-3,21.70491,R,ugm-3,24.09931,R,ugm-3,47.43827,R,ugm-3,,,,0.58781,R,ugm-3
01-01-2024,16:00,,,,1.87391,R,ugm-3,23.43874,R,ugm-3,26.31202,R,ugm-3,43.06969,R,ugm-3,,,,0.45719,R,ugm-3
01-01-2024,17:00,,,,7.55809,R,ugm-3,43.34405,R,ugm-3,54.93296,R,ugm-3,21.05878,R,ugm-3,,,,0.65312,R,ugm-3
01-01-2024,18:00,,,,11.08728,R,ugm-3,45.19617,R,ugm-3,62.19643,R,ugm-3,21.56285,R,ugm-3,,,,0.78375,R,ugm-3
01-01-2024,19:00,,,,5.27817,R,ugm-3,36.54596,R,ugm-3,44.63905,R,ugm-3,31.02810,R,ugm-3,,,,0.58781,R,ugm-3
01-01-2024,20:00,,,,2.06130,R,ugm-3,20.26527,R,ugm-3,23.42588,R,ugm-3,51.86285,R,ugm-3,,,,0.45719,R,ugm-3
01-01-2024,21:00,,,,1.62405,R,ugm-3,19.58883,R,ugm-3,22.07901,R,ugm-3,52.19890,R,ugm-3,,,,0.71844,R,ugm-3
01-01-2024,22:00,,,,3.06071,R,ugm-3,26.14062,R,ugm-3,30.83365,R,ugm-3,41.83753,R,ugm-3,,,,0.58781,R,ugm-3
01-01-2024,23:00,,,,1.96760,R,ugm-3,21.41908,R,ugm-3,24.43603,R,ugm-3,42.28559,R,ugm-3,,,,0.65312,R,ugm-3
01-01-2024,24:00,,,,0.68710,R,ugm-3,10.68345,R,ugm-3,11.73699,R,ugm-3,54.88725,R,ugm-3,,,,0.58781,R,ugm-3
02-01-2024,01:00,,,,0.41647,R,ugm-3,10.20098,R,ugm-3,10.83955,R,ugm-3,54.30078,R,ugm-3,,,,0.08713,R,ugm-3
02-01-2024,02:00,,,,0.45812,R,ugm-3,10.90679,R,ugm-3,11.60923,R,ugm-3,55.42115,R,ugm-3,,,,0.26140,R,ugm-3
02-01-2024,03:00,,,,0.37482,R,ugm-3,6.78528,R,ugm-3,7.35999,R,ugm-3,64.81362,R,ugm-3,,,,0.19605,R,ugm-3
02-01-2024,04:00,,,,0.28112,R,ugm-3,6.25549,R,ugm-3,6.68653,R,ugm-3,65.42983,R,ugm-3,,,,0.39211,R,ugm-3
02-01-2024,05:00,,,,0.40606,R,ugm-3,7.50705,R,ugm-3,8.12967,R,ugm-3,61.39648,R,ugm-3,,,,0.39211,R,ugm-3
02-01-2024,06:00,,,,1.65546,R,ugm-3,21.70634,R,ugm-3,24.24468,R,ugm-3,47.44783,R,ugm-3,,,,0.39211,R,ugm-3
02-01-2024,07:00,,,,7.34025,R,ugm-3,48.44282,R,ugm-3,59.69772,R,ugm-3,24.25609,R,ugm-3,,,,0.45745,R,ugm-3
02-01-2024,08:00,,,,11.08847,R,ugm-3,59.72464,R,ugm-3,76.72672,R,ugm-3,20.16673,R,ugm-3,,,,0.52281,R,ugm-3
02-01-2024,09:00,,,,8.30854,R,ugm-3,53.54845,R,ugm-3,66.28804,R,ugm-3,26.38480,R,ugm-3,,,,0.52281,R,ugm-3
02-01-2024,10:00,,,,6.34073,R,ugm-3,44.82821,R,ugm-3,54.55053,R,ugm-3,32.77093,R,ugm-3,,,,0.45745,R,ugm-3
02-01-2024,11:00,,,,5.87220,R,ugm-3,41.26531,R,ugm-3,50.26923,R,ugm-3,36.74826,R,ugm-3,,,,0.45745,R,ugm-3
02-01-2024,12:00,,,,5.49738,R,ugm-3,42.36918,R,ugm-3,50.79838,R,ugm-3,35.73992,R,ugm-3,,,,0.52281,R,ugm-3
02-01-2024,13:00,,,,10.43253,R,ugm-3,58.71000,R,ugm-3,74.70633,R,ugm-3,27.05703,R,ugm-3,,,,0.65351,R,ugm-3
02-01-2024,14:00,,,,12.15046,R,ugm-3,66.37025,R,ugm-3,85.00070,R,ugm-3,24.08804,R,ugm-3,,,,0.78421,R,ugm-3
02-01-2024,15:00,,,,2.81116,R,ugm-3,40.85976,R,ugm-3,45.17015,R,ugm-3,49.91265,R,ugm-3,,,,0.58816,R,ugm-3
02-01-2024,16:00,,,,14.08704,R,ugm-3,68.16322,R,ugm-3,89.76304,R,ugm-3,25.32045,R,ugm-3,,,,0.84956,R,ugm-3
02-01-2024,17:00,,,,5.09133,R,ugm-3,58.04851,R,ugm-3,65.85509,R,ugm-3,27.84129,R,ugm-3,,,,0.45745,R,ugm-3
02-01-2024,18:00,,,,3.62327,R,ugm-3,50.67858,R,ugm-3,56.23419,R,ugm-3,27.33712,R,ugm-3,,,,0.39211,R,ugm-3
02-01-2024,19:00,,,,7.84002,R,ugm-3,56.28724,R,ugm-3,68.30843,R,ugm-3,25.26443,R,ugm-3,,,,0.52281,R,ugm-3
02-01-2024,20:00,,,,9.77659,R,ugm-3,59.76387,R,ugm-3,74.75443,R,ugm-3,22.01534,R,ugm-3,,,,0.78421,R,ugm-3
02-01-2024,21:00,,,,1.87411,R,ugm-3,24.30547,R,ugm-3,27.17906,R,ugm-3,53.55387,R,ugm-3,,,,0.71886,R,ugm-3
02-01-2024,22:00,,,,1.96781,R,ugm-3,23.77695,R,ugm-3,26.79422,R,ugm-3,50.19274,R,ugm-3,,,,0.39211,R,ugm-3
02-01-2024,23:00,,,,1.34311,R,ugm-3,19.97247,R,ugm-3,22.03187,R,ugm-3,50.75293,R,ugm-3,,,,0.39211,R,ugm-3
02-01-2024,24:00,,,,1.09323,R,ugm-3,14.19823,R,ugm-3,15.87449,R,ugm-3,59.71592,R,ugm-3,,,,0.52281,R,ugm-3
03-01-2024,01:00,,,,1.12458,R,ugm-3,15.27334,R,ugm-3,16.99768,R,ugm-3,55.95527,R,ugm-3,,,,0.61030,R,ugm-3
03-01-2024,02:00,,,,0.54147,R,ugm-3,15.46188,R,ugm-3,16.29211,R,ugm-3,53.48995,R,ugm-3,,,,0.61030,R,ugm-3
03-01-2024,03:00,,,,0.96839,R,ugm-3,15.20815,R,ugm-3,16.69300,R,ugm-3,48.85814,R,ugm-3,,,,0.71928,R,ugm-3
03-01-2024,04:00,,,,0.71849,R,ugm-3,14.96595,R,ugm-3,16.06761,R,ugm-3,46.16870,R,ugm-3,,,,0.78467,R,ugm-3
03-01-2024,05:00,,,,1.15582,R,ugm-3,20.64545,R,ugm-3,22.41769,R,ugm-3,38.04435,R,ugm-3,,,,0.52311,R,ugm-3
03-01-2024,06:00,,,,23.99114,R,ugm-3,64.23802,R,ugm-3,101.02393,R,ugm-3,8.29244,R,ugm-3,,,,0.85006,R,ugm-3
03-01-2024,07:00,,,,23.99114,R,ugm-3,61.54405,R,ugm-3,98.32995,R,ugm-3,9.91731,R,ugm-3,,,,1.43856,R,ugm-3
03-01-2024,08:00,,,,10.62108,R,ugm-3,52.89191,R,ugm-3,69.17734,R,ugm-3,16.97708,R,ugm-3,,,,0.71928,R,ugm-3
03-01-2024,09:00,,,,12.33920,R,ugm-3,59.63830,R,ugm-3,78.55813,R,ugm-3,13.11102,R,ugm-3,,,,0.71928,R,ugm-3
03-01-2024,10:00,,,,13.46378,R,ugm-3,57.19235,R,ugm-3,77.83653,R,ugm-3,15.96854,R,ugm-3,,,,0.65389,R,ugm-3
03-01-2024,11:00,,,,17.39983,R,ugm-3,58.18073,R,ugm-3,84.86010,R,ugm-3,18.54592,R,ugm-3,,,,0.91545,R,ugm-3
03-01-2024,12:00,,,,5.74788,R,ugm-3,42.32406,R,ugm-3,51.13735,R,ugm-3,25.49364,R,ugm-3,,,,0.52311,R,ugm-3
03-01-2024,13:00,,,,6.62256,R,ugm-3,44.10984,R,ugm-3,54.26428,R,ugm-3,22.58008,R,ugm-3,,,,0.39233,R,ugm-3
03-01-2024,14:00,,,,8.71553,R,ugm-3,48.21286,R,ugm-3,61.57649,R,ugm-3,19.72255,R,ugm-3,,,,0.78467,R,ugm-3
03-01-2024,15:00,,,,5.68540,R,ugm-3,44.68087,R,ugm-3,53.39836,R,ugm-3,24.65319,R,ugm-3,,,,0.78467,R,ugm-3
03-01-2024,16:00,,,,5.71664,R,ugm-3,49.20310,R,ugm-3,57.96849,R,ugm-3,22.46802,R,ugm-3,,,,0.71928,R,ugm-3
03-01-2024,17:00,,,,2.74899,R,ugm-3,38.64796,R,ugm-3,42.86301,R,ugm-3,32.77753,R,ugm-3,,,,0.65389,R,ugm-3
03-01-2024,18:00,,,,2.84270,R,ugm-3,35.04058,R,ugm-3,39.39933,R,ugm-3,34.90667,R,ugm-3,,,,0.65389,R,ugm-3
03-01-2024,19:00,,,,2.12422,R,ugm-3,25.75121,R,ugm-3,29.00830,R,ugm-3,42.58278,R,ugm-3,,,,0.52311,R,ugm-3
03-01-2024,20:00,,,,2.37412,R,ugm-3,31.47757,R,ugm-3,35.11784,R,ugm-3,36.30742,R,ugm-3,,,,0.39233,R,ugm-3
03-01-2024,21:00,,,,2.62403,R,ugm-3,33.69214,R,ugm-3,37.71560,R,ugm-3,32.83356,R,ugm-3,,,,0.45772,R,ugm-3
03-01-2024,22:00,,,,2.12422,R,ugm-3,30.85052,R,ugm-3,34.10760,R,ugm-3,33.11371,R,ugm-3,,,,0.52311,R,ugm-3
03-01-2024,23:00,,,,3.37375,R,ugm-3,34.56306,R,ugm-3,39.73608,R,ugm-3,27.34263,R,ugm-3,,,,0.39233,R,ugm-3
03-01-2024,24:00,,,,3.31128,R,ugm-3,30.37737,R,ugm-3,35.45459,R,ugm-3,31.37679,R,ugm-3,,,,0.32695,R,ugm-3
04-01-2024,01:00,,,,1.49961,R,ugm-3,19.76651,R,ugm-3,22.06587,R,ugm-3,37.88389,R,ugm-3,,,,0.34895,R,ugm-3
04-01-2024,02:00,,,,1.12471,R,ugm-3,20.66207,R,ugm-3,22.38660,R,ugm-3,41.47053,R,ugm-3,,,,0.78513,R,ugm-3
04-01-2024,03:00,,,,0.71856,R,ugm-3,12.80165,R,ugm-3,13.90343,R,ugm-3,46.23404,R,ugm-3,,,,0.58885,R,ugm-3
04-01-2024,04:00,,,,0.84353,R,ugm-3,14.05330,R,ugm-3,15.34669,R,ugm-3,41.41449,R,ugm-3,,,,0.13086,R,ugm-3
04-01-2024,05:00,,,,1.09346,R,ugm-3,12.65978,R,ugm-3,14.33640,R,ugm-3,42.03095,R,ugm-3,,,,0.39256,R,ugm-3
04-01-2024,06:00,,,,1.53085,R,ugm-3,14.25025,R,ugm-3,16.59752,R,ugm-3,42.92761,R,ugm-3,,,,0.32714,R,ugm-3
04-01-2024,07:00,,,,3.99895,R,ugm-3,27.88124,R,ugm-3,34.01288,R,ugm-3,32.33581,R,ugm-3,,,,0.32714,R,ugm-3
04-01-2024,08:00,,,,6.81072,R,ugm-3,36.31874,R,ugm-3,46.76169,R,ugm-3,30.03812,R,ugm-3,,,,0.39256,R,ugm-3
04-01-2024,09:00,,,,8.34156,R,ugm-3,42.43861,R,ugm-3,55.22883,R,ugm-3,22.86483,R,ugm-3,,,,0.45799,R,ugm-3
04-01-2024,10:00,,,,13.52771,R,ugm-3,51.99822,R,ugm-3,72.74041,R,ugm-3,17.31675,R,ugm-3,,,,0.65427,R,ugm-3
04-01-2024,11:00,,,,10.12235,R,ugm-3,41.68057,R,ugm-3,57.20129,R,ugm-3,26.67564,R,ugm-3,,,,0.52342,R,ugm-3
04-01-2024,12:00,,,,11.40326,R,ugm-3,42.21819,R,ugm-3,59.70295,R,ugm-3,27.90855,R,ugm-3,,,,0.65427,R,ugm-3
04-01-2024,13:00,,,,8.84143,R,ugm-3,35.17748,R,ugm-3,48.73415,R,ugm-3,34.01704,R,ugm-3,,,,0.65427,R,ugm-3
04-01-2024,14:00,,,,7.43555,R,ugm-3,32.95524,R,ugm-3,44.35626,R,ugm-3,35.75432,R,ugm-3,,,,0.39256,R,ugm-3
04-01-2024,15:00,,,,7.65425,R,ugm-3,35.79509,R,ugm-3,47.53143,R,ugm-3,33.96100,R,ugm-3,,,,0.52342,R,ugm-3
04-01-2024,16:00,,,,8.68523,R,ugm-3,44.70198,R,ugm-3,58.01914,R,ugm-3,22.08026,R,ugm-3,,,,0.52342,R,ugm-3
04-01-2024,17:00,,,,27.96143,R,ugm-3,64.02403,R,ugm-3,106.89762,R,ugm-3,7.90182,R,ugm-3,,,,0.91598,R,ugm-3
04-01-2024,18:00,,,,55.36050,R,ugm-3,73.24851,R,ugm-3,158.13342,R,ugm-3,2.57790,R,ugm-3,,,,2.02824,R,ugm-3
04-01-2024,19:00,,,,48.95593,R,ugm-3,72.53290,R,ugm-3,147.59761,R,ugm-3,2.46582,R,ugm-3,,,,2.02824,R,ugm-3
04-01-2024,20:00,,,,81.66611,R,ugm-3,75.49004,R,ugm-3,200.70966,R,ugm-3,2.40977,R,ugm-3,,,,2.87880,R,ugm-3
04-01-2024,21:00,,,,97.81813,R,ugm-3,72.75775,R,ugm-3,222.74346,R,ugm-3,2.18561,R,ugm-3,,,,3.92563,R,ugm-3
04-01-2024,22:00,,,,96.97460,R,ugm-3,70.25056,R,ugm-3,218.94287,R,ugm-3,2.01749,R,ugm-3,,,,3.86021,R,ugm-3
04-01-2024,23:00,,,,89.85146,R,ugm-3,63.75718,R,ugm-3,201.52750,R,ugm-3,1.96144,R,ugm-3,,,,3.72935,R,ugm-3
04-01-2024,24:00,,,,69.85670,R,ugm-3,59.82521,R,ugm-3,166.93732,R,ugm-3,1.68124,R,ugm-3,,,,3.33679,R,ugm-3
05-01-2024,01:00,,,,35.03624,R,ugm-3,53.79021,R,ugm-3,107.51170,R,ugm-3,1.71894,R,ugm-3,,,,2.18219,R,ugm-3
05-01-2024,02:00,,,,50.07558,R,ugm-3,55.42711,R,ugm-3,132.20860,R,ugm-3,1.94316,R,ugm-3,,,,1.65846,R,ugm-3
05-01-2024,03:00,,,,156.13208,R,ugm-3,56.96361,R,ugm-3,296.36280,R,ugm-3,2.07394,R,ugm-3,,,,4.58259,R,ugm-3
05-01-2024,04:00,,,,123.44964,R,ugm-3,49.92031,R,ugm-3,239.20712,R,ugm-3,2.01789,R,ugm-3,,,,4.90991,R,ugm-3
05-01-2024,05:00,,,,96.54756,R,ugm-3,43.78042,R,ugm-3,191.81794,R,ugm-3,1.56947,R,ugm-3,,,,3.46967,R,ugm-3
05-01-2024,06:00,,,,109.01438,R,ugm-3,49.97119,R,ugm-3,217.12424,R,ugm-3,1.51342,R,ugm-3,,,,3.60061,R,ugm-3
05-01-2024,07:00,,,,155.69465,R,ugm-3,62.63786,R,ugm-3,301.36633,R,ugm-3,1.73763,R,ugm-3,,,,4.77898,R,ugm-3
05-01-2024,08:00,,,,169.75498,R,ugm-3,63.93165,R,ugm-3,324.21898,R,ugm-3,1.56947,R,ugm-3,,,,5.56457,R,ugm-3
05-01-2024,09:00,,,,141.63433,R,ugm-3,61.96951,R,ugm-3,279.13912,R,ugm-3,1.62552,R,ugm-3,,,,5.10631,R,ugm-3
05-01-2024,10:00,,,,168.66139,R,ugm-3,72.34397,R,ugm-3,330.95450,R,ugm-3,1.84974,R,ugm-3,,,,5.30271,R,ugm-3
05-01-2024,11:00,,,,166.03680,R,ugm-3,72.47131,R,ugm-3,327.05752,R,ugm-3,1.90579,R,ugm-3,,,,5.95736,R,ugm-3
05-01-2024,12:00,,,,53.86666,R,ugm-3,59.14015,R,ugm-3,141.73455,R,ugm-3,4.98868,R,ugm-3,,,,2.81502,R,ugm-3
05-01-2024,13:00,,,,15.21640,R,ugm-3,44.45670,R,ugm-3,67.78818,R,ugm-3,16.87182,R,ugm-3,,,,0.98198,R,ugm-3
05-01-2024,14:00,,,,9.90472,R,ugm-3,44.42232,R,ugm-3,59.60934,R,ugm-3,19.22602,R,ugm-3,,,,0.58919,R,ugm-3
05-01-2024,15:00,,,,7.15514,R,ugm-3,41.13298,R,ugm-3,52.10405,R,ugm-3,22.08470,R,ugm-3,,,,0.58919,R,ugm-3
05-01-2024,16:00,,,,4.09312,R,ugm-3,37.36051,R,ugm-3,43.63654,R,ugm-3,27.24154,R,ugm-3,,,,0.19640,R,ugm-3
05-01-2024,17:00,,,,6.71771,R,ugm-3,46.18179,R,ugm-3,56.48213,R,ugm-3,14.06919,R,ugm-3,,,,0.19640,R,ugm-3
05-01-2024,18:00,,,,9.46729,R,ugm-3,54.47465,R,ugm-3,68.99095,R,ugm-3,5.15684,R,ugm-3,,,,0.45826,R,ugm-3
05-01-2024,19:00,,,,8.87363,R,ugm-3,49.41917,R,ugm-3,63.02521,R,ugm-3,6.67025,R,ugm-3,,,,0.39279,R,ugm-3
05-01-2024,20:00,,,,6.15530,R,ugm-3,34.15043,R,ugm-3,43.58842,R,ugm-3,18.72155,R,ugm-3,,,,0.32733,R,ugm-3
05-01-2024,21:00,,,,9.43604,R,ugm-3,40.85908,R,ugm-3,55.32747,R,ugm-3,12.16340,R,ugm-3,,,,0.52372,R,ugm-3
05-01-2024,22:00,,,,4.06187,R,ugm-3,31.05779,R,ugm-3,37.28591,R,ugm-3,17.82471,R,ugm-3,,,,0.19640,R,ugm-3
05-01-2024,23:00,,,,9.12359,R,ugm-3,37.05630,R,ugm-3,51.04561,R,ugm-3,11.43472,R,ugm-3,,,,0.45826,R,ugm-3
05-01-2024,24:00,,,,11.15452,R,ugm-3,41.83242,R,ugm-3,58.93579,R,ugm-3,6.38999,R,ugm-3,,,,0.39279,R,ugm-3
06-01-2024,01:00,,,,5.62473,R,ugm-3,33.00927,R,ugm-3,41.63374,R,ugm-3,12.55830,R,ugm-3,,,,0.17468,R,ugm-3
06-01-2024,02:00,,,,2.99986,R,ugm-3,29.65671,R,ugm-3,34.25642,R,ugm-3,15.39887,R,ugm-3,,,,0.08734,R,ugm-3
06-01-2024,03:00,,,,6.81218,R,ugm-3,31.74987,R,ugm-3,42.19506,R,ugm-3,9.75511,R,ugm-3,,,,0.19651,R,ugm-3
06-01-2024,04:00,,,,12.40566,R,ugm-3,29.13932,R,ugm-3,48.16107,R,ugm-3,10.42787,R,ugm-3,,,,0.26202,R,ugm-3
06-01-2024,05:00,,,,57.49726,R,ugm-3,42.17675,R,ugm-3,130.33798,R,ugm-3,1.40160,R,ugm-3,,,,1.50659,R,ugm-3
06-01-2024,06:00,,,,99.30777,R,ugm-3,45.90746,R,ugm-3,198.17725,R,ugm-3,1.56979,R,ugm-3,,,,2.22713,R,ugm-3
06-01-2024,07:00,,,,122.18168,R,ugm-3,47.30423,R,ugm-3,234.64686,R,ugm-3,1.56979,R,ugm-3,,,,3.47170,R,ugm-3
06-01-2024,08:00,,,,88.05831,R,ugm-3,45.93196,R,ugm-3,180.95281,R,ugm-3,1.34553,R,ugm-3,,,,2.94767,R,ugm-3
06-01-2024,09:00,,,,93.80803,R,ugm-3,48.03747,R,ugm-3,191.87445,R,ugm-3,1.62585,R,ugm-3,,,,2.62015,R,ugm-3
06-01-2024,10:00,,,,142.30572,R,ugm-3,55.22684,R,ugm-3,273.42590,R,ugm-3,1.85011,R,ugm-3,,,,3.40620,R,ugm-3
06-01-2024,11:00,,,,165.58586,R,ugm-3,61.58184,R,ugm-3,315.47662,R,ugm-3,2.91532,R,ugm-3,,,,4.91279,R,ugm-3
06-01-2024,12:00,,,,140.43081,R,ugm-3,62.33560,R,ugm-3,277.65984,R,ugm-3,2.74713,R,ugm-3,,,,5.43682,R,ugm-3
06-01-2024,13:00,,,,81.87110,R,ugm-3,59.89338,R,ugm-3,185.42731,R,ugm-3,4.31692,R,ugm-3,,,,3.40620,R,ugm-3
06-01-2024,14:00,,,,74.52770,R,ugm-3,62.10787,R,ugm-3,176.38208,R,ugm-3,3.30777,R,ugm-3,,,,2.22713,R,ugm-3
06-01-2024,15:00,,,,71.46535,R,ugm-3,64.06097,R,ugm-3,173.63964,R,ugm-3,2.80319,R,ugm-3,,,,2.35814,R,ugm-3
06-01-2024,16:00,,,,27.74868,R,ugm-3,55.65115,R,ugm-3,98.19853,R,ugm-3,8.57777,R,ugm-3,,,,1.50659,R,ugm-3
06-01-2024,17:00,,,,24.59258,R,ugm-3,64.48381,R,ugm-3,102.19191,R,ugm-3,4.87755,R,ugm-3,,,,0.39302,R,ugm-3
06-01-2024,18:00,,,,28.15491,R,ugm-3,60.60938,R,ugm-3,103.77964,R,ugm-3,3.25170,R,ugm-3,,,,0.65504,R,ugm-3
06-01-2024,19:00,,,,41.21679,R,ugm-3,62.18416,R,ugm-3,125.38235,R,ugm-3,2.80319,R,ugm-3,,,,1.17907,R,ugm-3
06-01-2024,20:00,,,,40.31058,R,ugm-3,61.88970,R,ugm-3,123.69840,R,ugm-3,1.96223,R,ugm-3,,,,1.17907,R,ugm-3
06-01-2024,21:00,,,,45.93531,R,ugm-3,61.20387,R,ugm-3,131.63704,R,ugm-3,1.85011,R,ugm-3,,,,1.63760,R,ugm-3
06-01-2024,22:00,,,,37.09198,R,ugm-3,57.25034,R,ugm-3,114.12392,R,ugm-3,1.68191,R,ugm-3,,,,1.76860,R,ugm-3
06-01-2024,23:00,,,,57.24727,R,ugm-3,58.19677,R,ugm-3,145.97469,R,ugm-3,1.68191,R,ugm-3,,,,1.96512,R,ugm-3
06-01-2024,24:00,,,,58.46597,R,ugm-3,57.77152,R,ugm-3,147.41808,R,ugm-3,1.79404,R,ugm-3,,,,2.75116,R,ugm-3
07-01-2024,01:00,,,,26.08489,R,ugm-3,54.88663,R,ugm-3,94.88290,R,ugm-3,1.64487,R,ugm-3,,,,1.57301,R,ugm-3
07-01-2024,02:00,,,,11.08399,R,ugm-3,48.82618,R,ugm-3,65.82140,R,ugm-3,3.43927,R,ugm-3,,,,1.22345,R,ugm-3
07-01-2024,03:00,,,,11.09441,R,ugm-3,46.64503,R,ugm-3,63.65622,R,ugm-3,3.25236,R,ugm-3,,,,0.98313,R,ugm-3
07-01-2024,04:00,,,,11.50069,R,ugm-3,43.18330,R,ugm-3,60.81743,R,ugm-3,5.21499,R,ugm-3,,,,1.17976,R,ugm-3
07-01-2024,05:00,,,,3.84398,R,ugm-3,32.06876,R,ugm-3,37.96278,R,ugm-3,13.40195,R,ugm-3,,,,0.72096,R,ugm-3
07-01-2024,06:00,,,,3.56271,R,ugm-3,29.27632,R,ugm-3,34.73907,R,ugm-3,17.27114,R,ugm-3,,,,0.58988,R,ugm-3
07-01-2024,07:00,,,,5.53158,R,ugm-3,35.49553,R,ugm-3,43.97716,R,ugm-3,11.94400,R,ugm-3,,,,0.72096,R,ugm-3
07-01-2024,08:00,,,,7.28168,R,ugm-3,38.24907,R,ugm-3,49.41417,R,ugm-3,10.26175,R,ugm-3,,,,0.52434,R,ugm-3
07-01-2024,09:00,,,,8.12548,R,ugm-3,37.38830,R,ugm-3,49.84720,R,ugm-3,13.00943,R,ugm-3,,,,0.26217,R,ugm-3
07-01-2024,10:00,,,,20.56372,R,ugm-3,46.03087,R,ugm-3,77.56147,R,ugm-3,7.90659,R,ugm-3,,,,0.85205,R,ugm-3
07-01-2024,11:00,,,,18.15733,R,ugm-3,43.41755,R,ugm-3,71.25840,R,ugm-3,15.70103,R,ugm-3,,,,0.91759,R,ugm-3
07-01-2024,12:00,,,,5.31282,R,ugm-3,24.42769,R,ugm-3,32.57390,R,ugm-3,44.01897,R,ugm-3,,,,0.45880,R,ugm-3
07-01-2024,13:00,,,,6.09411,R,ugm-3,28.57049,R,ugm-3,37.91467,R,ugm-3,45.25262,R,ugm-3,,,,0.65542,R,ugm-3
07-01-2024,14:00,,,,5.81285,R,ugm-3,29.24234,R,ugm-3,38.15524,R,ugm-3,43.51429,R,ugm-3,,,,0.72096,R,ugm-3
07-01-2024,15:00,,,,4.18775,R,ugm-3,30.05009,R,ugm-3,36.47121,R,ugm-3,40.93483,R,ugm-3,,,,0.32771,R,ugm-3
07-01-2024,16:00,,,,4.50027,R,ugm-3,35.63340,R,ugm-3,42.53371,R,ugm-3,35.32732,R,ugm-3,,,,0.39325,R,ugm-3
07-01-2024,17:00,,,,4.40651,R,ugm-3,42.94630,R,ugm-3,49.70286,R,ugm-3,28.54223,R,ugm-3,,,,0.26217,R,ugm-3
07-01-2024,18:00,,,,5.65659,R,ugm-3,49.88271,R,ugm-3,58.55603,R,ugm-3,19.17769,R,ugm-3,,,,0.39325,R,ugm-3
07-01-2024,19:00,,,,10.34437,R,ugm-3,55.63784,R,ugm-3,71.49898,R,ugm-3,10.87857,R,ugm-3,,,,0.32771,R,ugm-3
07-01-2024,20:00,,,,18.75112,R,ugm-3,59.82851,R,ugm-3,88.57982,R,ugm-3,4.37386,R,ugm-3,,,,0.78651,R,ugm-3
07-01-2024,21:00,,,,7.84422,R,ugm-3,52.15786,R,ugm-3,64.18549,R,ugm-3,8.24304,R,ugm-3,,,,0.78651,R,ugm-3
07-01-2024,22:00,,,,7.34419,R,ugm-3,48.11305,R,ugm-3,59.37398,R,ugm-3,10.93465,R,ugm-3,,,,0.65542,R,ugm-3
07-01-2024,23:00,,,,6.18787,R,ugm-3,42.57256,R,ugm-3,52.06049,R,ugm-3,14.35523,R,ugm-3,,,,0.32771,R,ugm-3
