Data supplied by UK-AIR on 22/3/2023
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Manchester Piccadilly,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
02-01-2022,07:00,6.600,R,ugm-3 (FIDAS),1.33526,R,ugm-3,10.97228,R,ugm-3,13.01965,R,ugm-3,49.84261,R,ugm-3,4.528,R,ugm-3 (Ref.eq),0.48743,R,ugm-3
02-01-2022,08:00,6.000,R,ugm-3 (FIDAS),1.30346,R,ugm-3,13.31288,R,ugm-3,15.31149,R,ugm-3,47.24820,R,ugm-3,3.939,R,ugm-3 (Ref.eq),0.42650,R,ugm-3
02-01-2022,09:00,6.200,R,ugm-3 (FIDAS),1.43063,R,ugm-3,19.65210,R,ugm-3,21.84570,R,ugm-3,45.05293,R,ugm-3,3.797,R,ugm-3 (Ref.eq),0.36557,R,ugm-3
02-01-2022,10:00,5.875,R,ugm-3 (FIDAS),3.84681,R,ugm-3,25.79741,R,ugm-3,31.69577,R,ugm-3,41.51056,R,ugm-3,3.208,R,ugm-3 (Ref.eq),0.42650,R,ugm-3
02-01-2022,11:00,7.400,R,ugm-3 (FIDAS),7.91615,R,ugm-3,27.74997,R,ugm-3,39.88790,R,ugm-3,39.36518,R,ugm-3,3.915,R,ugm-3 (Ref.eq),0.48743,R,ugm-3
02-01-2022,12:00,12.150,R,ugm-3 (FIDAS),12.08088,R,ugm-3,37.50461,R,ugm-3,56.02836,R,ugm-3,34.27615,R,ugm-3,5.472,R,ugm-3 (Ref.eq),0.48743,R,ugm-3
02-01-2022,13:00,11.575,R,ugm-3 (FIDAS),9.82366,R,ugm-3,30.62793,R,ugm-3,45.69067,R,ugm-3,40.96174,R,ugm-3,6.132,R,ugm-3 (Ref.eq),0.54836,R,ugm-3
02-01-2022,14:00,12.825,R,ugm-3 (FIDAS),6.48553,R,ugm-3,27.99306,R,ugm-3,37.93739,R,ugm-3,41.66024,R,ugm-3,7.146,R,ugm-3 (Ref.eq),0.42650,R,ugm-3
02-01-2022,15:00,8.275,R,ugm-3 (FIDAS),6.29477,R,ugm-3,36.96531,R,ugm-3,46.61716,R,ugm-3,40.36303,R,ugm-3,5.896,R,ugm-3 (Ref.eq),0.54836,R,ugm-3
02-01-2022,16:00,8.650,R,ugm-3 (FIDAS),8.45662,R,ugm-3,47.79172,R,ugm-3,60.75835,R,ugm-3,28.48862,R,ugm-3,5.826,R,ugm-3 (Ref.eq),0.54836,R,ugm-3
02-01-2022,17:00,8.325,R,ugm-3 (FIDAS),7.91615,R,ugm-3,44.37806,R,ugm-3,56.51599,R,ugm-3,30.53421,R,ugm-3,5.000,R,ugm-3 (Ref.eq),0.30464,R,ugm-3
02-01-2022,18:00,8.475,R,ugm-3 (FIDAS),9.15603,R,ugm-3,43.89105,R,ugm-3,57.93011,R,ugm-3,30.03529,R,ugm-3,5.189,R,ugm-3 (Ref.eq),0.48743,R,ugm-3
02-01-2022,19:00,11.425,R,ugm-3 (FIDAS),5.30923,R,ugm-3,36.28213,R,ugm-3,44.42284,R,ugm-3,33.77722,R,ugm-3,7.052,R,ugm-3 (Ref.eq),0.79207,R,ugm-3
02-01-2022,20:00,13.250,R,ugm-3 (FIDAS),5.18206,R,ugm-3,35.11176,R,ugm-3,43.05748,R,ugm-3,36.47142,R,ugm-3,8.656,R,ugm-3 (Ref.eq),0.73115,R,ugm-3
02-01-2022,21:00,16.625,R,ugm-3 (FIDAS),3.02022,R,ugm-3,28.08885,R,ugm-3,32.71978,R,ugm-3,45.85121,R,ugm-3,8.844,R,ugm-3 (Ref.eq),0.48743,R,ugm-3
02-01-2022,22:00,15.175,R,ugm-3 (FIDAS),2.09826,R,ugm-3,21.99304,R,ugm-3,25.21032,R,ugm-3,49.34368,R,ugm-3,8.892,R,ugm-3 (Ref.eq),0.60929,R,ugm-3
02-01-2022,23:00,17.050,R,ugm-3 (FIDAS),2.03467,R,ugm-3,20.53013,R,ugm-3,23.64992,R,ugm-3,50.39143,R,ugm-3,9.363,R,ugm-3 (Ref.eq),0.54836,R,ugm-3
02-01-2022,24:00,17.575,R,ugm-3 (FIDAS),2.38438,R,ugm-3,23.94370,R,ugm-3,27.59970,R,ugm-3,46.10067,R,ugm-3,9.481,R,ugm-3 (Ref.eq),0.54836,R,ugm-3
03-01-2022,01:00,15.100,R,ugm-3 (FIDAS),1.61107,R,ugm-3,20.74755,R,ugm-3,23.21782,R,ugm-3,49.02770,R,ugm-3,8.326,R,ugm-3 (Ref.eq),0.32495,R,ugm-3
03-01-2022,02:00,16.625,R,ugm-3 (FIDAS),1.18710,R,ugm-3,17.36539,R,ugm-3,19.18559,R,ugm-3,56.67788,R,ugm-3,8.679,R,ugm-3 (Ref.eq),0.24371,R,ugm-3
03-01-2022,03:00,16.900,R,ugm-3 (FIDAS),1.43088,R,ugm-3,17.46311,R,ugm-3,19.65710,R,ugm-3,56.07917,R,ugm-3,9.080,R,ugm-3 (Ref.eq),0.54835,R,ugm-3
03-01-2022,04:00,18.075,R,ugm-3 (FIDAS),1.55807,R,ugm-3,15.26824,R,ugm-3,17.65725,R,ugm-3,55.43057,R,ugm-3,9.646,R,ugm-3 (Ref.eq),0.30464,R,ugm-3
03-01-2022,05:00,17.300,R,ugm-3 (FIDAS),1.04931,R,ugm-3,14.29235,R,ugm-3,15.90128,R,ugm-3,55.82971,R,ugm-3,9.363,R,ugm-3 (Ref.eq),0.42649,R,ugm-3
03-01-2022,06:00,17.975,R,ugm-3 (FIDAS),1.87604,R,ugm-3,23.56053,R,ugm-3,26.43709,R,ugm-3,49.64304,R,ugm-3,9.316,R,ugm-3 (Ref.eq),0.67021,R,ugm-3
03-01-2022,07:00,16.500,R,ugm-3 (FIDAS),1.11291,R,ugm-3,17.70678,R,ugm-3,19.41321,R,ugm-3,51.78842,R,ugm-3,8.491,R,ugm-3 (Ref.eq),0.67021,R,ugm-3
03-01-2022,08:00,14.700,R,ugm-3 (FIDAS),1.90784,R,ugm-3,18.63408,R,ugm-3,21.55940,R,ugm-3,50.89035,R,ugm-3,7.759,R,ugm-3 (Ref.eq),0.54835,R,ugm-3
03-01-2022,09:00,15.225,R,ugm-3 (FIDAS),2.51199,R,ugm-3,27.21923,R,ugm-3,31.07090,R,ugm-3,45.85121,R,ugm-3,7.146,R,ugm-3 (Ref.eq),0.42649,R,ugm-3
03-01-2022,10:00,13.525,R,ugm-3 (FIDAS),3.02075,R,ugm-3,27.41469,R,ugm-3,32.04644,R,ugm-3,42.30884,R,ugm-3,6.368,R,ugm-3 (Ref.eq),0.42649,R,ugm-3
03-01-2022,11:00,14.075,R,ugm-3 (FIDAS),4.13365,R,ugm-3,32.87846,R,ugm-3,39.21664,R,ugm-3,36.42153,R,ugm-3,6.627,R,ugm-3 (Ref.eq),0.48742,R,ugm-3
03-01-2022,12:00,15.925,R,ugm-3 (FIDAS),4.67421,R,ugm-3,30.04977,R,ugm-3,37.21679,R,ugm-3,38.66669,R,ugm-3,7.689,R,ugm-3 (Ref.eq),0.36557,R,ugm-3
03-01-2022,13:00,19.075,R,ugm-3 (FIDAS),3.91107,R,ugm-3,28.53716,R,ugm-3,34.53406,R,ugm-3,44.15486,R,ugm-3,9.646,R,ugm-3 (Ref.eq),0.54835,R,ugm-3
03-01-2022,14:00,20.550,R,ugm-3 (FIDAS),3.27513,R,ugm-3,25.70767,R,ugm-3,30.72946,R,ugm-3,48.39573,R,ugm-3,10.189,R,ugm-3 (Ref.eq),0.36557,R,ugm-3
03-01-2022,15:00,17.800,R,ugm-3 (FIDAS),2.41660,R,ugm-3,25.56075,R,ugm-3,29.26615,R,ugm-3,47.54755,R,ugm-3,8.679,R,ugm-3 (Ref.eq),0.12186,R,ugm-3
03-01-2022,16:00,20.575,R,ugm-3 (FIDAS),3.08434,R,ugm-3,33.51185,R,ugm-3,38.24111,R,ugm-3,40.16346,R,ugm-3,10.566,R,ugm-3 (Ref.eq),0.60928,R,ugm-3
03-01-2022,17:00,17.450,R,ugm-3 (FIDAS),2.98895,R,ugm-3,33.60934,R,ugm-3,38.19233,R,ugm-3,39.71443,R,ugm-3,9.175,R,ugm-3 (Ref.eq),0.30464,R,ugm-3
03-01-2022,18:00,17.125,R,ugm-3 (FIDAS),6.48666,R,ugm-3,44.04998,R,ugm-3,53.99605,R,ugm-3,29.03744,R,ugm-3,9.717,R,ugm-3 (Ref.eq),0.60928,R,ugm-3
03-01-2022,19:00,16.125,R,ugm-3 (FIDAS),4.16545,R,ugm-3,34.34179,R,ugm-3,40.72873,R,ugm-3,36.32174,R,ugm-3,9.882,R,ugm-3 (Ref.eq),0.42649,R,ugm-3
03-01-2022,20:00,14.575,R,ugm-3 (FIDAS),2.89356,R,ugm-3,34.68236,R,ugm-3,39.11909,R,ugm-3,33.47787,R,ugm-3,9.175,R,ugm-3 (Ref.eq),0.42649,R,ugm-3
03-01-2022,21:00,15.000,R,ugm-3 (FIDAS),3.33872,R,ugm-3,37.90194,R,ugm-3,43.02124,R,ugm-3,29.73593,R,ugm-3,9.127,R,ugm-3 (Ref.eq),0.48742,R,ugm-3
03-01-2022,22:00,14.525,R,ugm-3 (FIDAS),2.92536,R,ugm-3,28.19505,R,ugm-3,32.68054,R,ugm-3,35.77292,R,ugm-3,9.245,R,ugm-3 (Ref.eq),0.36557,R,ugm-3
03-01-2022,23:00,13.250,R,ugm-3 (FIDAS),3.17973,R,ugm-3,29.17077,R,ugm-3,34.04629,R,ugm-3,32.82927,R,ugm-3,8.042,R,ugm-3 (Ref.eq),0.36557,R,ugm-3
03-01-2022,24:00,12.325,R,ugm-3 (FIDAS),2.22581,R,ugm-3,26.09717,R,ugm-3,29.51004,R,ugm-3,34.67529,R,ugm-3,7.193,R,ugm-3 (Ref.eq),0.36557,R,ugm-3
04-01-2022,01:00,10.450,R,ugm-3 (FIDAS),1.31452,R,ugm-3,23.29076,R,ugm-3,25.30633,R,ugm-3,35.32389,R,ugm-3,6.368,R,ugm-3 (Ref.eq),0.16247,R,ugm-3
04-01-2022,02:00,3.075,R,ugm-3 (FIDAS),0.84808,R,ugm-3,10.79983,R,ugm-3,12.10020,R,ugm-3,52.88605,R,ugm-3,2.146,R,ugm-3 (Ref.eq),0.32494,R,ugm-3
04-01-2022,03:00,1.600,R,ugm-3 (FIDAS),0.89048,R,ugm-3,7.36823,R,ugm-3,8.73361,R,ugm-3,57.37638,R,ugm-3,0.873,R,ugm-3 (Ref.eq),0.30463,R,ugm-3
04-01-2022,04:00,0.675,R,ugm-3 (FIDAS),0.69966,R,ugm-3,5.80675,R,ugm-3,6.87955,R,ugm-3,57.52605,R,ugm-3,0.448,R,ugm-3 (Ref.eq),0.18278,R,ugm-3
04-01-2022,05:00,1.075,R,ugm-3 (FIDAS),0.31803,R,ugm-3,6.14796,R,ugm-3,6.63559,R,ugm-3,55.63014,R,ugm-3,0.542,R,ugm-3 (Ref.eq),0.30463,R,ugm-3
04-01-2022,06:00,2.400,R,ugm-3 (FIDAS),0.92228,R,ugm-3,15.41879,R,ugm-3,16.83294,R,ugm-3,46.64949,R,ugm-3,1.061,R,ugm-3 (Ref.eq),0.48742,R,ugm-3
04-01-2022,07:00,4.000,R,ugm-3 (FIDAS),2.00358,R,ugm-3,24.39729,R,ugm-3,27.46940,R,ugm-3,38.16776,R,ugm-3,1.816,R,ugm-3 (Ref.eq),0.48742,R,ugm-3
04-01-2022,08:00,4.750,R,ugm-3 (FIDAS),5.66092,R,ugm-3,37.96436,R,ugm-3,46.64431,R,ugm-3,28.13937,R,ugm-3,2.241,R,ugm-3 (Ref.eq),0.67020,R,ugm-3
04-01-2022,09:00,7.100,R,ugm-3 (FIDAS),5.47010,R,ugm-3,42.50177,R,ugm-3,50.88914,R,ugm-3,24.29765,R,ugm-3,3.443,R,ugm-3 (Ref.eq),0.73112,R,ugm-3
04-01-2022,10:00,8.375,R,ugm-3 (FIDAS),6.13796,R,ugm-3,40.06279,R,ugm-3,49.47420,R,ugm-3,25.79442,R,ugm-3,3.986,R,ugm-3 (Ref.eq),0.60927,R,ugm-3
04-01-2022,11:00,11.225,R,ugm-3 (FIDAS),9.60448,R,ugm-3,39.62665,R,ugm-3,54.35331,R,ugm-3,26.69249,R,ugm-3,5.401,R,ugm-3 (Ref.eq),0.73112,R,ugm-3
04-01-2022,12:00,14.475,R,ugm-3 (FIDAS),5.88354,R,ugm-3,25.66919,R,ugm-3,34.69049,R,ugm-3,39.61465,R,ugm-3,6.887,R,ugm-3 (Ref.eq),0.73112,R,ugm-3
04-01-2022,13:00,18.100,R,ugm-3 (FIDAS),6.39238,R,ugm-3,22.44942,R,ugm-3,32.25093,R,ugm-3,44.10497,R,ugm-3,8.632,R,ugm-3 (Ref.eq),0.54834,R,ugm-3
04-01-2022,14:00,19.625,R,ugm-3 (FIDAS),4.45241,R,ugm-3,20.10577,R,ugm-3,26.93270,R,ugm-3,46.35013,R,ugm-3,8.703,R,ugm-3 (Ref.eq),0.48742,R,ugm-3
04-01-2022,15:00,23.250,R,ugm-3 (FIDAS),5.24748,R,ugm-3,27.03480,R,ugm-3,35.08082,R,ugm-3,42.05938,R,ugm-3,9.764,R,ugm-3 (Ref.eq),0.54834,R,ugm-3
04-01-2022,16:00,24.325,R,ugm-3 (FIDAS),5.27928,R,ugm-3,28.74251,R,ugm-3,36.83730,R,ugm-3,41.06153,R,ugm-3,10.448,R,ugm-3 (Ref.eq),0.67020,R,ugm-3
04-01-2022,17:00,22.575,R,ugm-3 (FIDAS),5.40649,R,ugm-3,34.59756,R,ugm-3,42.88740,R,ugm-3,36.62110,R,ugm-3,9.033,R,ugm-3 (Ref.eq),0.54834,R,ugm-3
04-01-2022,18:00,19.450,R,ugm-3 (FIDAS),3.97536,R,ugm-3,30.83941,R,ugm-3,36.93488,R,ugm-3,40.71228,R,ugm-3,9.340,R,ugm-3 (Ref.eq),0.48742,R,ugm-3
04-01-2022,19:00,17.950,R,ugm-3 (FIDAS),4.13438,R,ugm-3,32.79119,R,ugm-3,39.13048,R,ugm-3,39.86411,R,ugm-3,7.995,R,ugm-3 (Ref.eq),0.54834,R,ugm-3
04-01-2022,20:00,15.500,R,ugm-3 (FIDAS),4.07077,R,ugm-3,27.91203,R,ugm-3,34.15379,R,ugm-3,45.30239,R,ugm-3,7.453,R,ugm-3 (Ref.eq),0.36556,R,ugm-3
04-01-2022,21:00,17.700,R,ugm-3 (FIDAS),1.90817,R,ugm-3,25.37303,R,ugm-3,28.29885,R,ugm-3,47.59745,R,ugm-3,8.538,R,ugm-3 (Ref.eq),0.36556,R,ugm-3
04-01-2022,22:00,14.800,R,ugm-3 (FIDAS),1.24031,R,ugm-3,18.34653,R,ugm-3,20.24832,R,ugm-3,54.53250,R,ugm-3,7.217,R,ugm-3 (Ref.eq),0.24371,R,ugm-3
04-01-2022,23:00,13.100,R,ugm-3 (FIDAS),1.20851,R,ugm-3,21.27397,R,ugm-3,23.12699,R,ugm-3,48.49551,R,ugm-3,6.769,R,ugm-3 (Ref.eq),0.54834,R,ugm-3
04-01-2022,24:00,16.725,R,ugm-3 (FIDAS),2.38522,R,ugm-3,15.42005,R,ugm-3,19.07733,R,ugm-3,54.98154,R,ugm-3,7.406,R,ugm-3 (Ref.eq),0.42649,R,ugm-3
05-01-2022,01:00,16.850,R,ugm-3 (FIDAS),0.38170,R,ugm-3,7.67910,R,ugm-3,8.26437,R,ugm-3,61.06842,R,ugm-3,7.217,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
05-01-2022,02:00,16.425,R,ugm-3 (FIDAS),1.01787,R,ugm-3,8.33050,R,ugm-3,9.89121,R,ugm-3,61.20147,R,ugm-3,7.665,R,ugm-3 (Ref.eq),0.08124,R,ugm-3
05-01-2022,03:00,14.275,R,ugm-3 (FIDAS),0.82702,R,ugm-3,6.88241,R,ugm-3,8.15049,R,ugm-3,60.02068,R,ugm-3,6.203,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
05-01-2022,04:00,13.075,R,ugm-3 (FIDAS),1.24053,R,ugm-3,8.54222,R,ugm-3,10.44434,R,ugm-3,57.12691,R,ugm-3,5.967,R,ugm-3 (Ref.eq),0.12185,R,ugm-3
05-01-2022,05:00,15.200,R,ugm-3 (FIDAS),1.71766,R,ugm-3,10.83657,R,ugm-3,13.47027,R,ugm-3,56.22885,R,ugm-3,7.146,R,ugm-3 (Ref.eq),0.24370,R,ugm-3
05-01-2022,06:00,14.275,R,ugm-3 (FIDAS),4.61223,R,ugm-3,18.16037,R,ugm-3,25.23236,R,ugm-3,48.84476,R,ugm-3,6.439,R,ugm-3 (Ref.eq),0.30463,R,ugm-3
05-01-2022,07:00,15.225,R,ugm-3 (FIDAS),4.51680,R,ugm-3,26.99404,R,ugm-3,33.91970,R,ugm-3,39.96389,R,ugm-3,6.509,R,ugm-3 (Ref.eq),0.24370,R,ugm-3
05-01-2022,08:00,14.475,R,ugm-3 (FIDAS),3.78521,R,ugm-3,34.46049,R,ugm-3,40.26439,R,ugm-3,32.52991,R,ugm-3,6.627,R,ugm-3 (Ref.eq),0.48741,R,ugm-3
05-01-2022,09:00,15.475,R,ugm-3 (FIDAS),7.09329,R,ugm-3,42.90725,R,ugm-3,53.78347,R,ugm-3,24.34754,R,ugm-3,6.604,R,ugm-3 (Ref.eq),0.36555,R,ugm-3
05-01-2022,10:00,15.625,R,ugm-3 (FIDAS),8.93818,R,ugm-3,46.52076,R,ugm-3,60.22577,R,ugm-3,21.90281,R,ugm-3,7.123,R,ugm-3 (Ref.eq),0.30463,R,ugm-3
05-01-2022,11:00,13.550,R,ugm-3 (FIDAS),7.60222,R,ugm-3,30.70645,R,ugm-3,42.36302,R,ugm-3,34.27615,R,ugm-3,6.226,R,ugm-3 (Ref.eq),0.36555,R,ugm-3
05-01-2022,12:00,16.650,R,ugm-3 (FIDAS),5.37563,R,ugm-3,21.28471,R,ugm-3,29.52722,R,ugm-3,42.30884,R,ugm-3,7.146,R,ugm-3 (Ref.eq),0.48741,R,ugm-3
05-01-2022,13:00,17.075,R,ugm-3 (FIDAS),6.29807,R,ugm-3,25.62934,R,ugm-3,35.28625,R,ugm-3,38.51701,R,ugm-3,8.326,R,ugm-3 (Ref.eq),0.48741,R,ugm-3
05-01-2022,14:00,18.400,R,ugm-3 (FIDAS),6.36169,R,ugm-3,26.60551,R,ugm-3,36.35997,R,ugm-3,39.86411,R,ugm-3,7.925,R,ugm-3 (Ref.eq),0.18278,R,ugm-3
05-01-2022,15:00,15.925,R,ugm-3 (FIDAS),4.86669,R,ugm-3,26.55515,R,ugm-3,34.01731,R,ugm-3,39.46497,R,ugm-3,7.099,R,ugm-3 (Ref.eq),0.18278,R,ugm-3
05-01-2022,16:00,18.875,R,ugm-3 (FIDAS),4.70765,R,ugm-3,34.41265,R,ugm-3,41.63094,R,ugm-3,32.08088,R,ugm-3,8.726,R,ugm-3 (Ref.eq),0.36555,R,ugm-3
05-01-2022,17:00,22.125,R,ugm-3 (FIDAS),12.88243,R,ugm-3,56.09070,R,ugm-3,75.84348,R,ugm-3,14.26926,R,ugm-3,9.929,R,ugm-3 (Ref.eq),0.42648,R,ugm-3
05-01-2022,18:00,20.500,R,ugm-3 (FIDAS),16.50859,R,ugm-3,60.68217,R,ugm-3,85.99499,R,ugm-3,9.18022,R,ugm-3,10.024,R,ugm-3 (Ref.eq),0.42648,R,ugm-3
05-01-2022,19:00,20.900,R,ugm-3 (FIDAS),27.48251,R,ugm-3,73.04132,R,ugm-3,115.18057,R,ugm-3,2.74409,R,ugm-3,12.076,R,ugm-3 (Ref.eq),0.60926,R,ugm-3
05-01-2022,20:00,22.100,R,ugm-3 (FIDAS),36.45249,R,ugm-3,74.95404,R,ugm-3,130.84708,R,ugm-3,2.84387,R,ugm-3,13.632,R,ugm-3 (Ref.eq),0.73111,R,ugm-3
05-01-2022,21:00,22.950,R,ugm-3 (FIDAS),47.14013,R,ugm-3,77.35660,R,ugm-3,149.63713,R,ugm-3,1.84602,R,ugm-3,14.670,R,ugm-3 (Ref.eq),0.91389,R,ugm-3
