date,time,NO2,PM2.5,PM10,O3,SO2
04-01-2021,22:00,14.07086,6.7,9.9,37.9183,0.7215
04-01-2021,23:00,10.76518,4.2,7.1,40.6125,0.64133
04-01-2021,24:00,10.91159,4.3,3.8,40.36303,0.56116
05-01-2021,01:00,8.40814,3.8,4.7,42.37536,0.42762
05-01-2021,02:00,5.75604,3.4,4.1,44.90325,0.64143
05-01-2021,03:00,4.40006,3.8,3.0,45.15271,0.64143
05-01-2021,04:00,4.79042,3.2,4.9,43.10712,0.40089
05-01-2021,05:00,6.25185,4.1,5.2,41.85981,0.48107
05-01-2021,06:00,9.92961,4.2,4.8,37.76862,0.40089
05-01-2021,07:00,15.12738,2.7,6.1,34.12647,0.80179
05-01-2021,08:00,22.99857,3.7,5.6,29.23701,0.56125
05-01-2021,09:00,22.46971,4.2,6.6,29.0707,0.88196
05-01-2021,10:00,23.70406,3.7,9.1,28.73808,0.56125
05-01-2021,11:00,21.15614,4.4,9.8,28.38883,1.04232
05-01-2021,12:00,18.06809,5.0,6.1,29.53636,0.96214
05-01-2021,13:00,21.99355,7.0,7.8,26.5927,0.96214
05-01-2021,14:00,21.5465,5.4,6.7,25.79442,1.1225
05-01-2021,15:00,19.65016,4.0,10.5,24.54711,1.04232
05-01-2021,16:00,21.00551,11.0,7.4,23.10023,1.28285
05-01-2021,17:00,22.51426,3.0,3.8,20.50582,1.20268
05-01-2021,18:00,18.37299,6.6,8.4,22.25206,0.96214
05-01-2021,19:00,20.76058,5.8,8.7,21.80302,1.20268
05-01-2021,20:00,20.92369,5.4,9.6,20.20646,0.96214
05-01-2021,21:00,19.66264,5.3,11.5,21.85292,1.1225
05-01-2021,22:00,12.90134,4.6,12.0,25.19571,0.72161
05-01-2021,23:00,11.88332,3.8,9.5,25.39528,0.64143
05-01-2021,24:00,9.63874,7.1,7.8,26.09378,0.72161
06-01-2021,01:00,7.23809,5.9,7.3,28.67156,0.42768
06-01-2021,02:00,6.6846,4.7,6.4,29.80245,0.21384
06-01-2021,03:00,6.35959,3.4,5.7,31.03314,0.08019
06-01-2021,04:00,5.54996,2.2,5.7,30.33464,-0.24057
06-01-2021,05:00,7.56086,3.7,4.3,29.2869,0.32076
06-01-2021,06:00,10.49986,5.1,6.1,27.74023,0.64153
06-01-2021,07:00,14.3864,4.1,5.6,25.54496,0.72172
06-01-2021,08:00,20.12531,5.3,5.9,20.85507,0.72172
06-01-2021,09:00,25.62705,5.9,7.7,16.6142,0.8821
06-01-2021,10:00,24.82971,7.4,10.4,16.76388,1.12267
06-01-2021,11:00,29.84168,8.6,9.1,16.51442,1.28305
06-01-2021,12:00,22.19769,11.0,8.0,22.61793,1.17613
06-01-2021,13:00,22.19769,6.9,8.5,15.56646,1.60382
06-01-2021,14:00,23.41602,6.7,8.8,16.56431,0.64153
06-01-2021,15:00,19.06743,6.2,9.4,19.90711,0.16038
06-01-2021,16:00,23.78982,7.3,10.4,16.51442,0.48114
06-01-2021,17:00,30.39081,6.8,8.8,14.01979,0.24057
06-01-2021,18:00,37.91268,9.0,12.0,7.9828,0.72172
06-01-2021,19:00,34.31729,9.5,12.8,9.77893,0.32076
06-01-2021,20:00,36.19594,7.9,13.1,9.42968,0.48114
06-01-2021,21:00,34.4872,9.1,11.7,11.67485,0.24057
06-01-2021,22:00,32.34253,7.7,9.7,14.76818,0.32076
06-01-2021,23:00,32.79902,9.9,11.8,11.42538,0.32076
06-01-2021,24:00,32.75332,12.7,13.4,12.87227,0.56134
07-01-2021,01:00,24.87877,11.5,12.4,14.36904,1.06715
07-01-2021,02:00,18.45725,11.6,15.0,21.55356,0.21343
07-01-2021,03:00,18.04312,11.8,14.2,22.30195,0.48022
07-01-2021,04:00,19.17148,15.7,18.3,21.75313,0.56025
07-01-2021,05:00,23.19251,16.9,17.1,17.16302,0.56025
07-01-2021,06:00,30.69899,16.9,18.5,13.62065,1.36061
07-01-2021,07:00,47.13093,16.3,18.1,6.18667,2.0009
07-01-2021,08:00,53.11353,19.2,22.6,1.64645,3.60162
07-01-2021,09:00,59.08279,24.7,31.1,1.29721,5.52249
07-01-2021,10:00,62.97756,27.4,30.5,2.04559,6.80307
07-01-2021,11:00,57.01671,25.3,32.0,3.24301,5.84263
07-01-2021,12:00,59.55006,27.8,38.8,4.19097,5.20234
07-01-2021,13:00,55.62142,31.0,41.7,4.64,5.44245
07-01-2021,14:00,64.15084,38.0,43.0,4.98925,6.08274
07-01-2021,15:00,61.10825,31.9,36.9,5.13893,4.96224
07-01-2021,16:00,50.51107,27.5,28.3,9.37979,3.44155
07-01-2021,17:00,62.87374,34.8,29.5,5.68775,4.32195
07-01-2021,18:00,61.11544,26.5,28.8,1.89592,5.52249
07-01-2021,19:00,53.07954,24.6,26.7,1.44688,4.24191
07-01-2021,20:00,51.40353,20.6,24.4,2.49463,3.04137
07-01-2021,21:00,50.66781,25.5,26.3,1.84602,3.36152
07-01-2021,22:00,48.95749,24.9,27.1,1.64645,3.12141
07-01-2021,23:00,49.07439,20.8,24.3,2.09549,3.04137
07-01-2021,24:00,43.26323,20.3,22.3,3.14323,2.40108
08-01-2021,01:00,48.54249,23.1,23.9,1.39699,1.91716
08-01-2021,02:00,40.01331,23.5,24.1,3.1266,1.17159
08-01-2021,03:00,36.92423,25.1,25.4,2.14538,0.79881
08-01-2021,04:00,35.90476,24.0,25.2,1.44688,1.2781
08-01-2021,05:00,34.10695,25.5,25.1,1.14753,1.35798
08-01-2021,06:00,37.81902,26.9,26.7,0.99785,3.75443
08-01-2021,07:00,43.13526,22.4,25.5,0.79828,3.27514
08-01-2021,08:00,54.32404,28.4,31.0,1.24731,7.90826
08-01-2021,09:00,41.6627,29.8,31.6,1.14753,5.91122
08-01-2021,10:00,40.10989,29.5,32.6,1.54667,4.3136
08-01-2021,11:00,44.52031,30.3,34.8,1.59656,4.87277
08-01-2021,12:00,44.82529,29.4,33.7,2.79398,2.95561
08-01-2021,13:00,40.8109,22.2,28.3,4.98925,1.83727
08-01-2021,14:00,43.67897,20.2,23.2,7.38409,1.35798
08-01-2021,15:00,45.0332,23.6,25.2,5.58796,1.59763
08-01-2021,16:00,47.53055,21.7,23.2,3.74194,1.67751
08-01-2021,17:00,42.17497,21.0,21.4,5.53807,1.11834
08-01-2021,18:00,47.86701,20.3,20.9,6.33635,1.03846
08-01-2021,19:00,42.0673,18.5,22.4,10.02839,0.47929
08-01-2021,20:00,37.94073,20.3,19.4,10.72689,0.63905
08-01-2021,21:00,36.07899,20.5,21.5,11.52517,0.47929
08-01-2021,22:00,30.44856,22.1,24.7,11.07614,0.55917
08-01-2021,23:00,33.74914,22.3,23.0,6.23656,0.23964
08-01-2021,24:00,28.86359,20.7,22.2,9.9785,0.23964
09-01-2021,01:00,21.39142,16.2,19.3,17.42911,0.53151
09-01-2021,02:00,17.57139,10.9,12.8,23.81535,0.21261
09-01-2021,03:00,14.16052,11.9,14.4,25.84432,0.31891
09-01-2021,04:00,13.98018,10.7,11.4,27.49077,0.23918
09-01-2021,05:00,15.91171,10.5,9.8,25.14582,0.23918
09-01-2021,06:00,15.48619,10.4,8.9,26.34324,0.39864
09-01-2021,07:00,26.9244,7.3,9.9,19.25851,0.95672
09-01-2021,08:00,30.11519,9.8,9.4,14.41893,0.79727
09-01-2021,09:00,29.09245,10.3,10.6,14.41893,0.79727
09-01-2021,10:00,34.39485,9.4,11.9,11.37549,1.35535
09-01-2021,11:00,34.15705,10.5,11.7,15.11743,1.03645
09-01-2021,12:00,39.15592,13.1,14.6,12.37334,1.75399
09-01-2021,13:00,55.30113,22.2,19.7,8.03269,2.79044
09-01-2021,14:00,55.11956,16.9,20.3,9.82882,2.23235
09-01-2021,15:00,48.15824,15.6,18.1,16.86367,1.35535
09-01-2021,16:00,59.68476,19.3,21.6,9.08044,1.67426
09-01-2021,17:00,65.57697,19.4,22.3,2.34495,2.71071
09-01-2021,18:00,68.68708,25.7,30.9,1.9957,5.34169
09-01-2021,19:00,73.99245,35.5,40.5,2.74409,7.65376
09-01-2021,20:00,70.65702,34.3,38.7,2.6443,6.93622
09-01-2021,21:00,61.47858,40.1,43.8,3.44258,5.9795
09-01-2021,22:00,55.07562,36.6,42.0,2.6942,5.42142
09-01-2021,23:00,43.87101,32.9,34.4,2.04559,2.94989
09-01-2021,24:00,41.33087,27.1,30.5,1.84602,3.18907
10-01-2021,01:00,38.83886,21.4,22.9,2.72746,1.69754
10-01-2021,02:00,29.0861,18.7,16.0,10.64373,0.95486
10-01-2021,03:00,30.31774,15.5,15.3,13.42108,0.79572
10-01-2021,04:00,22.74022,13.9,15.1,18.06109,0.47743
10-01-2021,05:00,23.39563,13.7,14.8,18.75958,0.39786
10-01-2021,06:00,22.7041,13.2,13.1,19.50797,0.63658
10-01-2021,07:00,31.48759,14.3,14.0,16.36474,1.19358
10-01-2021,08:00,29.29153,15.2,15.7,16.36474,1.4323
10-01-2021,09:00,32.92839,15.5,17.4,13.47098,1.35272
10-01-2021,10:00,38.05865,18.1,20.5,11.22581,2.06887
10-01-2021,11:00,36.90388,18.0,17.4,10.47743,1.90973
10-01-2021,12:00,49.0292,20.0,21.7,8.38194,2.94416
10-01-2021,13:00,48.86081,23.7,25.2,7.25104,3.18288
10-01-2021,14:00,46.18354,24.1,26.5,6.83527,3.50117
10-01-2021,15:00,49.93119,23.3,25.8,4.78968,3.50117
10-01-2021,16:00,48.53559,23.7,25.5,4.34065,3.4216
10-01-2021,17:00,49.41214,23.8,24.9,3.64215,3.18288
10-01-2021,18:00,53.66676,26.1,25.7,2.54452,3.10331
10-01-2021,19:00,56.22755,21.6,21.8,4.25749,3.26245
10-01-2021,20:00,57.7526,19.9,23.3,6.31972,3.81946
10-01-2021,21:00,50.98866,24.0,27.7,6.58581,2.38716
10-01-2021,22:00,46.51988,24.2,24.0,10.44416,2.14845
10-01-2021,23:00,41.49164,14.3,15.9,17.36259,1.90973
10-01-2021,24:00,40.15953,19.0,22.3,16.71399,1.9893
11-01-2021,01:00,38.32398,20.6,20.4,10.24459,1.16479
11-01-2021,02:00,29.74494,20.0,21.7,10.24459,0.31767
11-01-2021,03:00,25.84986,20.7,23.6,16.29822,0.39709
11-01-2021,04:00,25.8864,17.7,18.9,15.43341,0.63534
11-01-2021,05:00,29.11832,14.8,17.3,16.69736,0.95301
11-01-2021,06:00,30.2772,10.5,10.2,20.15657,2.06485
11-01-2021,07:00,50.02988,8.9,10.3,10.8433,3.89145
11-01-2021,08:00,63.276,9.8,12.4,5.1223,6.51222
11-01-2021,09:00,66.5865,7.6,11.5,6.51929,5.87688
11-01-2021,10:00,66.53281,9.4,16.1,7.38409,5.55921
11-01-2021,11:00,66.0153,12.0,14.2,14.63513,4.92388
11-01-2021,12:00,62.4662,16.6,19.3,16.6641,3.49436
11-01-2021,13:00,60.05128,25.1,33.0,15.86582,4.1297
11-01-2021,14:00,67.71837,21.2,25.6,17.56216,3.6532
11-01-2021,15:00,56.6498,26.2,27.0,23.99829,3.17669
11-01-2021,16:00,61.31205,10.6,10.5,21.9527,3.09728
11-01-2021,17:00,61.62253,7.7,8.3,18.56001,3.73262
11-01-2021,18:00,53.14706,7.5,8.6,22.6512,2.62077
11-01-2021,19:00,48.85805,7.6,9.0,25.34539,2.54135
11-01-2021,20:00,46.3349,8.9,10.2,28.83787,2.06485
11-01-2021,21:00,36.53568,6.1,8.0,32.87916,2.06485
11-01-2021,22:00,31.6215,6.2,17.0,35.02454,1.74718
11-01-2021,23:00,31.85636,2.8,9.7,36.22196,1.58835
11-01-2021,24:00,25.86987,4.3,9.0,40.41293,1.42951
12-01-2021,01:00,17.38113,3.7,4.3,45.30239,0.84547
12-01-2021,02:00,13.29216,0.0,3.7,51.28949,0.6341
12-01-2021,03:00,10.64017,1.7,0.4,51.93809,0.47558
12-01-2021,04:00,14.12678,1.1,1.9,50.44132,0.6341
12-01-2021,05:00,16.5441,0.5,4.9,50.09207,0.6341
12-01-2021,06:00,28.87475,1.7,2.8,37.81852,1.58525
12-01-2021,07:00,38.2459,23.4,3.5,32.28045,1.58525
12-01-2021,08:00,25.70853,8.7,2.0,41.51056,0.47558
12-01-2021,09:00,26.87964,4.3,1.9,38.66669,0.71336
12-01-2021,10:00,31.82012,3.5,7.3,35.52346,0.71336
12-01-2021,11:00,29.70599,7.0,8.9,33.82712,0.31705
12-01-2021,12:00,29.116,4.7,5.7,37.66884,0.6341
12-01-2021,13:00,29.84079,1.6,3.8,36.42153,0.71336
12-01-2021,14:00,32.10222,4.9,6.1,31.58195,0.87189
12-01-2021,15:00,30.17239,2.8,4.9,33.72733,0.87189
12-01-2021,16:00,26.02819,5.8,4.9,42.6082,0.71336
12-01-2021,17:00,24.935,5.0,6.5,39.31529,0.39631
12-01-2021,18:00,48.73447,9.0,8.8,15.71614,1.10968
12-01-2021,19:00,48.34818,11.8,12.3,17.36259,0.95115
