Data supplied by UK-AIR on 1/5/2025
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Birmingham A4540 Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Black Carbon (880nm)",status,unit,"Blue Particulate matter (470nm)",status,unit,"Infra Red Particulate matter (950nm)",status,unit,"Red Particulate matter (660nm)",status,unit,"UV Particulate Matter (UV-BC)",status,unit,"UV Particulate Matter (370nm)",status,unit,"Yellow Particulate matter (590nm)",status,unit
01-01-2024,10:00,12.725,R,ugm-3 (FIDAS),8.93738,R,ugm-3,20.66600,R,ugm-3,34.36979,R,ugm-3,51.23960,R,ugm-3,6.179,R,ugm-3 (Ref.eq),0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.00,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3
01-01-2024,11:00,14.275,R,ugm-3 (FIDAS),6.87491,R,ugm-3,16.37606,R,ugm-3,26.91744,R,ugm-3,53.88390,R,ugm-3,6.769,R,ugm-3 (Ref.eq),0.60,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.00,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3
01-01-2024,12:00,14.650,R,ugm-3 (FIDAS),13.13469,R,ugm-3,24.46329,R,ugm-3,44.60286,R,ugm-3,45.20261,R,ugm-3,6.627,R,ugm-3 (Ref.eq),1.20,R,ugm-3,1.30,R,ugm-3,1.20,R,ugm-3,1.20,R,ugm-3,0.00,R,ugm-3,1.20,R,ugm-3,1.20,R,ugm-3
01-01-2024,13:00,15.425,R,ugm-3 (FIDAS),15.30571,R,ugm-3,27.47449,R,ugm-3,50.94292,R,ugm-3,41.46067,R,ugm-3,6.675,R,ugm-3 (Ref.eq),0.90,R,ugm-3,1.10,R,ugm-3,0.90,R,ugm-3,0.90,R,ugm-3,0.10,R,ugm-3,1.00,R,ugm-3,1.00,R,ugm-3
01-01-2024,14:00,19.025,R,ugm-3 (FIDAS),25.50952,R,ugm-3,41.80510,R,ugm-3,80.91916,R,ugm-3,29.58625,R,ugm-3,8.042,R,ugm-3 (Ref.eq),1.70,R,ugm-3,2.00,R,ugm-3,1.70,R,ugm-3,1.70,R,ugm-3,0.20,R,ugm-3,1.90,R,ugm-3,1.80,R,ugm-3
01-01-2024,15:00,15.600,R,ugm-3 (FIDAS),22.75956,R,ugm-3,40.07090,R,ugm-3,74.96840,R,ugm-3,32.62970,R,ugm-3,7.618,R,ugm-3 (Ref.eq),1.40,R,ugm-3,1.60,R,ugm-3,1.30,R,ugm-3,1.40,R,ugm-3,0.20,R,ugm-3,1.60,R,ugm-3,1.50,R,ugm-3
01-01-2024,16:00,13.700,R,ugm-3 (FIDAS),18.56225,R,ugm-3,37.55275,R,ugm-3,66.01446,R,ugm-3,31.68174,R,ugm-3,7.028,R,ugm-3 (Ref.eq),1.60,R,ugm-3,1.90,R,ugm-3,1.60,R,ugm-3,1.60,R,ugm-3,0.20,R,ugm-3,1.80,R,ugm-3,1.70,R,ugm-3
01-01-2024,17:00,9.700,R,ugm-3 (FIDAS),9.15448,R,ugm-3,24.67105,R,ugm-3,38.70772,R,ugm-3,37.26970,R,ugm-3,6.226,R,ugm-3 (Ref.eq),1.10,R,ugm-3,1.20,R,ugm-3,1.10,R,ugm-3,1.10,R,ugm-3,0.20,R,ugm-3,1.30,R,ugm-3,1.10,R,ugm-3
01-01-2024,18:00,6.200,R,ugm-3 (FIDAS),8.14134,R,ugm-3,19.71761,R,ugm-3,32.20082,R,ugm-3,42.85766,R,ugm-3,4.363,R,ugm-3 (Ref.eq),0.70,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.70,R,ugm-3,0.20,R,ugm-3,0.90,R,ugm-3,0.70,R,ugm-3
01-01-2024,19:00,3.850,R,ugm-3 (FIDAS),7.38148,R,ugm-3,20.82710,R,ugm-3,32.14520,R,ugm-3,45.40218,R,ugm-3,2.995,R,ugm-3 (Ref.eq),0.70,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.70,R,ugm-3,0.20,R,ugm-3,0.90,R,ugm-3,0.80,R,ugm-3
01-01-2024,20:00,3.225,R,ugm-3 (FIDAS),8.21370,R,ugm-3,23.33282,R,ugm-3,35.92699,R,ugm-3,46.49981,R,ugm-3,2.123,R,ugm-3 (Ref.eq),0.60,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3,0.70,R,ugm-3,0.10,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3
01-01-2024,21:00,2.250,R,ugm-3 (FIDAS),9.08211,R,ugm-3,22.00128,R,ugm-3,35.92699,R,ugm-3,49.54325,R,ugm-3,1.557,R,ugm-3 (Ref.eq),0.80,R,ugm-3,0.90,R,ugm-3,0.80,R,ugm-3,0.80,R,ugm-3,0.10,R,ugm-3,0.90,R,ugm-3,0.80,R,ugm-3
01-01-2024,22:00,1.925,R,ugm-3 (FIDAS),8.24989,R,ugm-3,19.60678,R,ugm-3,32.25643,R,ugm-3,54.28304,R,ugm-3,1.250,R,ugm-3 (Ref.eq),0.60,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.10,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3
01-01-2024,23:00,2.225,R,ugm-3 (FIDAS),11.10840,R,ugm-3,20.95209,R,ugm-3,37.98473,R,ugm-3,54.13336,R,ugm-3,1.274,R,ugm-3 (Ref.eq),0.60,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.10,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3
01-01-2024,24:00,1.275,R,ugm-3 (FIDAS),5.78940,R,ugm-3,11.47797,R,ugm-3,20.35492,R,ugm-3,68.40262,R,ugm-3,0.778,R,ugm-3 (Ref.eq),0.50,R,ugm-3,0.50,R,ugm-3,0.40,R,ugm-3,0.50,R,ugm-3,0.00,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3
02-01-2024,01:00,2.225,R,ugm-3 (FIDAS),3.91200,R,ugm-3,10.18431,R,ugm-3,16.18262,R,ugm-3,70.24864,R,ugm-3,1.156,R,ugm-3 (Ref.eq),0.30,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.00,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3
02-01-2024,02:00,4.200,R,ugm-3 (FIDAS),2.60800,R,ugm-3,5.42862,R,ugm-3,9.42749,R,ugm-3,74.30656,R,ugm-3,2.193,R,ugm-3 (Ref.eq),0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2024,03:00,4.850,R,ugm-3 (FIDAS),2.28200,R,ugm-3,3.68295,R,ugm-3,7.18197,R,ugm-3,74.93854,R,ugm-3,2.830,R,ugm-3 (Ref.eq),0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
02-01-2024,04:00,7.525,R,ugm-3 (FIDAS),3.18755,R,ugm-3,5.46788,R,ugm-3,10.35539,R,ugm-3,71.84520,R,ugm-3,4.198,R,ugm-3 (Ref.eq),0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
02-01-2024,05:00,9.025,R,ugm-3 (FIDAS),10.64933,R,ugm-3,22.03076,R,ugm-3,38.35950,R,ugm-3,56.67788,R,ugm-3,5.094,R,ugm-3 (Ref.eq),0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.00,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3
02-01-2024,06:00,10.475,R,ugm-3 (FIDAS),19.88599,R,ugm-3,36.31757,R,ugm-3,66.80900,R,ugm-3,40.11357,R,ugm-3,5.826,R,ugm-3 (Ref.eq),0.90,R,ugm-3,1.00,R,ugm-3,0.90,R,ugm-3,0.90,R,ugm-3,0.00,R,ugm-3,0.90,R,ugm-3,0.90,R,ugm-3
02-01-2024,07:00,13.300,R,ugm-3 (FIDAS),27.60131,R,ugm-3,51.54521,R,ugm-3,93.86664,R,ugm-3,27.98969,R,ugm-3,7.453,R,ugm-3 (Ref.eq),1.70,R,ugm-3,1.90,R,ugm-3,1.70,R,ugm-3,1.70,R,ugm-3,0.00,R,ugm-3,1.70,R,ugm-3,1.80,R,ugm-3
02-01-2024,08:00,17.525,R,ugm-3 (FIDAS),27.16665,R,ugm-3,50.87551,R,ugm-3,92.53046,R,ugm-3,34.77507,R,ugm-3,10.000,R,ugm-3 (Ref.eq),1.60,R,ugm-3,1.70,R,ugm-3,1.60,R,ugm-3,1.60,R,ugm-3,0.00,R,ugm-3,1.60,R,ugm-3,1.60,R,ugm-3
02-01-2024,09:00,16.975,R,ugm-3 (FIDAS),34.12131,R,ugm-3,60.03185,R,ugm-3,112.35046,R,ugm-3,25.94410,R,ugm-3,9.764,R,ugm-3 (Ref.eq),2.10,R,ugm-3,2.30,R,ugm-3,2.10,R,ugm-3,2.10,R,ugm-3,0.00,R,ugm-3,2.20,R,ugm-3,2.20,R,ugm-3
02-01-2024,10:00,8.825,R,ugm-3 (FIDAS),23.90665,R,ugm-3,47.13326,R,ugm-3,83.78961,R,ugm-3,33.02884,R,ugm-3,5.778,R,ugm-3 (Ref.eq),1.60,R,ugm-3,1.80,R,ugm-3,1.70,R,ugm-3,1.70,R,ugm-3,0.10,R,ugm-3,1.70,R,ugm-3,1.70,R,ugm-3
02-01-2024,11:00,5.375,R,ugm-3 (FIDAS),9.34533,R,ugm-3,31.71323,R,ugm-3,46.04253,R,ugm-3,36.52131,R,ugm-3,3.325,R,ugm-3 (Ref.eq),1.10,R,ugm-3,1.20,R,ugm-3,1.00,R,ugm-3,1.10,R,ugm-3,0.10,R,ugm-3,1.10,R,ugm-3,1.10,R,ugm-3
02-01-2024,12:00,3.800,R,ugm-3 (FIDAS),4.96244,R,ugm-3,20.78485,R,ugm-3,28.39382,R,ugm-3,51.93809,R,ugm-3,2.217,R,ugm-3 (Ref.eq),0.80,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.80,R,ugm-3,0.00,R,ugm-3,0.80,R,ugm-3,0.80,R,ugm-3
02-01-2024,13:00,3.950,R,ugm-3 (FIDAS),10.25088,R,ugm-3,33.21979,R,ugm-3,48.93759,R,ugm-3,44.05508,R,ugm-3,2.311,R,ugm-3 (Ref.eq),1.00,R,ugm-3,1.20,R,ugm-3,1.00,R,ugm-3,1.10,R,ugm-3,0.10,R,ugm-3,1.20,R,ugm-3,1.10,R,ugm-3
02-01-2024,14:00,5.150,R,ugm-3 (FIDAS),36.83797,R,ugm-3,68.72709,R,ugm-3,125.21119,R,ugm-3,14.46883,R,ugm-3,3.420,R,ugm-3 (Ref.eq),3.40,R,ugm-3,3.90,R,ugm-3,3.40,R,ugm-3,3.50,R,ugm-3,0.50,R,ugm-3,3.90,R,ugm-3,3.60,R,ugm-3
02-01-2024,15:00,8.175,R,ugm-3 (FIDAS),50.92841,R,ugm-3,79.41307,R,ugm-3,157.50221,R,ugm-3,2.64430,R,ugm-3,6.085,R,ugm-3 (Ref.eq),4.00,R,ugm-3,4.70,R,ugm-3,4.10,R,ugm-3,4.10,R,ugm-3,0.70,R,ugm-3,4.70,R,ugm-3,4.30,R,ugm-3
02-01-2024,16:00,4.000,R,ugm-3 (FIDAS),19.70488,R,ugm-3,45.78151,R,ugm-3,75.99523,R,ugm-3,36.72088,R,ugm-3,2.642,R,ugm-3 (Ref.eq),2.20,R,ugm-3,2.40,R,ugm-3,2.20,R,ugm-3,2.20,R,ugm-3,0.20,R,ugm-3,2.30,R,ugm-3,2.30,R,ugm-3
02-01-2024,17:00,3.175,R,ugm-3 (FIDAS),15.75666,R,ugm-3,32.96182,R,ugm-3,57.12169,R,ugm-3,58.62369,R,ugm-3,2.193,R,ugm-3 (Ref.eq),1.60,R,ugm-3,1.70,R,ugm-3,1.60,R,ugm-3,1.60,R,ugm-3,0.10,R,ugm-3,1.70,R,ugm-3,1.60,R,ugm-3
02-01-2024,18:00,3.250,R,ugm-3 (FIDAS),11.33755,R,ugm-3,31.10820,R,ugm-3,48.49220,R,ugm-3,58.37423,R,ugm-3,1.840,R,ugm-3 (Ref.eq),0.90,R,ugm-3,1.10,R,ugm-3,0.90,R,ugm-3,0.90,R,ugm-3,0.10,R,ugm-3,1.10,R,ugm-3,1.00,R,ugm-3
02-01-2024,19:00,4.650,R,ugm-3 (FIDAS),9.88866,R,ugm-3,28.48614,R,ugm-3,43.64854,R,ugm-3,58.27444,R,ugm-3,2.075,R,ugm-3 (Ref.eq),1.00,R,ugm-3,1.10,R,ugm-3,1.00,R,ugm-3,1.00,R,ugm-3,0.20,R,ugm-3,1.10,R,ugm-3,1.00,R,ugm-3
02-01-2024,20:00,6.450,R,ugm-3 (FIDAS),12.27932,R,ugm-3,22.09247,R,ugm-3,40.92051,R,ugm-3,59.07272,R,ugm-3,2.948,R,ugm-3 (Ref.eq),1.00,R,ugm-3,1.20,R,ugm-3,1.00,R,ugm-3,1.00,R,ugm-3,0.20,R,ugm-3,1.20,R,ugm-3,1.10,R,ugm-3
02-01-2024,21:00,6.200,R,ugm-3 (FIDAS),12.24310,R,ugm-3,25.82251,R,ugm-3,44.59500,R,ugm-3,56.97724,R,ugm-3,3.656,R,ugm-3 (Ref.eq),0.80,R,ugm-3,1.00,R,ugm-3,0.80,R,ugm-3,0.90,R,ugm-3,0.20,R,ugm-3,1.00,R,ugm-3,0.90,R,ugm-3
02-01-2024,22:00,7.175,R,ugm-3 (FIDAS),7.17200,R,ugm-3,12.55327,R,ugm-3,23.55017,R,ugm-3,64.96004,R,ugm-3,4.269,R,ugm-3 (Ref.eq),0.50,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.10,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3
02-01-2024,23:00,8.525,R,ugm-3 (FIDAS),6.15777,R,ugm-3,11.49170,R,ugm-3,20.93349,R,ugm-3,66.15746,R,ugm-3,4.670,R,ugm-3 (Ref.eq),0.40,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.00,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3
02-01-2024,24:00,10.950,R,ugm-3 (FIDAS),7.57044,R,ugm-3,14.83738,R,ugm-3,26.44523,R,ugm-3,61.46756,R,ugm-3,5.637,R,ugm-3 (Ref.eq),0.60,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3,0.60,R,ugm-3,0.00,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3
03-01-2024,01:00,9.275,R,ugm-3 (FIDAS),8.60587,R,ugm-3,16.23196,R,ugm-3,29.42744,R,ugm-3,60.66928,R,ugm-3,5.165,R,ugm-3 (Ref.eq),1.00,R,ugm-3,1.10,R,ugm-3,1.00,R,ugm-3,1.00,R,ugm-3,0.00,R,ugm-3,1.00,R,ugm-3,1.00,R,ugm-3
03-01-2024,02:00,7.950,R,ugm-3 (FIDAS),4.64137,R,ugm-3,14.35942,R,ugm-3,21.47608,R,ugm-3,55.54698,R,ugm-3,4.528,R,ugm-3 (Ref.eq),0.40,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.00,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3
03-01-2024,03:00,6.475,R,ugm-3 (FIDAS),6.30936,R,ugm-3,13.62251,R,ugm-3,23.29672,R,ugm-3,55.03143,R,ugm-3,3.726,R,ugm-3 (Ref.eq),0.40,R,ugm-3,0.50,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.10,R,ugm-3,0.50,R,ugm-3,0.40,R,ugm-3
03-01-2024,04:00,4.450,R,ugm-3 (FIDAS),6.74449,R,ugm-3,11.33904,R,ugm-3,21.68044,R,ugm-3,61.66713,R,ugm-3,2.736,R,ugm-3 (Ref.eq),0.40,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.00,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3
03-01-2024,05:00,5.825,R,ugm-3 (FIDAS),8.23117,R,ugm-3,14.07553,R,ugm-3,26.69648,R,ugm-3,55.03143,R,ugm-3,3.750,R,ugm-3 (Ref.eq),0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.00,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3
03-01-2024,06:00,5.200,R,ugm-3 (FIDAS),15.48331,R,ugm-3,21.84949,R,ugm-3,45.59023,R,ugm-3,55.08132,R,ugm-3,3.325,R,ugm-3 (Ref.eq),0.50,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.00,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3
03-01-2024,07:00,5.675,R,ugm-3 (FIDAS),26.07143,R,ugm-3,36.10099,R,ugm-3,76.07661,R,ugm-3,37.91830,R,ugm-3,3.208,R,ugm-3 (Ref.eq),1.00,R,ugm-3,1.10,R,ugm-3,1.00,R,ugm-3,1.00,R,ugm-3,0.10,R,ugm-3,1.10,R,ugm-3,1.10,R,ugm-3
03-01-2024,08:00,6.175,R,ugm-3 (FIDAS),28.50089,R,ugm-3,40.90313,R,ugm-3,84.60388,R,ugm-3,37.46927,R,ugm-3,3.514,R,ugm-3 (Ref.eq),1.50,R,ugm-3,1.70,R,ugm-3,1.50,R,ugm-3,1.50,R,ugm-3,0.20,R,ugm-3,1.70,R,ugm-3,1.60,R,ugm-3
03-01-2024,09:00,10.450,R,ugm-3 (FIDAS),44.56437,R,ugm-3,55.50939,R,ugm-3,123.84047,R,ugm-3,24.44733,R,ugm-3,5.613,R,ugm-3 (Ref.eq),2.20,R,ugm-3,2.50,R,ugm-3,2.20,R,ugm-3,2.20,R,ugm-3,0.20,R,ugm-3,2.40,R,ugm-3,2.30,R,ugm-3
03-01-2024,10:00,12.400,R,ugm-3 (FIDAS),55.47883,R,ugm-3,64.41165,R,ugm-3,149.47801,R,ugm-3,19.75743,R,ugm-3,7.453,R,ugm-3 (Ref.eq),3.00,R,ugm-3,3.30,R,ugm-3,3.10,R,ugm-3,3.00,R,ugm-3,0.20,R,ugm-3,3.20,R,ugm-3,3.20,R,ugm-3
03-01-2024,11:00,11.700,R,ugm-3 (FIDAS),35.89807,R,ugm-3,50.23818,R,ugm-3,105.28112,R,ugm-3,34.62540,R,ugm-3,6.368,R,ugm-3 (Ref.eq),2.20,R,ugm-3,2.40,R,ugm-3,2.20,R,ugm-3,2.20,R,ugm-3,0.10,R,ugm-3,2.30,R,ugm-3,2.30,R,ugm-3
03-01-2024,12:00,7.500,R,ugm-3 (FIDAS),22.98927,R,ugm-3,39.60075,R,ugm-3,74.85047,R,ugm-3,44.55400,R,ugm-3,4.316,R,ugm-3 (Ref.eq),2.70,R,ugm-3,2.90,R,ugm-3,2.70,R,ugm-3,2.70,R,ugm-3,0.00,R,ugm-3,2.70,R,ugm-3,2.80,R,ugm-3
03-01-2024,13:00,5.150,R,ugm-3 (FIDAS),16.42609,R,ugm-3,31.71788,R,ugm-3,56.90419,R,ugm-3,51.18971,R,ugm-3,2.830,R,ugm-3 (Ref.eq),1.20,R,ugm-3,1.40,R,ugm-3,1.20,R,ugm-3,1.20,R,ugm-3,0.20,R,ugm-3,1.40,R,ugm-3,1.30,R,ugm-3
03-01-2024,14:00,5.375,R,ugm-3 (FIDAS),21.43006,R,ugm-3,36.41813,R,ugm-3,69.27709,R,ugm-3,44.55400,R,ugm-3,2.571,R,ugm-3 (Ref.eq),1.40,R,ugm-3,1.60,R,ugm-3,1.40,R,ugm-3,1.40,R,ugm-3,0.20,R,ugm-3,1.60,R,ugm-3,1.50,R,ugm-3
03-01-2024,15:00,4.525,R,ugm-3 (FIDAS),25.27369,R,ugm-3,38.60604,R,ugm-3,77.35849,R,ugm-3,39.06583,R,ugm-3,2.241,R,ugm-3 (Ref.eq),2.00,R,ugm-3,2.20,R,ugm-3,2.00,R,ugm-3,2.00,R,ugm-3,0.10,R,ugm-3,2.10,R,ugm-3,2.10,R,ugm-3
03-01-2024,16:00,4.525,R,ugm-3 (FIDAS),22.37284,R,ugm-3,40.99180,R,ugm-3,75.29634,R,ugm-3,35.57335,R,ugm-3,2.193,R,ugm-3 (Ref.eq),2.10,R,ugm-3,2.30,R,ugm-3,2.10,R,ugm-3,2.10,R,ugm-3,0.10,R,ugm-3,2.20,R,ugm-3,2.20,R,ugm-3
03-01-2024,17:00,4.850,R,ugm-3 (FIDAS),23.38814,R,ugm-3,48.51964,R,ugm-3,84.38095,R,ugm-3,28.38883,R,ugm-3,2.665,R,ugm-3 (Ref.eq),1.70,R,ugm-3,2.00,R,ugm-3,1.70,R,ugm-3,1.80,R,ugm-3,0.10,R,ugm-3,1.90,R,ugm-3,1.80,R,ugm-3
03-01-2024,18:00,5.200,R,ugm-3 (FIDAS),27.19551,R,ugm-3,51.82209,R,ugm-3,93.52129,R,ugm-3,24.09808,R,ugm-3,3.585,R,ugm-3 (Ref.eq),2.60,R,ugm-3,3.00,R,ugm-3,2.50,R,ugm-3,2.70,R,ugm-3,0.20,R,ugm-3,2.90,R,ugm-3,2.80,R,ugm-3
03-01-2024,19:00,6.850,R,ugm-3 (FIDAS),18.60173,R,ugm-3,42.14819,R,ugm-3,70.67044,R,ugm-3,33.32819,R,ugm-3,4.151,R,ugm-3 (Ref.eq),2.00,R,ugm-3,2.30,R,ugm-3,1.90,R,ugm-3,2.00,R,ugm-3,0.30,R,ugm-3,2.30,R,ugm-3,2.10,R,ugm-3
03-01-2024,20:00,6.825,R,ugm-3 (FIDAS),17.36886,R,ugm-3,38.07504,R,ugm-3,64.70692,R,ugm-3,37.81852,R,ugm-3,4.151,R,ugm-3 (Ref.eq),1.70,R,ugm-3,2.00,R,ugm-3,1.60,R,ugm-3,1.70,R,ugm-3,0.30,R,ugm-3,2.00,R,ugm-3,1.80,R,ugm-3
03-01-2024,21:00,5.275,R,ugm-3 (FIDAS),14.83062,R,ugm-3,31.37754,R,ugm-3,54.11750,R,ugm-3,41.31099,R,ugm-3,3.443,R,ugm-3 (Ref.eq),1.60,R,ugm-3,1.80,R,ugm-3,1.40,R,ugm-3,1.60,R,ugm-3,0.20,R,ugm-3,1.80,R,ugm-3,1.70,R,ugm-3
03-01-2024,22:00,4.675,R,ugm-3 (FIDAS),14.46801,R,ugm-3,28.81244,R,ugm-3,50.99641,R,ugm-3,42.95744,R,ugm-3,2.877,R,ugm-3 (Ref.eq),1.10,R,ugm-3,1.30,R,ugm-3,1.00,R,ugm-3,1.20,R,ugm-3,0.20,R,ugm-3,1.30,R,ugm-3,1.20,R,ugm-3
03-01-2024,23:00,4.750,R,ugm-3 (FIDAS),16.57113,R,ugm-3,28.09572,R,ugm-3,53.50443,R,ugm-3,40.36303,R,ugm-3,2.712,R,ugm-3 (Ref.eq),1.00,R,ugm-3,1.10,R,ugm-3,0.90,R,ugm-3,1.00,R,ugm-3,0.20,R,ugm-3,1.10,R,ugm-3,1.00,R,ugm-3
