Data supplied by UK-AIR on 10/3/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Birmingham A4540 Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Black Carbon (880nm)",status,unit,"Blue Particulate matter (470nm)",status,unit,"Infra Red Particulate matter (950nm)",status,unit,"Red Particulate matter (660nm)",status,unit,"UV Particulate Matter (UV-BC)",status,unit,"UV Particulate Matter (370nm)",status,unit,"Yellow Particulate matter (590nm)",status,unit
01-01-2025,10:00,1.125,R,ugm-3 (FIDAS),3.73803,R,ugm-3,11.04850,R,ugm-3,16.78006,R,ugm-3,73.59144,R,ugm-3,0.519,R,ugm-3 (Ref.eq),0.20,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,,,,0.20,P,ugm-3,0.20,P,ugm-3
01-01-2025,11:00,2.525,R,ugm-3 (FIDAS),2.59071,R,ugm-3,8.20028,R,ugm-3,12.17265,R,ugm-3,75.73682,R,ugm-3,1.038,R,ugm-3 (Ref.eq),0.40,P,ugm-3,0.50,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.40,P,ugm-3,0.40,P,ugm-3
01-01-2025,12:00,4.425,R,ugm-3 (FIDAS),5.88462,R,ugm-3,10.60118,R,ugm-3,19.62413,R,ugm-3,69.94929,R,ugm-3,2.052,R,ugm-3 (Ref.eq),0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.30,P,ugm-3,0.30,P,ugm-3
01-01-2025,13:00,5.450,R,ugm-3 (FIDAS),4.84833,R,ugm-3,11.28002,R,ugm-3,18.71403,R,ugm-3,67.15531,R,ugm-3,2.712,R,ugm-3 (Ref.eq),0.40,P,ugm-3,0.50,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.50,P,ugm-3,0.50,P,ugm-3
01-01-2025,14:00,5.025,R,ugm-3 (FIDAS),5.62555,R,ugm-3,10.88466,R,ugm-3,19.51037,R,ugm-3,65.80821,R,ugm-3,2.594,R,ugm-3 (Ref.eq),0.50,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,,,,0.50,P,ugm-3,0.50,P,ugm-3
01-01-2025,15:00,5.650,R,ugm-3 (FIDAS),5.99565,R,ugm-3,11.68233,R,ugm-3,20.87553,R,ugm-3,62.86455,R,ugm-3,3.066,R,ugm-3 (Ref.eq),0.40,P,ugm-3,0.50,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.50,P,ugm-3,0.50,P,ugm-3
01-01-2025,16:00,7.900,R,ugm-3 (FIDAS),7.25399,R,ugm-3,17.94384,R,ugm-3,29.06647,R,ugm-3,58.22455,R,ugm-3,3.868,R,ugm-3 (Ref.eq),0.60,P,ugm-3,0.70,P,ugm-3,0.60,P,ugm-3,0.60,P,ugm-3,,,,0.70,P,ugm-3,0.60,P,ugm-3
01-01-2025,17:00,9.250,R,ugm-3 (FIDAS),12.43542,R,ugm-3,24.95895,R,ugm-3,44.02632,R,ugm-3,48.09637,R,ugm-3,4.528,R,ugm-3 (Ref.eq),1.00,P,ugm-3,1.10,P,ugm-3,0.90,P,ugm-3,1.00,P,ugm-3,,,,1.10,P,ugm-3,1.00,P,ugm-3
01-01-2025,18:00,8.700,R,ugm-3 (FIDAS),13.98984,R,ugm-3,31.79034,R,ugm-3,53.24113,R,ugm-3,42.85766,R,ugm-3,4.623,R,ugm-3 (Ref.eq),0.90,P,ugm-3,1.10,P,ugm-3,1.00,P,ugm-3,1.00,P,ugm-3,,,,1.30,P,ugm-3,1.00,P,ugm-3
01-01-2025,19:00,8.575,R,ugm-3 (FIDAS),19.39333,R,ugm-3,35.84841,R,ugm-3,65.58443,R,ugm-3,37.31959,R,ugm-3,4.575,R,ugm-3 (Ref.eq),1.20,P,ugm-3,1.40,P,ugm-3,1.20,P,ugm-3,1.20,P,ugm-3,,,,1.50,P,ugm-3,1.30,P,ugm-3
01-01-2025,20:00,9.225,R,ugm-3 (FIDAS),15.58128,R,ugm-3,38.10993,R,ugm-3,62.00089,R,ugm-3,34.17636,R,ugm-3,4.764,R,ugm-3 (Ref.eq),1.30,P,ugm-3,1.50,P,ugm-3,1.30,P,ugm-3,1.30,P,ugm-3,,,,1.60,P,ugm-3,1.40,P,ugm-3
01-01-2025,21:00,10.100,R,ugm-3 (FIDAS),25.83310,R,ugm-3,45.42772,R,ugm-3,85.03792,R,ugm-3,24.09808,R,ugm-3,5.212,R,ugm-3 (Ref.eq),1.60,P,ugm-3,1.90,P,ugm-3,1.70,P,ugm-3,1.60,P,ugm-3,,,,2.00,P,ugm-3,1.70,P,ugm-3
01-01-2025,22:00,10.325,R,ugm-3 (FIDAS),28.01670,R,ugm-3,51.40816,R,ugm-3,94.36649,R,ugm-3,16.71399,R,ugm-3,5.967,R,ugm-3 (Ref.eq),1.60,P,ugm-3,1.90,P,ugm-3,1.60,P,ugm-3,1.70,P,ugm-3,,,,2.10,P,ugm-3,1.70,P,ugm-3
01-01-2025,23:00,6.725,R,ugm-3 (FIDAS),2.47968,R,ugm-3,23.67166,R,ugm-3,27.47379,R,ugm-3,38.11787,R,ugm-3,5.118,R,ugm-3 (Ref.eq),0.80,P,ugm-3,0.90,P,ugm-3,0.80,P,ugm-3,0.80,P,ugm-3,,,,0.90,P,ugm-3,0.80,P,ugm-3
01-01-2025,24:00,3.575,R,ugm-3 (FIDAS),2.22061,R,ugm-3,17.69817,R,ugm-3,21.10306,R,ugm-3,48.79487,R,ugm-3,2.571,R,ugm-3 (Ref.eq),0.40,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.40,P,ugm-3,0.40,P,ugm-3
02-01-2025,01:00,5.375,R,ugm-3 (FIDAS),0.39471,R,ugm-3,13.20823,R,ugm-3,13.81344,R,ugm-3,53.21867,R,ugm-3,2.783,R,ugm-3 (Ref.eq),0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.30,P,ugm-3,0.30,P,ugm-3
02-01-2025,02:00,6.925,R,ugm-3 (FIDAS),1.67753,R,ugm-3,12.07615,R,ugm-3,14.64832,R,ugm-3,53.41824,R,ugm-3,3.160,R,ugm-3 (Ref.eq),0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.30,P,ugm-3,0.30,P,ugm-3
02-01-2025,03:00,6.900,R,ugm-3 (FIDAS),0.70308,R,ugm-3,13.60823,R,ugm-3,14.68627,R,ugm-3,45.80132,R,ugm-3,3.302,R,ugm-3 (Ref.eq),0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.40,P,ugm-3,0.30,P,ugm-3
02-01-2025,04:00,6.750,R,ugm-3 (FIDAS),4.55153,R,ugm-3,22.79210,R,ugm-3,29.77101,R,ugm-3,38.06798,R,ugm-3,3.632,R,ugm-3 (Ref.eq),0.50,P,ugm-3,0.60,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,,,,0.60,P,ugm-3,0.50,P,ugm-3
02-01-2025,05:00,7.800,R,ugm-3 (FIDAS),4.18149,R,ugm-3,27.34414,R,ugm-3,33.75566,R,ugm-3,25.84432,R,ugm-3,4.906,R,ugm-3 (Ref.eq),0.50,P,ugm-3,0.60,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,,,,0.70,P,ugm-3,0.60,P,ugm-3
02-01-2025,06:00,10.750,R,ugm-3 (FIDAS),10.62023,R,ugm-3,30.10855,R,ugm-3,46.39268,R,ugm-3,20.05679,R,ugm-3,8.231,R,ugm-3 (Ref.eq),0.90,P,ugm-3,1.10,P,ugm-3,0.90,P,ugm-3,0.90,P,ugm-3,,,,1.10,P,ugm-3,1.00,P,ugm-3
02-01-2025,07:00,12.625,R,ugm-3 (FIDAS),25.38495,R,ugm-3,40.14375,R,ugm-3,79.06680,R,ugm-3,11.22581,R,ugm-3,9.859,R,ugm-3 (Ref.eq),1.30,P,ugm-3,1.50,P,ugm-3,1.30,P,ugm-3,1.30,P,ugm-3,,,,1.60,P,ugm-3,1.40,P,ugm-3
02-01-2025,08:00,12.000,R,ugm-3 (FIDAS),36.33822,R,ugm-3,54.14460,R,ugm-3,109.86243,R,ugm-3,6.48603,R,ugm-3,8.443,R,ugm-3 (Ref.eq),1.80,P,ugm-3,2.10,P,ugm-3,1.80,P,ugm-3,1.80,P,ugm-3,,,,2.10,P,ugm-3,1.90,P,ugm-3
02-01-2025,09:00,11.575,R,ugm-3 (FIDAS),34.41400,R,ugm-3,58.68890,R,ugm-3,111.45629,R,ugm-3,8.23226,R,ugm-3,7.995,R,ugm-3 (Ref.eq),1.70,P,ugm-3,1.90,P,ugm-3,1.70,P,ugm-3,1.70,P,ugm-3,,,,1.90,P,ugm-3,1.80,P,ugm-3
02-01-2025,10:00,10.775,R,ugm-3 (FIDAS),31.34264,R,ugm-3,48.59812,R,ugm-3,96.65617,R,ugm-3,14.31915,R,ugm-3,7.571,R,ugm-3 (Ref.eq),1.90,P,ugm-3,2.10,P,ugm-3,1.80,P,ugm-3,1.80,P,ugm-3,,,,2.00,P,ugm-3,1.90,P,ugm-3
02-01-2025,11:00,13.150,R,ugm-3 (FIDAS),38.18843,R,ugm-3,49.94148,R,ugm-3,108.49626,R,ugm-3,19.00904,R,ugm-3,7.689,R,ugm-3 (Ref.eq),1.90,P,ugm-3,2.30,P,ugm-3,2.00,P,ugm-3,2.00,P,ugm-3,,,,2.30,P,ugm-3,2.10,P,ugm-3
02-01-2025,12:00,17.400,R,ugm-3 (FIDAS),28.30829,R,ugm-3,43.11834,R,ugm-3,86.52378,R,ugm-3,31.03314,R,ugm-3,6.816,R,ugm-3 (Ref.eq),2.00,P,ugm-3,2.20,P,ugm-3,2.10,P,ugm-3,2.00,P,ugm-3,,,,2.20,P,ugm-3,2.10,P,ugm-3
02-01-2025,13:00,22.325,R,ugm-3 (FIDAS),31.89770,R,ugm-3,37.78542,R,ugm-3,86.69455,R,ugm-3,36.72088,R,ugm-3,6.675,R,ugm-3 (Ref.eq),1.70,P,ugm-3,1.90,P,ugm-3,1.80,P,ugm-3,1.70,P,ugm-3,,,,1.80,P,ugm-3,1.80,P,ugm-3
02-01-2025,14:00,14.325,R,ugm-3 (FIDAS),,,,,,,,,,,,,4.882,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
02-01-2025,15:00,12.650,R,ugm-3 (FIDAS),20.17968,R,ugm-3,32.20544,R,ugm-3,63.14718,R,ugm-3,42.10927,R,ugm-3,4.741,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
02-01-2025,16:00,14.050,R,ugm-3 (FIDAS),24.82988,R,ugm-3,38.20558,R,ugm-3,76.27754,R,ugm-3,38.11787,R,ugm-3,5.236,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
02-01-2025,17:00,23.525,R,ugm-3 (FIDAS),48.91968,R,ugm-3,70.48743,R,ugm-3,145.49656,R,ugm-3,15.91571,R,ugm-3,8.514,R,ugm-3 (Ref.eq),3.20,P,ugm-3,3.50,P,ugm-3,3.20,P,ugm-3,3.20,P,ugm-3,,,,3.50,P,ugm-3,3.30,P,ugm-3
02-01-2025,18:00,26.500,R,ugm-3 (FIDAS),55.91349,R,ugm-3,81.85007,R,ugm-3,167.58290,R,ugm-3,5.43828,R,ugm-3,11.297,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
02-01-2025,19:00,35.550,R,ugm-3 (FIDAS),78.70814,R,ugm-3,82.64675,R,ugm-3,203.33088,R,ugm-3,4.98925,R,ugm-3,11.675,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
02-01-2025,20:00,17.825,R,ugm-3 (FIDAS),38.81751,R,ugm-3,62.86626,R,ugm-3,122.38561,R,ugm-3,14.16947,R,ugm-3,9.175,R,ugm-3 (Ref.eq),2.80,P,ugm-3,3.30,P,ugm-3,2.90,P,ugm-3,2.90,P,ugm-3,,,,3.50,P,ugm-3,3.00,P,ugm-3
02-01-2025,21:00,12.950,R,ugm-3 (FIDAS),33.08184,R,ugm-3,60.95920,R,ugm-3,111.68398,R,ugm-3,14.16947,R,ugm-3,8.703,R,ugm-3 (Ref.eq),2.50,P,ugm-3,3.00,P,ugm-3,2.50,P,ugm-3,2.60,P,ugm-3,,,,3.20,P,ugm-3,2.70,P,ugm-3
02-01-2025,22:00,13.250,R,ugm-3 (FIDAS),37.74438,R,ugm-3,68.04095,R,ugm-3,125.91487,R,ugm-3,11.32560,R,ugm-3,8.844,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
02-01-2025,23:00,10.150,R,ugm-3 (FIDAS),29.56643,R,ugm-3,56.16010,R,ugm-3,101.49467,R,ugm-3,18.26066,R,ugm-3,6.910,R,ugm-3 (Ref.eq),1.90,P,ugm-3,2.30,P,ugm-3,1.90,P,ugm-3,2.00,P,ugm-3,,,,2.40,P,ugm-3,2.10,P,ugm-3
02-01-2025,24:00,6.800,R,ugm-3 (FIDAS),22.09157,R,ugm-3,52.76436,R,ugm-3,86.63763,R,ugm-3,17.61205,R,ugm-3,4.741,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
03-01-2025,01:00,6.325,R,ugm-3 (FIDAS),28.77193,R,ugm-3,55.64408,R,ugm-3,99.76043,R,ugm-3,16.69736,R,ugm-3,3.868,R,ugm-3 (Ref.eq),1.10,P,ugm-3,1.30,P,ugm-3,1.10,P,ugm-3,1.10,P,ugm-3,,,,1.30,P,ugm-3,1.10,P,ugm-3
03-01-2025,02:00,6.475,R,ugm-3 (FIDAS),13.89160,R,ugm-3,42.87499,R,ugm-3,64.17515,R,ugm-3,21.55356,R,ugm-3,3.821,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
03-01-2025,03:00,5.875,R,ugm-3 (FIDAS),14.12643,R,ugm-3,43.40837,R,ugm-3,65.06859,R,ugm-3,23.20001,R,ugm-3,3.208,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
03-01-2025,04:00,5.425,R,ugm-3 (FIDAS),12.53211,R,ugm-3,40.15019,R,ugm-3,59.36582,R,ugm-3,24.89636,R,ugm-3,2.854,R,ugm-3 (Ref.eq),0.40,P,ugm-3,0.50,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.50,P,ugm-3,0.40,P,ugm-3
03-01-2025,05:00,5.225,R,ugm-3 (FIDAS),9.49177,R,ugm-3,28.67314,R,ugm-3,43.22699,R,ugm-3,36.32174,R,ugm-3,2.547,R,ugm-3 (Ref.eq),0.30,P,ugm-3,0.40,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.30,P,ugm-3,0.30,P,ugm-3
03-01-2025,06:00,5.575,R,ugm-3 (FIDAS),9.67716,R,ugm-3,25.08128,R,ugm-3,39.91938,R,ugm-3,43.05723,R,ugm-3,2.429,R,ugm-3 (Ref.eq),0.50,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,,,,0.50,P,ugm-3,0.50,P,ugm-3
03-01-2025,07:00,4.500,R,ugm-3 (FIDAS),13.79273,R,ugm-3,26.81172,R,ugm-3,47.96028,R,ugm-3,40.61250,R,ugm-3,2.217,R,ugm-3 (Ref.eq),0.60,P,ugm-3,0.70,P,ugm-3,0.60,P,ugm-3,0.60,P,ugm-3,,,,0.60,P,ugm-3,0.60,P,ugm-3
03-01-2025,08:00,4.950,R,ugm-3 (FIDAS),17.90830,R,ugm-3,34.01683,R,ugm-3,61.47584,R,ugm-3,36.62110,R,ugm-3,2.288,R,ugm-3 (Ref.eq),0.70,P,ugm-3,0.70,P,ugm-3,0.70,P,ugm-3,0.70,P,ugm-3,,,,0.70,P,ugm-3,0.70,P,ugm-3
03-01-2025,09:00,6.250,R,ugm-3 (FIDAS),24.54513,R,ugm-3,39.35203,R,ugm-3,76.98737,R,ugm-3,27.74023,R,ugm-3,3.208,R,ugm-3 (Ref.eq),1.20,P,ugm-3,1.50,P,ugm-3,1.20,P,ugm-3,1.20,P,ugm-3,,,,1.60,P,ugm-3,1.30,P,ugm-3
03-01-2025,10:00,7.725,R,ugm-3 (FIDAS),30.69995,R,ugm-3,44.68494,R,ugm-3,91.75754,R,ugm-3,28.13937,R,ugm-3,3.679,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
03-01-2025,11:00,10.250,R,ugm-3 (FIDAS),30.06964,R,ugm-3,37.43942,R,ugm-3,83.54556,R,ugm-3,39.46497,R,ugm-3,3.915,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
03-01-2025,12:00,33.775,R,ugm-3 (FIDAS),35.14922,R,ugm-3,41.34151,R,ugm-3,95.23623,R,ugm-3,36.62110,R,ugm-3,7.524,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
03-01-2025,13:00,26.875,R,ugm-3 (FIDAS),22.20926,R,ugm-3,29.76025,R,ugm-3,63.81398,R,ugm-3,43.80562,R,ugm-3,6.745,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,
03-01-2025,14:00,30.800,R,ugm-3 (FIDAS),24.73052,R,ugm-3,41.23483,R,ugm-3,79.15443,R,ugm-3,37.31959,R,ugm-3,7.759,R,ugm-3 (Ref.eq),1.50,P,ugm-3,1.80,P,ugm-3,1.60,P,ugm-3,1.60,P,ugm-3,,,,1.80,P,ugm-3,1.60,P,ugm-3
03-01-2025,15:00,25.025,R,ugm-3 (FIDAS),38.74571,R,ugm-3,55.21638,R,ugm-3,114.62564,R,ugm-3,29.73593,R,ugm-3,7.264,R,ugm-3 (Ref.eq),1.80,P,ugm-3,2.10,P,ugm-3,1.80,P,ugm-3,1.80,P,ugm-3,,,,2.00,P,ugm-3,1.90,P,ugm-3
03-01-2025,16:00,20.925,R,ugm-3 (FIDAS),27.88208,R,ugm-3,48.32128,R,ugm-3,91.07321,R,ugm-3,34.72518,R,ugm-3,6.061,R,ugm-3 (Ref.eq),1.70,P,ugm-3,2.00,P,ugm-3,1.70,P,ugm-3,1.80,P,ugm-3,,,,2.00,P,ugm-3,1.80,P,ugm-3
03-01-2025,17:00,19.475,R,ugm-3 (FIDAS),26.39899,R,ugm-3,55.04348,R,ugm-3,95.52137,R,ugm-3,33.32819,R,ugm-3,5.849,R,ugm-3 (Ref.eq),1.80,P,ugm-3,2.10,P,ugm-3,1.80,P,ugm-3,1.90,P,ugm-3,,,,2.00,P,ugm-3,1.90,P,ugm-3
03-01-2025,18:00,19.050,R,ugm-3 (FIDAS),32.92459,R,ugm-3,61.74682,R,ugm-3,112.23048,R,ugm-3,20.35614,R,ugm-3,7.335,R,ugm-3 (Ref.eq),2.30,P,ugm-3,2.70,P,ugm-3,2.20,P,ugm-3,2.40,P,ugm-3,,,,2.70,P,ugm-3,2.40,P,ugm-3
03-01-2025,19:00,15.075,R,ugm-3 (FIDAS),31.88642,R,ugm-3,61.85593,R,ugm-3,110.74776,R,ugm-3,17.31270,R,ugm-3,8.561,R,ugm-3 (Ref.eq),2.50,P,ugm-3,3.10,P,ugm-3,2.30,P,ugm-3,2.60,P,ugm-3,,,,3.40,P,ugm-3,2.70,P,ugm-3
03-01-2025,20:00,10.200,R,ugm-3 (FIDAS),22.76542,R,ugm-3,55.82455,R,ugm-3,90.73104,R,ugm-3,24.99614,R,ugm-3,6.722,R,ugm-3 (Ref.eq),1.90,P,ugm-3,2.30,P,ugm-3,1.90,P,ugm-3,1.90,P,ugm-3,,,,2.60,P,ugm-3,2.00,P,ugm-3
03-01-2025,21:00,11.250,R,ugm-3 (FIDAS),39.00525,R,ugm-3,61.31958,R,ugm-3,121.12680,R,ugm-3,17.81162,R,ugm-3,8.042,R,ugm-3 (Ref.eq),3.00,P,ugm-3,3.60,P,ugm-3,3.10,P,ugm-3,3.10,P,ugm-3,,,,3.90,P,ugm-3,3.30,P,ugm-3
03-01-2025,22:00,10.400,R,ugm-3 (FIDAS),33.18413,R,ugm-3,52.39552,R,ugm-3,103.27714,R,ugm-3,22.50152,R,ugm-3,7.099,R,ugm-3 (Ref.eq),2.10,P,ugm-3,2.50,P,ugm-3,2.10,P,ugm-3,2.20,P,ugm-3,,,,2.70,P,ugm-3,2.30,P,ugm-3
03-01-2025,23:00,9.175,R,ugm-3 (FIDAS),25.36083,R,ugm-3,44.88761,R,ugm-3,83.77367,R,ugm-3,27.29120,R,ugm-3,6.203,R,ugm-3 (Ref.eq),1.60,P,ugm-3,1.90,P,ugm-3,1.60,P,ugm-3,1.60,P,ugm-3,,,,2.00,P,ugm-3,1.70,P,ugm-3
03-01-2025,24:00,9.775,R,ugm-3 (FIDAS),48.20041,R,ugm-3,60.79313,R,ugm-3,134.69939,R,ugm-3,9.92861,R,ugm-3,6.722,R,ugm-3 (Ref.eq),2.40,P,ugm-3,2.90,P,ugm-3,2.40,P,ugm-3,2.40,P,ugm-3,,,,3.00,P,ugm-3,2.60,P,ugm-3
04-01-2025,01:00,12.850,R,ugm-3 (FIDAS),42.05400,R,ugm-3,55.19024,R,ugm-3,119.67214,R,ugm-3,14.36904,R,ugm-3,9.481,R,ugm-3 (Ref.eq),2.50,P,ugm-3,2.60,P,ugm-3,2.50,P,ugm-3,2.40,P,ugm-3,,,,2.70,P,ugm-3,2.50,P,ugm-3
04-01-2025,02:00,9.825,R,ugm-3 (FIDAS),5.74589,R,ugm-3,17.62275,R,ugm-3,26.43299,R,ugm-3,37.25307,R,ugm-3,7.854,R,ugm-3 (Ref.eq),1.20,P,ugm-3,1.50,P,ugm-3,1.10,P,ugm-3,1.20,P,ugm-3,,,,1.80,P,ugm-3,1.30,P,ugm-3
04-01-2025,03:00,9.225,R,ugm-3 (FIDAS),9.58475,R,ugm-3,24.89595,R,ugm-3,39.59236,R,ugm-3,33.12862,R,ugm-3,6.580,R,ugm-3 (Ref.eq),1.10,P,ugm-3,1.40,P,ugm-3,1.10,P,ugm-3,1.20,P,ugm-3,,,,1.50,P,ugm-3,1.20,P,ugm-3
04-01-2025,04:00,8.425,R,ugm-3 (FIDAS),8.13589,R,ugm-3,23.11828,R,ugm-3,35.59313,R,ugm-3,35.72303,R,ugm-3,5.991,R,ugm-3 (Ref.eq),1.00,P,ugm-3,1.30,P,ugm-3,1.10,P,ugm-3,1.10,P,ugm-3,,,,1.60,P,ugm-3,1.10,P,ugm-3
04-01-2025,05:00,8.425,R,ugm-3 (FIDAS),8.73029,R,ugm-3,26.20610,R,ugm-3,39.59236,R,ugm-3,28.13937,R,ugm-3,5.873,R,ugm-3 (Ref.eq),1.50,P,ugm-3,1.80,P,ugm-3,1.60,P,ugm-3,1.50,P,ugm-3,,,,1.90,P,ugm-3,1.60,P,ugm-3
04-01-2025,06:00,8.325,R,ugm-3 (FIDAS),12.74251,R,ugm-3,34.79413,R,ugm-3,54.33237,R,ugm-3,20.55571,R,ugm-3,5.873,R,ugm-3 (Ref.eq),1.10,P,ugm-3,1.40,P,ugm-3,1.10,P,ugm-3,1.10,P,ugm-3,,,,1.50,P,ugm-3,1.20,P,ugm-3
04-01-2025,07:00,10.200,R,ugm-3 (FIDAS),52.23315,R,ugm-3,57.19808,R,ugm-3,137.28779,R,ugm-3,4.29076,R,ugm-3,7.028,R,ugm-3 (Ref.eq),3.60,P,ugm-3,4.00,P,ugm-3,3.80,P,ugm-3,3.60,P,ugm-3,,,,3.90,P,ugm-3,3.80,P,ugm-3
