Data supplied by UK-AIR on 15/3/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Newcastle Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
01-01-2023,21:00,11.594,R,ugm-3 (Ref.eq),3.16213,R,ugm-3,65.06279,R,ugm-3,69.91132,R,ugm-3,17.81162,R,ugm-3,7.000,R,ugm-3 (BAM)
01-01-2023,22:00,14.493,R,ugm-3 (Ref.eq),12.99635,R,ugm-3,72.86657,R,ugm-3,92.79404,R,ugm-3,4.64000,R,ugm-3,14.000,R,ugm-3 (BAM)
01-01-2023,23:00,17.392,R,ugm-3 (Ref.eq),36.11152,R,ugm-3,78.28234,R,ugm-3,133.65256,R,ugm-3,1.99570,R,ugm-3,19.000,R,ugm-3 (BAM)
01-01-2023,24:00,14.493,R,ugm-3 (Ref.eq),17.54982,R,ugm-3,65.39886,R,ugm-3,92.30821,R,ugm-3,9.32990,R,ugm-3,13.000,R,ugm-3 (BAM)
02-01-2023,01:00,5.797,R,ugm-3 (Ref.eq),0.80162,R,ugm-3,18.28447,R,ugm-3,19.51360,R,ugm-3,51.15644,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2023,02:00,8.696,R,ugm-3 (Ref.eq),1.68761,R,ugm-3,27.23381,R,ugm-3,29.82144,R,ugm-3,37.51916,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2023,03:00,4.831,R,ugm-3 (Ref.eq),0.60121,R,ugm-3,17.36000,R,ugm-3,18.28184,R,ugm-3,48.24605,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2023,04:00,6.763,R,ugm-3 (Ref.eq),1.45556,R,ugm-3,25.53128,R,ugm-3,27.76311,R,ugm-3,38.41723,R,ugm-3,0.000,R,ugm-3 (BAM)
02-01-2023,05:00,6.763,R,ugm-3 (Ref.eq),0.44300,R,ugm-3,11.03863,R,ugm-3,11.71788,R,ugm-3,46.89895,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2023,06:00,3.865,R,ugm-3 (Ref.eq),0.41136,R,ugm-3,9.14227,R,ugm-3,9.77301,R,ugm-3,49.59315,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2023,07:00,-2.899,R,ugm-3 (Ref.eq),0.56957,R,ugm-3,9.09417,R,ugm-3,9.96749,R,ugm-3,49.04433,R,ugm-3,0.000,R,ugm-3 (BAM)
02-01-2023,08:00,-2.899,R,ugm-3 (Ref.eq),0.79107,R,ugm-3,11.47737,R,ugm-3,12.69032,R,ugm-3,47.69723,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2023,09:00,-0.966,R,ugm-3 (Ref.eq),1.32899,R,ugm-3,12.15984,R,ugm-3,14.19760,R,ugm-3,47.49766,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2023,10:00,2.899,R,ugm-3 (Ref.eq),2.59470,R,ugm-3,16.15099,R,ugm-3,20.12947,R,ugm-3,44.00519,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2023,11:00,4.831,R,ugm-3 (Ref.eq),3.73384,R,ugm-3,16.49508,R,ugm-3,22.22022,R,ugm-3,43.65594,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2023,12:00,0.966,R,ugm-3 (Ref.eq),4.01862,R,ugm-3,18.34365,R,ugm-3,24.50544,R,ugm-3,45.35228,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2023,13:00,2.899,R,ugm-3 (Ref.eq),4.93626,R,ugm-3,13.87344,R,ugm-3,21.44226,R,ugm-3,52.98584,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2023,14:00,3.865,R,ugm-3 (Ref.eq),3.38577,R,ugm-3,16.29945,R,ugm-3,21.49089,R,ugm-3,54.98154,R,ugm-3,3.000,R,ugm-3 (BAM)
02-01-2023,15:00,4.831,R,ugm-3 (Ref.eq),4.01862,R,ugm-3,21.50407,R,ugm-3,27.66587,R,ugm-3,52.98584,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2023,16:00,5.797,R,ugm-3 (Ref.eq),7.59424,R,ugm-3,35.61616,R,ugm-3,47.26050,R,ugm-3,38.91615,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2023,17:00,6.763,R,ugm-3 (Ref.eq),15.66312,R,ugm-3,66.03134,R,ugm-3,90.04779,R,ugm-3,11.72474,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2023,18:00,14.493,R,ugm-3 (Ref.eq),17.75154,R,ugm-3,75.22773,R,ugm-3,102.44637,R,ugm-3,8.53162,R,ugm-3,10.000,R,ugm-3 (BAM)
02-01-2023,19:00,14.493,R,ugm-3 (Ref.eq),11.20151,R,ugm-3,67.32949,R,ugm-3,84.50489,R,ugm-3,13.32130,R,ugm-3,12.000,R,ugm-3 (BAM)
02-01-2023,20:00,13.527,R,ugm-3 (Ref.eq),6.17032,R,ugm-3,58.22068,R,ugm-3,67.68171,R,ugm-3,18.56001,R,ugm-3,11.000,R,ugm-3 (BAM)
02-01-2023,21:00,11.594,R,ugm-3 (Ref.eq),6.48675,R,ugm-3,56.03373,R,ugm-3,65.97994,R,ugm-3,16.91356,R,ugm-3,11.000,R,ugm-3 (BAM)
02-01-2023,22:00,12.561,R,ugm-3 (Ref.eq),4.77804,R,ugm-3,49.70728,R,ugm-3,57.03351,R,ugm-3,22.10238,R,ugm-3,10.000,R,ugm-3 (BAM)
02-01-2023,23:00,13.527,R,ugm-3 (Ref.eq),4.87297,R,ugm-3,46.83889,R,ugm-3,54.31068,R,ugm-3,23.94840,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2023,24:00,13.527,R,ugm-3 (Ref.eq),3.03770,R,ugm-3,44.93662,R,ugm-3,49.59435,R,ugm-3,24.34754,R,ugm-3,3.000,R,ugm-3 (BAM)
03-01-2023,01:00,10.628,R,ugm-3 (Ref.eq),0.84438,R,ugm-3,29.19926,R,ugm-3,30.49395,R,ugm-3,36.32174,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2023,02:00,16.425,R,ugm-3 (Ref.eq),1.13991,R,ugm-3,36.01277,R,ugm-3,37.76060,R,ugm-3,26.21019,R,ugm-3,14.000,R,ugm-3 (BAM)
03-01-2023,03:00,17.392,R,ugm-3 (Ref.eq),1.01325,R,ugm-3,30.12440,R,ugm-3,31.67803,R,ugm-3,28.63830,R,ugm-3,17.000,R,ugm-3 (BAM)
03-01-2023,04:00,14.493,R,ugm-3 (Ref.eq),0.98159,R,ugm-3,29.29706,R,ugm-3,30.80214,R,ugm-3,28.88776,R,ugm-3,16.000,R,ugm-3 (BAM)
03-01-2023,05:00,12.561,R,ugm-3 (Ref.eq),0.79160,R,ugm-3,27.54462,R,ugm-3,28.75839,R,ugm-3,36.87056,R,ugm-3,14.000,R,ugm-3 (BAM)
03-01-2023,06:00,8.696,R,ugm-3 (Ref.eq),0.88659,R,ugm-3,24.91728,R,ugm-3,26.27670,R,ugm-3,42.05938,R,ugm-3,11.000,R,ugm-3 (BAM)
03-01-2023,07:00,10.628,R,ugm-3 (Ref.eq),1.86818,R,ugm-3,29.15415,R,ugm-3,32.01865,R,ugm-3,34.17636,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2023,08:00,15.459,R,ugm-3 (Ref.eq),3.73636,R,ugm-3,37.57890,R,ugm-3,43.30790,R,ugm-3,22.60130,R,ugm-3,14.000,R,ugm-3 (BAM)
03-01-2023,09:00,16.425,R,ugm-3 (Ref.eq),4.49629,R,ugm-3,30.28245,R,ugm-3,37.17667,R,ugm-3,24.34754,R,ugm-3,18.000,R,ugm-3 (BAM)
03-01-2023,10:00,14.493,R,ugm-3 (Ref.eq),5.88951,R,ugm-3,29.99531,R,ugm-3,39.02577,R,ugm-3,23.05034,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2023,11:00,10.628,R,ugm-3 (Ref.eq),5.98450,R,ugm-3,30.92019,R,ugm-3,40.09631,R,ugm-3,23.69894,R,ugm-3,14.000,R,ugm-3 (BAM)
03-01-2023,12:00,14.493,R,ugm-3 (Ref.eq),7.40939,R,ugm-3,36.03449,R,ugm-3,47.39539,R,ugm-3,20.35614,R,ugm-3,13.000,R,ugm-3 (BAM)
03-01-2023,13:00,13.527,R,ugm-3 (Ref.eq),10.57579,R,ugm-3,42.56598,R,ugm-3,58.78196,R,ugm-3,17.66195,R,ugm-3,20.000,R,ugm-3 (BAM)
03-01-2023,14:00,13.527,R,ugm-3 (Ref.eq),7.69436,R,ugm-3,42.94528,R,ugm-3,54.74313,R,ugm-3,19.35829,R,ugm-3,18.000,R,ugm-3 (BAM)
03-01-2023,15:00,14.493,R,ugm-3 (Ref.eq),8.92926,R,ugm-3,45.52856,R,ugm-3,59.21991,R,ugm-3,17.36259,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2023,16:00,24.155,R,ugm-3 (Ref.eq),6.01617,R,ugm-3,45.90776,R,ugm-3,55.13242,R,ugm-3,20.40603,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2023,17:00,4.831,R,ugm-3 (Ref.eq),3.95801,R,ugm-3,39.28279,R,ugm-3,45.35164,R,ugm-3,30.68389,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2023,18:00,4.831,R,ugm-3 (Ref.eq),3.89468,R,ugm-3,34.07589,R,ugm-3,40.04764,R,ugm-3,35.12432,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2023,19:00,8.696,R,ugm-3 (Ref.eq),3.22973,R,ugm-3,34.60885,R,ugm-3,39.56104,R,ugm-3,33.07873,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2023,20:00,5.797,R,ugm-3 (Ref.eq),2.24815,R,ugm-3,28.81484,R,ugm-3,32.26195,R,ugm-3,37.91830,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2023,21:00,5.797,R,ugm-3 (Ref.eq),1.58320,R,ugm-3,29.39647,R,ugm-3,31.82401,R,ugm-3,35.52346,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2023,22:00,2.899,R,ugm-3 (Ref.eq),1.51987,R,ugm-3,25.21144,R,ugm-3,27.54188,R,ugm-3,44.50411,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2023,23:00,1.932,R,ugm-3 (Ref.eq),1.07658,R,ugm-3,21.99830,R,ugm-3,23.64903,R,ugm-3,53.63444,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2023,24:00,1.932,R,ugm-3 (Ref.eq),1.26656,R,ugm-3,18.69004,R,ugm-3,20.63208,R,ugm-3,62.16606,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2023,01:00,5.797,R,ugm-3 (Ref.eq),0.46472,R,ugm-3,9.02728,R,ugm-3,9.73984,R,ugm-3,70.78083,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2023,02:00,3.865,R,ugm-3 (Ref.eq),0.42247,R,ugm-3,10.84523,R,ugm-3,11.49301,R,ugm-3,74.30656,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2023,03:00,5.797,R,ugm-3 (Ref.eq),0.63371,R,ugm-3,9.20646,R,ugm-3,10.17814,R,ugm-3,74.43961,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2023,04:00,1.932,R,ugm-3 (Ref.eq),0.88719,R,ugm-3,9.69438,R,ugm-3,11.05472,R,ugm-3,71.14671,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2023,05:00,3.865,R,ugm-3 (Ref.eq),0.72877,R,ugm-3,8.71982,R,ugm-3,9.83724,R,ugm-3,74.48950,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2023,06:00,4.831,R,ugm-3 (Ref.eq),0.95056,R,ugm-3,10.23030,R,ugm-3,11.68781,R,ugm-3,70.64778,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2023,07:00,10.628,R,ugm-3 (Ref.eq),1.83775,R,ugm-3,12.18151,R,ugm-3,14.99936,R,ugm-3,67.70412,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2023,08:00,6.763,R,ugm-3 (Ref.eq),2.72495,R,ugm-3,16.32418,R,ugm-3,20.50237,R,ugm-3,62.66498,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2023,09:00,4.831,R,ugm-3 (Ref.eq),3.32697,R,ugm-3,16.22897,R,ugm-3,21.33025,R,ugm-3,58.97294,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2023,10:00,11.594,R,ugm-3 (Ref.eq),3.99236,R,ugm-3,16.86449,R,ugm-3,22.98603,R,ugm-3,53.68433,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2023,11:00,10.628,R,ugm-3 (Ref.eq),4.02405,R,ugm-3,14.72184,R,ugm-3,20.89196,R,ugm-3,56.52820,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2023,12:00,6.763,R,ugm-3 (Ref.eq),4.62607,R,ugm-3,14.82144,R,ugm-3,21.91465,R,ugm-3,55.92949,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2023,13:00,8.696,R,ugm-3 (Ref.eq),3.67551,R,ugm-3,10.48374,R,ugm-3,16.11944,R,ugm-3,58.47401,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2023,14:00,6.763,R,ugm-3 (Ref.eq),3.86562,R,ugm-3,10.87403,R,ugm-3,16.80123,R,ugm-3,56.52820,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2023,15:00,4.831,R,ugm-3 (Ref.eq),3.61214,R,ugm-3,11.06790,R,ugm-3,16.60643,R,ugm-3,55.33078,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2023,16:00,6.763,R,ugm-3 (Ref.eq),3.99236,R,ugm-3,11.26408,R,ugm-3,17.38562,R,ugm-3,52.63659,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2023,17:00,1.932,R,ugm-3 (Ref.eq),4.84787,R,ugm-3,15.55273,R,ugm-3,22.98603,R,ugm-3,50.14196,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2023,18:00,3.865,R,ugm-3 (Ref.eq),5.92517,R,ugm-3,19.45260,R,ugm-3,28.53774,R,ugm-3,42.40863,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2023,19:00,12.561,R,ugm-3 (Ref.eq),3.89731,R,ugm-3,15.06227,R,ugm-3,21.03806,R,ugm-3,48.69508,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2023,20:00,9.662,R,ugm-3 (Ref.eq),2.21798,R,ugm-3,13.25428,R,ugm-3,16.65513,R,ugm-3,51.73852,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2023,21:00,5.797,R,ugm-3 (Ref.eq),1.99618,R,ugm-3,12.66908,R,ugm-3,15.72985,R,ugm-3,52.63659,R,ugm-3,2.000,R,ugm-3 (BAM)
04-01-2023,22:00,17.392,R,ugm-3 (Ref.eq),1.36247,R,ugm-3,11.01099,R,ugm-3,13.10009,R,ugm-3,53.38498,R,ugm-3,1.000,R,ugm-3 (BAM)
04-01-2023,23:00,1.932,R,ugm-3 (Ref.eq),1.23573,R,ugm-3,8.86777,R,ugm-3,10.76253,R,ugm-3,56.57810,R,ugm-3,2.000,R,ugm-3 (BAM)
04-01-2023,24:00,12.561,R,ugm-3 (Ref.eq),1.14068,R,ugm-3,7.50384,R,ugm-3,9.25285,R,ugm-3,56.47831,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2023,01:00,6.763,R,ugm-3 (Ref.eq),0.54958,R,ugm-3,7.21531,R,ugm-3,8.05799,R,ugm-3,56.54483,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2023,02:00,5.797,R,ugm-3 (Ref.eq),0.38048,R,ugm-3,8.12443,R,ugm-3,8.70783,R,ugm-3,59.47186,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2023,03:00,4.831,R,ugm-3 (Ref.eq),0.47560,R,ugm-3,6.67891,R,ugm-3,7.40816,R,ugm-3,60.81896,R,ugm-3,0.000,R,ugm-3 (BAM)
05-01-2023,04:00,3.865,R,ugm-3 (Ref.eq),0.53902,R,ugm-3,6.82537,R,ugm-3,7.65184,R,ugm-3,58.87315,R,ugm-3,-1.000,R,ugm-3 (BAM)
05-01-2023,05:00,2.899,R,ugm-3 (Ref.eq),0.53902,R,ugm-3,8.96983,R,ugm-3,9.79631,R,ugm-3,59.92089,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2023,06:00,-1.932,R,ugm-3 (Ref.eq),1.17315,R,ugm-3,14.82080,R,ugm-3,16.61961,R,ugm-3,52.13766,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2023,07:00,-2.899,R,ugm-3 (Ref.eq),6.18282,R,ugm-3,38.67281,R,ugm-3,48.15301,R,ugm-3,30.28475,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2023,08:00,1.932,R,ugm-3 (Ref.eq),15.47291,R,ugm-3,56.83888,R,ugm-3,80.56368,R,ugm-3,13.37119,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2023,09:00,6.763,R,ugm-3 (Ref.eq),23.05083,R,ugm-3,66.32306,R,ugm-3,101.66718,R,ugm-3,5.58796,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2023,10:00,7.730,R,ugm-3 (Ref.eq),24.03374,R,ugm-3,67.35032,R,ugm-3,104.20154,R,ugm-3,6.78538,R,ugm-3,8.000,R,ugm-3 (BAM)
05-01-2023,11:00,11.594,R,ugm-3 (Ref.eq),17.78751,R,ugm-3,54.94697,R,ugm-3,82.22077,R,ugm-3,15.16732,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2023,12:00,21.256,R,ugm-3 (Ref.eq),7.48280,R,ugm-3,40.28614,R,ugm-3,51.75961,R,ugm-3,27.29120,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2023,13:00,6.763,R,ugm-3 (Ref.eq),8.14864,R,ugm-3,43.16422,R,ugm-3,55.65864,R,ugm-3,21.85292,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2023,14:00,11.594,R,ugm-3 (Ref.eq),7.07061,R,ugm-3,36.33679,R,ugm-3,47.17825,R,ugm-3,27.14152,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2023,15:00,-1.932,R,ugm-3 (Ref.eq),6.78525,R,ugm-3,39.69861,R,ugm-3,50.10252,R,ugm-3,24.24776,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2023,16:00,15.459,R,ugm-3 (Ref.eq),4.78773,R,ugm-3,35.15834,R,ugm-3,42.49941,R,ugm-3,34.87486,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2023,17:00,8.696,R,ugm-3 (Ref.eq),3.36092,R,ugm-3,34.51928,R,ugm-3,39.67262,R,ugm-3,44.10497,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2023,18:00,5.797,R,ugm-3 (Ref.eq),3.23409,R,ugm-3,26.72074,R,ugm-3,31.67961,R,ugm-3,57.07702,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2023,19:00,0.000,R,ugm-3 (Ref.eq),1.90241,R,ugm-3,25.10729,R,ugm-3,28.02427,R,ugm-3,53.73422,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2023,20:00,2.899,R,ugm-3 (Ref.eq),1.55363,R,ugm-3,24.17993,R,ugm-3,26.56213,R,ugm-3,49.94239,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2023,21:00,5.797,R,ugm-3 (Ref.eq),1.49022,R,ugm-3,21.45037,R,ugm-3,23.73534,R,ugm-3,53.53465,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2023,22:00,1.932,R,ugm-3 (Ref.eq),1.39510,R,ugm-3,17.59971,R,ugm-3,19.73883,R,ugm-3,65.35918,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2023,23:00,1.932,R,ugm-3 (Ref.eq),1.26827,R,ugm-3,12.48175,R,ugm-3,14.42641,R,ugm-3,75.78671,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2023,24:00,10.628,R,ugm-3 (Ref.eq),0.88779,R,ugm-3,18.76748,R,ugm-3,20.12874,R,ugm-3,69.15101,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2023,01:00,5.797,R,ugm-3 (Ref.eq),0.46535,R,ugm-3,13.91943,R,ugm-3,14.63295,R,ugm-3,70.51473,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2023,02:00,11.594,R,ugm-3 (Ref.eq),0.93069,R,ugm-3,16.00243,R,ugm-3,17.42947,R,ugm-3,65.32591,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2023,03:00,16.425,R,ugm-3 (Ref.eq),0.69802,R,ugm-3,12.92858,R,ugm-3,13.99886,R,ugm-3,67.45466,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2023,04:00,0.966,R,ugm-3 (Ref.eq),1.01530,R,ugm-3,14.24682,R,ugm-3,15.80359,R,ugm-3,63.91229,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2023,05:00,9.662,R,ugm-3 (Ref.eq),0.60284,R,ugm-3,11.26979,R,ugm-3,12.19413,R,ugm-3,67.10541,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2023,06:00,7.730,R,ugm-3 (Ref.eq),0.72975,R,ugm-3,11.66051,R,ugm-3,12.77945,R,ugm-3,67.25509,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2023,07:00,8.696,R,ugm-3 (Ref.eq),2.15752,R,ugm-3,15.47081,R,ugm-3,18.77896,R,ugm-3,65.30928,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2023,08:00,14.493,R,ugm-3 (Ref.eq),3.52183,R,ugm-3,16.15916,R,ugm-3,21.55922,R,ugm-3,63.86240,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2023,09:00,14.493,R,ugm-3 (Ref.eq),3.90256,R,ugm-3,16.94111,R,ugm-3,22.92496,R,ugm-3,65.15961,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2023,10:00,12.561,R,ugm-3 (Ref.eq),3.49010,R,ugm-3,16.20781,R,ugm-3,21.55922,R,ugm-3,65.50885,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2023,11:00,12.561,R,ugm-3 (Ref.eq),4.63231,R,ugm-3,21.72414,R,ugm-3,28.82692,R,ugm-3,60.22025,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2023,12:00,11.594,R,ugm-3 (Ref.eq),4.53713,R,ugm-3,25.52833,R,ugm-3,32.48516,R,ugm-3,58.42412,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2023,13:00,9.662,R,ugm-3 (Ref.eq),5.20342,R,ugm-3,21.18989,R,ugm-3,29.16835,R,ugm-3,61.81681,R,ugm-3,4.000,R,ugm-3 (BAM)
