Data supplied by UK-AIR on 22/3/2022
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Newcastle Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
 
01-01-2021,01:00,6.763,R,ugm-3 (Ref.eq),0.76266,R,ugm-3,13.07652,R,ugm-3,14.24591,R,ugm-3,37.18654,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2021,02:00,4.831,R,ugm-3 (Ref.eq),0.61966,R,ugm-3,15.12218,R,ugm-3,16.07231,R,ugm-3,40.57923,R,ugm-3,2.000,R,ugm-3 (BAM)
01-01-2021,03:00,7.730,R,ugm-3 (Ref.eq),0.67924,R,ugm-3,12.87567,R,ugm-3,13.91716,R,ugm-3,44.70368,R,ugm-3,5.000,R,ugm-3 (BAM)
01-01-2021,04:00,8.696,R,ugm-3 (Ref.eq),0.64349,R,ugm-3,12.05381,R,ugm-3,13.04049,R,ugm-3,48.29594,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2021,05:00,7.730,R,ugm-3 (Ref.eq),0.53624,R,ugm-3,11.77992,R,ugm-3,12.60215,R,ugm-3,48.59530,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2021,06:00,5.797,R,ugm-3 (Ref.eq),0.46475,R,ugm-3,9.20475,R,ugm-3,9.91735,R,ugm-3,48.99444,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2021,07:00,7.730,R,ugm-3 (Ref.eq),0.42900,R,ugm-3,11.12249,R,ugm-3,11.78027,R,ugm-3,46.30024,R,ugm-3,2.000,R,ugm-3 (BAM)
01-01-2021,08:00,5.797,R,ugm-3 (Ref.eq),0.46475,R,ugm-3,11.56080,R,ugm-3,12.27340,R,ugm-3,44.00519,R,ugm-3,-1.000,R,ugm-3 (BAM)
01-01-2021,09:00,9.662,R,ugm-3 (Ref.eq),0.39325,R,ugm-3,10.57459,R,ugm-3,11.17756,R,ugm-3,44.50411,R,ugm-3,6.000,R,ugm-3 (BAM)
01-01-2021,10:00,7.730,R,ugm-3 (Ref.eq),0.57199,R,ugm-3,11.72511,R,ugm-3,12.60215,R,ugm-3,42.70798,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2021,11:00,7.730,R,ugm-3 (Ref.eq),0.53624,R,ugm-3,8.93074,R,ugm-3,9.75297,R,ugm-3,42.60820,R,ugm-3,1.000,R,ugm-3 (BAM)
01-01-2021,12:00,6.763,R,ugm-3 (Ref.eq),0.67924,R,ugm-3,9.36898,R,ugm-3,10.41047,R,ugm-3,42.30884,R,ugm-3,2.000,R,ugm-3 (BAM)
01-01-2021,13:00,9.662,R,ugm-3 (Ref.eq),0.64349,R,ugm-3,9.25942,R,ugm-3,10.24610,R,ugm-3,43.95529,R,ugm-3,6.000,R,ugm-3 (BAM)
01-01-2021,14:00,8.696,R,ugm-3 (Ref.eq),0.78649,R,ugm-3,10.73871,R,ugm-3,11.94465,R,ugm-3,42.90755,R,ugm-3,6.000,R,ugm-3 (BAM)
01-01-2021,15:00,6.763,R,ugm-3 (Ref.eq),0.92949,R,ugm-3,12.98509,R,ugm-3,14.41029,R,ugm-3,41.90970,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2021,16:00,6.763,R,ugm-3 (Ref.eq),0.82224,R,ugm-3,13.75225,R,ugm-3,15.01300,R,ugm-3,41.80992,R,ugm-3,-1.000,R,ugm-3 (BAM)
01-01-2021,17:00,6.763,R,ugm-3 (Ref.eq),0.96524,R,ugm-3,18.62864,R,ugm-3,20.10865,R,ugm-3,37.91830,R,ugm-3,-2.000,R,ugm-3 (BAM)
01-01-2021,18:00,3.865,R,ugm-3 (Ref.eq),0.89374,R,ugm-3,17.20409,R,ugm-3,18.57448,R,ugm-3,38.51701,R,ugm-3,-2.000,R,ugm-3 (BAM)
01-01-2021,19:00,6.763,R,ugm-3 (Ref.eq),1.07249,R,ugm-3,18.68336,R,ugm-3,20.32782,R,ugm-3,35.67314,R,ugm-3,2.000,R,ugm-3 (BAM)
01-01-2021,20:00,3.865,R,ugm-3 (Ref.eq),0.96524,R,ugm-3,20.16281,R,ugm-3,21.64283,R,ugm-3,32.77937,R,ugm-3,2.000,R,ugm-3 (BAM)
01-01-2021,21:00,3.865,R,ugm-3 (Ref.eq),1.14399,R,ugm-3,18.24498,R,ugm-3,19.99907,R,ugm-3,33.72733,R,ugm-3,1.000,R,ugm-3 (BAM)
01-01-2021,22:00,6.763,R,ugm-3 (Ref.eq),1.28699,R,ugm-3,17.42300,R,ugm-3,19.39636,R,ugm-3,34.67529,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2021,23:00,4.831,R,ugm-3 (Ref.eq),1.32274,R,ugm-3,13.53275,R,ugm-3,15.56092,R,ugm-3,36.97034,R,ugm-3,6.000,R,ugm-3 (BAM)
01-01-2021,24:00,5.797,R,ugm-3 (Ref.eq),1.10824,R,ugm-3,11.17684,R,ugm-3,12.87611,R,ugm-3,40.26325,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2021,01:00,4.831,R,ugm-3 (Ref.eq),1.09565,R,ugm-3,11.09700,R,ugm-3,12.77697,R,ugm-3,40.04705,R,ugm-3,3.000,R,ugm-3 (BAM)
02-01-2021,02:00,2.899,R,ugm-3 (Ref.eq),1.04801,R,ugm-3,13.06833,R,ugm-3,14.67526,R,ugm-3,33.99342,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2021,03:00,6.763,R,ugm-3 (Ref.eq),1.21474,R,ugm-3,13.63406,R,ugm-3,15.49664,R,ugm-3,33.22841,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2021,04:00,8.696,R,ugm-3 (Ref.eq),1.00038,R,ugm-3,11.27959,R,ugm-3,12.81348,R,ugm-3,35.52346,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2021,05:00,5.797,R,ugm-3 (Ref.eq),0.89319,R,ugm-3,11.77249,R,ugm-3,13.14203,R,ugm-3,37.16991,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2021,06:00,5.797,R,ugm-3 (Ref.eq),1.17901,R,ugm-3,11.38899,R,ugm-3,13.19679,R,ugm-3,38.91615,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2021,07:00,4.831,R,ugm-3 (Ref.eq),1.71493,R,ugm-3,13.03140,R,ugm-3,15.66092,R,ugm-3,37.96819,R,ugm-3,3.000,R,ugm-3 (BAM)
02-01-2021,08:00,7.730,R,ugm-3 (Ref.eq),3.50131,R,ugm-3,19.27270,R,ugm-3,24.64130,R,ugm-3,33.12862,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2021,09:00,7.730,R,ugm-3 (Ref.eq),9.11055,R,ugm-3,28.57799,R,ugm-3,42.54731,R,ugm-3,26.34324,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2021,10:00,8.696,R,ugm-3 (Ref.eq),14.61261,R,ugm-3,34.43357,R,ugm-3,56.83927,R,ugm-3,19.85722,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2021,11:00,8.696,R,ugm-3 (Ref.eq),19.43584,R,ugm-3,41.76807,R,ugm-3,71.56929,R,ugm-3,18.80947,R,ugm-3,1.000,R,ugm-3 (BAM)
02-01-2021,12:00,6.763,R,ugm-3 (Ref.eq),6.00225,R,ugm-3,33.34400,R,ugm-3,42.54731,R,ugm-3,27.44088,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2021,13:00,8.696,R,ugm-3 (Ref.eq),4.46596,R,ugm-3,24.30985,R,ugm-3,31.15756,R,ugm-3,36.87056,R,ugm-3,1.000,R,ugm-3 (BAM)
02-01-2021,14:00,6.763,R,ugm-3 (Ref.eq),6.53816,R,ugm-3,21.51582,R,ugm-3,31.54086,R,ugm-3,39.46497,R,ugm-3,1.000,R,ugm-3 (BAM)
02-01-2021,15:00,3.865,R,ugm-3 (Ref.eq),6.43098,R,ugm-3,18.17563,R,ugm-3,28.03632,R,ugm-3,39.01594,R,ugm-3,1.000,R,ugm-3 (BAM)
02-01-2021,16:00,5.797,R,ugm-3 (Ref.eq),4.25159,R,ugm-3,21.68158,R,ugm-3,28.20060,R,ugm-3,36.62110,R,ugm-3,-1.000,R,ugm-3 (BAM)
02-01-2021,17:00,5.797,R,ugm-3 (Ref.eq),3.60849,R,ugm-3,23.37951,R,ugm-3,28.91246,R,ugm-3,34.77507,R,ugm-3,0.000,R,ugm-3 (BAM)
02-01-2021,18:00,6.763,R,ugm-3 (Ref.eq),10.00374,R,ugm-3,37.06497,R,ugm-3,52.40383,R,ugm-3,26.29335,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2021,19:00,4.831,R,ugm-3 (Ref.eq),4.35877,R,ugm-3,28.30729,R,ugm-3,34.99065,R,ugm-3,32.87916,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2021,20:00,5.797,R,ugm-3 (Ref.eq),3.46558,R,ugm-3,23.92719,R,ugm-3,29.24101,R,ugm-3,35.87271,R,ugm-3,1.000,R,ugm-3 (BAM)
02-01-2021,21:00,3.865,R,ugm-3 (Ref.eq),3.25122,R,ugm-3,20.86086,R,ugm-3,25.84599,R,ugm-3,41.66024,R,ugm-3,1.000,R,ugm-3 (BAM)
02-01-2021,22:00,4.831,R,ugm-3 (Ref.eq),1.42911,R,ugm-3,16.64564,R,ugm-3,18.83691,R,ugm-3,44.05508,R,ugm-3,1.000,R,ugm-3 (BAM)
02-01-2021,23:00,8.696,R,ugm-3 (Ref.eq),1.50056,R,ugm-3,17.46697,R,ugm-3,19.76780,R,ugm-3,43.35658,R,ugm-3,0.000,R,ugm-3 (BAM)
02-01-2021,24:00,9.662,R,ugm-3 (Ref.eq),1.39338,R,ugm-3,14.56484,R,ugm-3,16.70133,R,ugm-3,46.25035,R,ugm-3,3.000,R,ugm-3 (BAM)
03-01-2021,01:00,6.763,R,ugm-3 (Ref.eq),0.47608,R,ugm-3,12.54994,R,ugm-3,13.27991,R,ugm-3,48.56203,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2021,02:00,6.763,R,ugm-3 (Ref.eq),0.47608,R,ugm-3,12.03918,R,ugm-3,12.76915,R,ugm-3,43.83888,R,ugm-3,0.000,R,ugm-3 (BAM)
03-01-2021,03:00,3.865,R,ugm-3 (Ref.eq),0.49988,R,ugm-3,11.10884,R,ugm-3,11.87531,R,ugm-3,40.06368,R,ugm-3,0.000,R,ugm-3 (BAM)
03-01-2021,04:00,1.932,R,ugm-3 (Ref.eq),0.57129,R,ugm-3,12.42219,R,ugm-3,13.29816,R,ugm-3,40.16346,R,ugm-3,3.000,R,ugm-3 (BAM)
03-01-2021,05:00,1.932,R,ugm-3 (Ref.eq),0.57129,R,ugm-3,11.49187,R,ugm-3,12.36783,R,ugm-3,41.66024,R,ugm-3,0.000,R,ugm-3 (BAM)
03-01-2021,06:00,1.932,R,ugm-3 (Ref.eq),0.49988,R,ugm-3,11.21829,R,ugm-3,11.98476,R,ugm-3,41.16131,R,ugm-3,0.000,R,ugm-3 (BAM)
03-01-2021,07:00,4.831,R,ugm-3 (Ref.eq),0.71411,R,ugm-3,12.91462,R,ugm-3,14.00958,R,ugm-3,38.31744,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2021,08:00,4.831,R,ugm-3 (Ref.eq),1.03547,R,ugm-3,15.15814,R,ugm-3,16.74583,R,ugm-3,36.22196,R,ugm-3,1.000,R,ugm-3 (BAM)
03-01-2021,09:00,3.865,R,ugm-3 (Ref.eq),2.82075,R,ugm-3,20.62948,R,ugm-3,24.95456,R,ugm-3,31.88131,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2021,10:00,0.966,R,ugm-3 (Ref.eq),3.10639,R,ugm-3,25.11674,R,ugm-3,29.87981,R,ugm-3,29.48647,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2021,11:00,1.932,R,ugm-3 (Ref.eq),11.17587,R,ugm-3,36.43960,R,ugm-3,53.57570,R,ugm-3,23.20001,R,ugm-3,-1.000,R,ugm-3 (BAM)
03-01-2021,12:00,3.865,R,ugm-3 (Ref.eq),8.17660,R,ugm-3,40.65535,R,ugm-3,53.19262,R,ugm-3,18.06109,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2021,13:00,11.594,R,ugm-3 (Ref.eq),8.99783,R,ugm-3,34.47090,R,ugm-3,48.26738,R,ugm-3,26.49292,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2021,14:00,12.561,R,ugm-3 (Ref.eq),4.24898,R,ugm-3,31.51882,R,ugm-3,38.03382,R,ugm-3,34.57550,R,ugm-3,1.000,R,ugm-3 (BAM)
03-01-2021,15:00,7.730,R,ugm-3 (Ref.eq),4.39180,R,ugm-3,27.03128,R,ugm-3,33.76528,R,ugm-3,35.02454,R,ugm-3,0.000,R,ugm-3 (BAM)
03-01-2021,16:00,8.696,R,ugm-3 (Ref.eq),5.07021,R,ugm-3,29.27457,R,ugm-3,37.04877,R,ugm-3,33.67744,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2021,17:00,8.696,R,ugm-3 (Ref.eq),4.92738,R,ugm-3,30.15026,R,ugm-3,37.70547,R,ugm-3,33.82712,R,ugm-3,8.000,R,ugm-3 (BAM)
03-01-2021,18:00,9.662,R,ugm-3 (Ref.eq),4.32039,R,ugm-3,25.60848,R,ugm-3,32.23298,R,ugm-3,36.92045,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2021,19:00,11.594,R,ugm-3 (Ref.eq),11.67575,R,ugm-3,40.16057,R,ugm-3,58.06314,R,ugm-3,26.69249,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2021,20:00,10.628,R,ugm-3 (Ref.eq),8.71218,R,ugm-3,48.09759,R,ugm-3,61.45609,R,ugm-3,18.21076,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2021,21:00,10.628,R,ugm-3 (Ref.eq),8.46224,R,ugm-3,34.58070,R,ugm-3,47.55596,R,ugm-3,29.48647,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2021,22:00,12.561,R,ugm-3 (Ref.eq),2.21375,R,ugm-3,17.67472,R,ugm-3,21.06910,R,ugm-3,43.90540,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2021,23:00,10.628,R,ugm-3 (Ref.eq),2.82075,R,ugm-3,20.30113,R,ugm-3,24.62621,R,ugm-3,39.91400,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2021,24:00,10.628,R,ugm-3 (Ref.eq),1.85670,R,ugm-3,18.82418,R,ugm-3,21.67107,R,ugm-3,37.96819,R,ugm-3,2.000,R,ugm-3 (BAM)
04-01-2021,01:00,7.730,R,ugm-3 (Ref.eq),0.71367,R,ugm-3,12.83379,R,ugm-3,13.92808,R,ugm-3,41.04490,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2021,02:00,8.696,R,ugm-3 (Ref.eq),0.85641,R,ugm-3,15.45889,R,ugm-3,16.77203,R,ugm-3,39.18224,R,ugm-3,-1.000,R,ugm-3 (BAM)
04-01-2021,03:00,7.730,R,ugm-3 (Ref.eq),0.92778,R,ugm-3,17.99288,R,ugm-3,19.41545,R,ugm-3,37.02024,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2021,04:00,13.527,R,ugm-3 (Ref.eq),0.82073,R,ugm-3,15.36776,R,ugm-3,16.62619,R,ugm-3,38.91615,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2021,05:00,12.561,R,ugm-3 (Ref.eq),0.85641,R,ugm-3,20.45404,R,ugm-3,21.76718,R,ugm-3,37.21981,R,ugm-3,1.000,R,ugm-3 (BAM)
04-01-2021,06:00,7.730,R,ugm-3 (Ref.eq),1.03483,R,ugm-3,19.14133,R,ugm-3,20.72804,R,ugm-3,39.51486,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2021,07:00,15.459,R,ugm-3 (Ref.eq),4.81730,R,ugm-3,34.17905,R,ugm-3,41.56546,R,ugm-3,28.48862,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2021,08:00,13.527,R,ugm-3 (Ref.eq),7.42221,R,ugm-3,35.98220,R,ugm-3,47.36275,R,ugm-3,29.48647,R,ugm-3,2.000,R,ugm-3 (BAM)
04-01-2021,09:00,11.594,R,ugm-3 (Ref.eq),23.97943,R,ugm-3,52.59779,R,ugm-3,89.36575,R,ugm-3,17.41248,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2021,10:00,14.493,R,ugm-3 (Ref.eq),12.66771,R,ugm-3,27.17353,R,ugm-3,46.59707,R,ugm-3,32.48002,R,ugm-3,1.000,R,ugm-3 (BAM)
04-01-2021,11:00,14.493,R,ugm-3 (Ref.eq),7.27947,R,ugm-3,23.45796,R,ugm-3,34.61966,R,ugm-3,36.42153,R,ugm-3,1.000,R,ugm-3 (BAM)
04-01-2021,12:00,13.527,R,ugm-3 (Ref.eq),6.31601,R,ugm-3,21.81783,R,ugm-3,31.50225,R,ugm-3,39.81422,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2021,13:00,16.425,R,ugm-3 (Ref.eq),6.38738,R,ugm-3,21.65371,R,ugm-3,31.44756,R,ugm-3,42.15916,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2021,14:00,9.662,R,ugm-3 (Ref.eq),9.31344,R,ugm-3,28.87110,R,ugm-3,43.15151,R,ugm-3,35.62325,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2021,15:00,9.662,R,ugm-3 (Ref.eq),11.16899,R,ugm-3,27.61202,R,ugm-3,44.73757,R,ugm-3,36.82067,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2021,16:00,10.628,R,ugm-3 (Ref.eq),10.16985,R,ugm-3,27.99549,R,ugm-3,43.58905,R,ugm-3,38.16776,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2021,17:00,17.392,R,ugm-3 (Ref.eq),10.74079,R,ugm-3,30.94847,R,ugm-3,47.41744,R,ugm-3,37.21981,R,ugm-3,2.000,R,ugm-3 (BAM)
04-01-2021,18:00,12.561,R,ugm-3 (Ref.eq),8.56408,R,ugm-3,22.36331,R,ugm-3,35.49472,R,ugm-3,40.21336,R,ugm-3,0.000,R,ugm-3 (BAM)
04-01-2021,19:00,16.425,R,ugm-3 (Ref.eq),10.20553,R,ugm-3,28.21424,R,ugm-3,43.86250,R,ugm-3,38.91615,R,ugm-3,0.000,R,ugm-3 (BAM)
04-01-2021,20:00,10.628,R,ugm-3 (Ref.eq),6.13759,R,ugm-3,25.31819,R,ugm-3,34.72904,R,ugm-3,43.75572,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2021,21:00,9.662,R,ugm-3 (Ref.eq),3.21153,R,ugm-3,22.96834,R,ugm-3,27.89261,R,ugm-3,43.50626,R,ugm-3,2.000,R,ugm-3 (BAM)
04-01-2021,22:00,7.730,R,ugm-3 (Ref.eq),7.60063,R,ugm-3,27.94245,R,ugm-3,39.59657,R,ugm-3,40.76217,R,ugm-3,-2.000,R,ugm-3 (BAM)
04-01-2021,23:00,8.696,R,ugm-3 (Ref.eq),5.35255,R,ugm-3,26.08438,R,ugm-3,34.29151,R,ugm-3,41.85981,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2021,24:00,8.696,R,ugm-3 (Ref.eq),3.60405,R,ugm-3,20.83512,R,ugm-3,26.36125,R,ugm-3,46.05078,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2021,01:00,10.628,R,ugm-3 (Ref.eq),0.57059,R,ugm-3,11.51423,R,ugm-3,12.38912,R,ugm-3,52.95257,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2021,02:00,7.730,R,ugm-3 (Ref.eq),0.76078,R,ugm-3,13.55467,R,ugm-3,14.72119,R,ugm-3,52.22082,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2021,03:00,9.662,R,ugm-3 (Ref.eq),0.53493,R,ugm-3,12.02439,R,ugm-3,12.84460,R,ugm-3,53.83401,R,ugm-3,1.000,R,ugm-3 (BAM)
05-01-2021,04:00,7.730,R,ugm-3 (Ref.eq),0.67757,R,ugm-3,9.23675,R,ugm-3,10.27568,R,ugm-3,56.72777,R,ugm-3,-1.000,R,ugm-3 (BAM)
05-01-2021,05:00,12.561,R,ugm-3 (Ref.eq),0.49926,R,ugm-3,11.47784,R,ugm-3,12.24336,R,ugm-3,53.68433,R,ugm-3,0.000,R,ugm-3 (BAM)
05-01-2021,06:00,9.662,R,ugm-3 (Ref.eq),2.67463,R,ugm-3,21.09624,R,ugm-3,25.19728,R,ugm-3,49.24390,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2021,07:00,11.594,R,ugm-3 (Ref.eq),5.81286,R,ugm-3,25.79483,R,ugm-3,34.70775,R,ugm-3,39.16561,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2021,08:00,6.763,R,ugm-3 (Ref.eq),7.70293,R,ugm-3,25.57500,R,ugm-3,37.38599,R,ugm-3,30.98324,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2021,09:00,8.696,R,ugm-3 (Ref.eq),11.03135,R,ugm-3,36.21295,R,ugm-3,53.12746,R,ugm-3,24.24776,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2021,10:00,10.628,R,ugm-3 (Ref.eq),23.07312,R,ugm-3,46.88182,R,ugm-3,82.26010,R,ugm-3,17.86152,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2021,11:00,10.628,R,ugm-3 (Ref.eq),18.50842,R,ugm-3,34.36806,R,ugm-3,62.74724,R,ugm-3,26.29335,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2021,12:00,8.696,R,ugm-3 (Ref.eq),16.90364,R,ugm-3,30.37906,R,ugm-3,56.29761,R,ugm-3,25.49507,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2021,13:00,8.696,R,ugm-3 (Ref.eq),15.86945,R,ugm-3,33.27658,R,ugm-3,57.60940,R,ugm-3,25.84432,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2021,14:00,7.730,R,ugm-3 (Ref.eq),18.08048,R,ugm-3,37.15589,R,ugm-3,64.87890,R,ugm-3,27.44088,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2021,15:00,11.594,R,ugm-3 (Ref.eq),17.75952,R,ugm-3,37.92130,R,ugm-3,65.15219,R,ugm-3,25.44518,R,ugm-3,1.000,R,ugm-3 (BAM)
05-01-2021,16:00,10.628,R,ugm-3 (Ref.eq),9.45035,R,ugm-3,31.47694,R,ugm-3,45.96727,R,ugm-3,28.43873,R,ugm-3,-1.000,R,ugm-3 (BAM)
05-01-2021,17:00,8.696,R,ugm-3 (Ref.eq),9.84263,R,ugm-3,32.84314,R,ugm-3,47.93496,R,ugm-3,35.12432,R,ugm-3,1.000,R,ugm-3 (BAM)
05-01-2021,18:00,7.730,R,ugm-3 (Ref.eq),14.30034,R,ugm-3,32.23908,R,ugm-3,54.16596,R,ugm-3,32.92905,R,ugm-3,0.000,R,ugm-3 (BAM)
05-01-2021,19:00,9.662,R,ugm-3 (Ref.eq),9.12939,R,ugm-3,33.82743,R,ugm-3,47.82564,R,ugm-3,39.56475,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2021,20:00,8.696,R,ugm-3 (Ref.eq),10.16358,R,ugm-3,30.87525,R,ugm-3,46.45920,R,ugm-3,37.66884,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2021,21:00,9.662,R,ugm-3 (Ref.eq),4.63602,R,ugm-3,21.86021,R,ugm-3,28.96868,R,ugm-3,36.32174,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2021,22:00,6.763,R,ugm-3 (Ref.eq),4.56470,R,ugm-3,21.09505,R,ugm-3,28.09415,R,ugm-3,32.97894,R,ugm-3,0.000,R,ugm-3 (BAM)
05-01-2021,23:00,10.628,R,ugm-3 (Ref.eq),8.13087,R,ugm-3,20.60086,R,ugm-3,33.06802,R,ugm-3,26.04389,R,ugm-3,-3.000,R,ugm-3 (BAM)
05-01-2021,24:00,5.797,R,ugm-3 (Ref.eq),8.55881,R,ugm-3,24.26267,R,ugm-3,37.38599,R,ugm-3,22.45163,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2021,01:00,3.865,R,ugm-3 (Ref.eq),1.56815,R,ugm-3,18.57129,R,ugm-3,20.97575,R,ugm-3,29.80245,R,ugm-3,1.000,R,ugm-3 (BAM)
06-01-2021,02:00,3.865,R,ugm-3 (Ref.eq),1.33055,R,ugm-3,19.44543,R,ugm-3,21.48558,R,ugm-3,30.13507,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2021,03:00,3.865,R,ugm-3 (Ref.eq),0.92663,R,ugm-3,17.69771,R,ugm-3,19.11852,R,ugm-3,31.83142,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2021,04:00,4.831,R,ugm-3 (Ref.eq),1.21175,R,ugm-3,21.30274,R,ugm-3,23.16073,R,ugm-3,25.94410,R,ugm-3,1.000,R,ugm-3 (BAM)
06-01-2021,05:00,9.662,R,ugm-3 (Ref.eq),1.17611,R,ugm-3,20.64727,R,ugm-3,22.45061,R,ugm-3,32.03099,R,ugm-3,0.000,R,ugm-3 (BAM)
06-01-2021,06:00,6.763,R,ugm-3 (Ref.eq),1.21175,R,ugm-3,22.01285,R,ugm-3,23.87084,R,ugm-3,31.23271,R,ugm-3,1.000,R,ugm-3 (BAM)
06-01-2021,07:00,5.797,R,ugm-3 (Ref.eq),3.52833,R,ugm-3,28.29319,R,ugm-3,33.70323,R,ugm-3,21.90281,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2021,08:00,4.831,R,ugm-3 (Ref.eq),12.01058,R,ugm-3,41.50695,R,ugm-3,59.92292,R,ugm-3,14.86797,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2021,09:00,5.797,R,ugm-3 (Ref.eq),31.07783,R,ugm-3,61.26896,R,ugm-3,108.92096,R,ugm-3,4.73979,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2021,10:00,11.594,R,ugm-3 (Ref.eq),23.73605,R,ugm-3,52.04207,R,ugm-3,88.43683,R,ugm-3,7.33420,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2021,11:00,7.730,R,ugm-3 (Ref.eq),17.71294,R,ugm-3,42.37735,R,ugm-3,69.53680,R,ugm-3,13.42108,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2021,12:00,5.797,R,ugm-3 (Ref.eq),13.50745,R,ugm-3,38.01005,R,ugm-3,58.72118,R,ugm-3,18.51012,R,ugm-3,1.000,R,ugm-3 (BAM)
06-01-2021,13:00,6.763,R,ugm-3 (Ref.eq),22.52430,R,ugm-3,48.87462,R,ugm-3,83.41139,R,ugm-3,10.17807,R,ugm-3,4.000,R,ugm-3 (BAM)
06-01-2021,14:00,10.628,R,ugm-3 (Ref.eq),23.48657,R,ugm-3,44.83181,R,ugm-3,80.84405,R,ugm-3,10.57721,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2021,15:00,10.628,R,ugm-3 (Ref.eq),28.93944,R,ugm-3,49.19833,R,ugm-3,93.57152,R,ugm-3,7.38409,R,ugm-3,14.000,R,ugm-3 (BAM)
06-01-2021,16:00,11.594,R,ugm-3 (Ref.eq),29.58096,R,ugm-3,51.49215,R,ugm-3,96.84898,R,ugm-3,5.28861,R,ugm-3,15.000,R,ugm-3 (BAM)
