Data supplied by UK-AIR on 22/2/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Newcastle Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Black Carbon (880nm)",status,unit,"Blue Particulate matter (470nm)",status,unit,"Infra Red Particulate matter (950nm)",status,unit,"Red Particulate matter (660nm)",status,unit,"UV Particulate Matter (UV-BC)",status,unit,"UV Particulate Matter (370nm)",status,unit,"Yellow Particulate matter (590nm)",status,unit
02-01-2025,01:00,0.966,R,ugm-3 (Ref.eq),0.81941,R,ugm-3,6.91035,R,ugm-3,8.16675,R,ugm-3,53.48476,R,ugm-3,7.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.20,P,ugm-3,0.10,P,ugm-3,0.20,P,ugm-3,,,,0.20,P,ugm-3,0.20,P,ugm-3
02-01-2025,02:00,2.899,R,ugm-3 (Ref.eq),0.43127,R,ugm-3,6.17927,R,ugm-3,6.84053,R,ugm-3,53.55128,R,ugm-3,6.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.10,P,ugm-3,0.10,P,ugm-3
02-01-2025,03:00,1.932,R,ugm-3 (Ref.eq),0.54987,R,ugm-3,7.00953,R,ugm-3,7.85265,R,ugm-3,52.43702,R,ugm-3,1.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.20,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.20,P,ugm-3,0.10,P,ugm-3
02-01-2025,04:00,0.966,R,ugm-3 (Ref.eq),0.58221,R,ugm-3,4.44709,R,ugm-3,5.33980,R,ugm-3,57.12691,R,ugm-3,-1.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.10,P,ugm-3,0.10,P,ugm-3
02-01-2025,05:00,5.797,R,ugm-3 (Ref.eq),0.61456,R,ugm-3,5.33982,R,ugm-3,6.28212,R,ugm-3,57.07702,R,ugm-3,1.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.10,P,ugm-3,0.10,P,ugm-3
02-01-2025,06:00,4.831,R,ugm-3 (Ref.eq),1.16442,R,ugm-3,7.11425,R,ugm-3,8.89967,R,ugm-3,55.53035,R,ugm-3,2.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.10,P,ugm-3,0.10,P,ugm-3
02-01-2025,07:00,4.831,R,ugm-3 (Ref.eq),3.59029,R,ugm-3,17.26765,R,ugm-3,22.77268,R,ugm-3,47.79702,R,ugm-3,5.000,R,ugm-3 (BAM),0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.30,P,ugm-3,0.30,P,ugm-3
02-01-2025,08:00,4.831,R,ugm-3 (Ref.eq),7.24527,R,ugm-3,26.89756,R,ugm-3,38.00682,R,ugm-3,40.41293,R,ugm-3,5.000,R,ugm-3 (BAM),0.20,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,,,,0.20,P,ugm-3,0.20,P,ugm-3
02-01-2025,09:00,12.561,R,ugm-3 (Ref.eq),7.69810,R,ugm-3,33.42767,R,ugm-3,45.23125,R,ugm-3,36.42153,R,ugm-3,4.000,R,ugm-3 (BAM),0.20,P,ugm-3,0.30,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,,,,0.30,P,ugm-3,0.20,P,ugm-3
02-01-2025,10:00,3.865,R,ugm-3 (Ref.eq),7.05120,R,ugm-3,27.09043,R,ugm-3,37.90212,R,ugm-3,41.90970,R,ugm-3,4.000,R,ugm-3 (BAM),0.40,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.40,P,ugm-3,0.40,P,ugm-3
02-01-2025,11:00,5.797,R,ugm-3 (Ref.eq),5.17519,R,ugm-3,21.74783,R,ugm-3,29.68301,R,ugm-3,44.90325,R,ugm-3,2.000,R,ugm-3 (BAM),0.20,P,ugm-3,0.30,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,,,,0.30,P,ugm-3,0.20,P,ugm-3
02-01-2025,12:00,3.865,R,ugm-3 (Ref.eq),6.27492,R,ugm-3,20.84686,R,ugm-3,30.46828,R,ugm-3,45.30239,R,ugm-3,3.000,R,ugm-3 (BAM),0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.40,P,ugm-3,0.30,P,ugm-3
02-01-2025,13:00,6.763,R,ugm-3 (Ref.eq),10.31804,R,ugm-3,23.86127,R,ugm-3,39.68205,R,ugm-3,47.04863,R,ugm-3,5.000,R,ugm-3 (BAM),0.30,P,ugm-3,0.40,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.40,P,ugm-3,0.30,P,ugm-3
02-01-2025,14:00,9.662,R,ugm-3 (Ref.eq),4.04312,R,ugm-3,17.88209,R,ugm-3,24.08146,R,ugm-3,54.58240,R,ugm-3,4.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
02-01-2025,15:00,6.763,R,ugm-3 (Ref.eq),3.10512,R,ugm-3,17.54041,R,ugm-3,22.30152,R,ugm-3,52.68648,R,ugm-3,2.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
02-01-2025,16:00,4.831,R,ugm-3 (Ref.eq),4.81940,R,ugm-3,24.80622,R,ugm-3,32.19586,R,ugm-3,45.00304,R,ugm-3,1.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
02-01-2025,17:00,8.696,R,ugm-3 (Ref.eq),5.49864,R,ugm-3,29.57568,R,ugm-3,38.00682,R,ugm-3,39.06583,R,ugm-3,7.000,R,ugm-3 (BAM),0.40,P,ugm-3,0.50,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.50,P,ugm-3,0.40,P,ugm-3
02-01-2025,18:00,4.831,R,ugm-3 (Ref.eq),8.37735,R,ugm-3,31.96737,R,ugm-3,44.81245,R,ugm-3,31.33249,R,ugm-3,8.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
02-01-2025,19:00,3.865,R,ugm-3 (Ref.eq),6.59837,R,ugm-3,28.25591,R,ugm-3,38.37328,R,ugm-3,33.57765,R,ugm-3,7.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
02-01-2025,20:00,3.865,R,ugm-3 (Ref.eq),5.98382,R,ugm-3,25.11484,R,ugm-3,34.28990,R,ugm-3,38.16776,R,ugm-3,4.000,R,ugm-3 (BAM),0.50,P,ugm-3,0.60,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,,,,0.70,P,ugm-3,0.50,P,ugm-3
02-01-2025,21:00,4.831,R,ugm-3 (Ref.eq),7.11589,R,ugm-3,26.10127,R,ugm-3,37.01215,R,ugm-3,35.87271,R,ugm-3,2.000,R,ugm-3 (BAM),0.50,P,ugm-3,0.70,P,ugm-3,0.50,P,ugm-3,0.50,P,ugm-3,,,,0.80,P,ugm-3,0.60,P,ugm-3
02-01-2025,22:00,8.696,R,ugm-3 (Ref.eq),3.16981,R,ugm-3,16.39420,R,ugm-3,21.25450,R,ugm-3,41.66024,R,ugm-3,3.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
02-01-2025,23:00,8.696,R,ugm-3 (Ref.eq),2.49056,R,ugm-3,13.19526,R,ugm-3,17.01407,R,ugm-3,43.90540,R,ugm-3,4.000,R,ugm-3 (BAM),0.30,P,ugm-3,0.40,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.60,P,ugm-3,0.40,P,ugm-3
02-01-2025,24:00,5.797,R,ugm-3 (Ref.eq),2.71698,R,ugm-3,11.90578,R,ugm-3,16.07175,R,ugm-3,44.15486,R,ugm-3,5.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
03-01-2025,01:00,7.730,R,ugm-3 (Ref.eq),1.20795,R,ugm-3,8.96991,R,ugm-3,10.82208,R,ugm-3,48.16289,R,ugm-3,14.000,R,ugm-3 (BAM),0.30,P,ugm-3,0.40,P,ugm-3,0.30,P,ugm-3,0.30,P,ugm-3,,,,0.50,P,ugm-3,0.30,P,ugm-3
03-01-2025,02:00,3.865,R,ugm-3 (Ref.eq),0.64712,R,ugm-3,5.29156,R,ugm-3,6.28379,R,ugm-3,60.00405,R,ugm-3,6.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
03-01-2025,03:00,3.865,R,ugm-3 (Ref.eq),0.58240,R,ugm-3,3.45328,R,ugm-3,4.34629,R,ugm-3,65.60864,R,ugm-3,2.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
03-01-2025,04:00,3.865,R,ugm-3 (Ref.eq),0.48534,R,ugm-3,1.61225,R,ugm-3,2.35642,R,ugm-3,69.00133,R,ugm-3,1.000,R,ugm-3 (BAM),0.00,P,ugm-3,0.00,P,ugm-3,0.00,P,ugm-3,0.00,P,ugm-3,,,,0.00,P,ugm-3,0.00,P,ugm-3
03-01-2025,05:00,2.899,R,ugm-3 (Ref.eq),0.42063,R,ugm-3,2.44458,R,ugm-3,3.08953,R,ugm-3,67.00563,R,ugm-3,4.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.10,P,ugm-3,0.10,P,ugm-3
03-01-2025,06:00,4.831,R,ugm-3 (Ref.eq),0.93832,R,ugm-3,3.32647,R,ugm-3,4.76520,R,ugm-3,63.11401,R,ugm-3,5.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.10,P,ugm-3,0.10,P,ugm-3
03-01-2025,07:00,4.831,R,ugm-3 (Ref.eq),3.10616,R,ugm-3,11.94169,R,ugm-3,16.70440,R,ugm-3,55.43057,R,ugm-3,0.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.10,P,ugm-3,0.10,P,ugm-3
03-01-2025,08:00,3.865,R,ugm-3 (Ref.eq),4.72395,R,ugm-3,20.66720,R,ugm-3,27.91049,R,ugm-3,46.74927,R,ugm-3,-2.000,R,ugm-3 (BAM),0.10,P,ugm-3,0.20,P,ugm-3,0.10,P,ugm-3,0.10,P,ugm-3,,,,0.20,P,ugm-3,0.20,P,ugm-3
03-01-2025,09:00,7.730,R,ugm-3 (Ref.eq),5.30635,R,ugm-3,25.37724,R,ugm-3,33.51353,R,ugm-3,42.10927,R,ugm-3,0.000,R,ugm-3 (BAM),0.20,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,0.20,P,ugm-3,,,,0.20,P,ugm-3,0.20,P,ugm-3
03-01-2025,10:00,3.865,R,ugm-3 (Ref.eq),7.40948,R,ugm-3,29.85013,R,ugm-3,41.21117,R,ugm-3,36.22196,R,ugm-3,1.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
03-01-2025,11:00,1.932,R,ugm-3 (Ref.eq),11.42160,R,ugm-3,29.56317,R,ugm-3,47.07604,R,ugm-3,36.47142,R,ugm-3,6.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
03-01-2025,12:00,1.932,R,ugm-3 (Ref.eq),7.86246,R,ugm-3,24.02381,R,ugm-3,36.07941,R,ugm-3,42.65809,R,ugm-3,4.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
03-01-2025,13:00,1.932,R,ugm-3 (Ref.eq),11.55102,R,ugm-3,34.60121,R,ugm-3,52.31252,R,ugm-3,36.42153,R,ugm-3,1.000,R,ugm-3 (BAM),,,,,,,,,,,,,,,,,,,,,
03-01-2025,14:00,3.865,R,ugm-3 (Ref.eq),7.63597,R,ugm-3,26.62278,R,ugm-3,38.33110,R,ugm-3,43.90540,R,ugm-3,2.000,R,ugm-3 (BAM),0.40,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,0.40,P,ugm-3,,,,0.40,P,ugm-3,0.40,P,ugm-3
03-01-2025,15:00,4.831,R,ugm-3 (Ref.eq),9.18905,R,ugm-3,34.13839,R,ugm-3,48.22806,R,ugm-3,31.78152,R,ugm-3,3.000,R,ugm-3 (BAM),0.70,P,ugm-3,0.80,P,ugm-3,0.70,P,ugm-3,0.70,P,ugm-3,,,,0.80,P,ugm-3,0.80,P,ugm-3
03-01-2025,16:00,9.662,R,ugm-3 (Ref.eq),7.83010,R,ugm-3,40.25417,R,ugm-3,52.26016,R,ugm-3,28.33894,R,ugm-3,3.000,R,ugm-3 (BAM),0.60,P,ugm-3,0.80,P,ugm-3,0.60,P,ugm-3,0.70,P,ugm-3,,,,0.80,P,ugm-3,0.70,P,ugm-3
03-01-2025,17:00,12.561,R,ugm-3 (Ref.eq),8.73606,R,ugm-3,47.08633,R,ugm-3,60.48145,R,ugm-3,21.90281,R,ugm-3,6.000,R,ugm-3 (BAM),0.80,P,ugm-3,1.00,P,ugm-3,0.80,P,ugm-3,0.80,P,ugm-3,,,,1.20,P,ugm-3,0.90,P,ugm-3
03-01-2025,18:00,5.797,R,ugm-3 (Ref.eq),18.73400,R,ugm-3,52.96415,R,ugm-3,81.68923,R,ugm-3,17.51227,R,ugm-3,7.000,R,ugm-3 (BAM),0.90,P,ugm-3,1.10,P,ugm-3,0.90,P,ugm-3,0.90,P,ugm-3,,,,1.30,P,ugm-3,1.00,P,ugm-3
03-01-2025,19:00,13.527,R,ugm-3 (Ref.eq),27.53478,R,ugm-3,64.39550,R,ugm-3,106.61491,R,ugm-3,6.48603,R,ugm-3,9.000,R,ugm-3 (BAM),1.90,P,ugm-3,2.60,P,ugm-3,1.90,P,ugm-3,2.00,P,ugm-3,,,,3.10,P,ugm-3,2.20,P,ugm-3
03-01-2025,20:00,28.986,R,ugm-3 (Ref.eq),65.09986,R,ugm-3,76.70365,R,ugm-3,176.52204,R,ugm-3,3.49248,R,ugm-3,19.000,R,ugm-3 (BAM),3.60,P,ugm-3,4.50,P,ugm-3,3.60,P,ugm-3,3.80,P,ugm-3,,,,4.90,P,ugm-3,3.90,P,ugm-3
03-01-2025,21:00,19.324,R,ugm-3 (Ref.eq),31.64397,R,ugm-3,66.78741,R,ugm-3,115.30748,R,ugm-3,4.09119,R,ugm-3,16.000,R,ugm-3 (BAM),2.60,P,ugm-3,3.20,P,ugm-3,2.70,P,ugm-3,2.80,P,ugm-3,,,,3.70,P,ugm-3,2.90,P,ugm-3
03-01-2025,22:00,18.358,R,ugm-3 (Ref.eq),13.33059,R,ugm-3,55.27968,R,ugm-3,75.71963,R,ugm-3,6.48603,R,ugm-3,17.000,R,ugm-3 (BAM),2.30,P,ugm-3,3.10,P,ugm-3,2.30,P,ugm-3,2.50,P,ugm-3,,,,3.80,P,ugm-3,2.60,P,ugm-3
03-01-2025,23:00,22.223,R,ugm-3 (Ref.eq),11.32453,R,ugm-3,51.91471,R,ugm-3,69.27875,R,ugm-3,9.03054,R,ugm-3,17.000,R,ugm-3 (BAM),1.90,P,ugm-3,2.70,P,ugm-3,1.90,P,ugm-3,2.10,P,ugm-3,,,,3.40,P,ugm-3,2.20,P,ugm-3
03-01-2025,24:00,19.324,R,ugm-3 (Ref.eq),25.98170,R,ugm-3,56.82753,R,ugm-3,96.66558,R,ugm-3,3.29291,R,ugm-3,14.000,R,ugm-3 (BAM),2.30,P,ugm-3,3.20,P,ugm-3,2.30,P,ugm-3,2.50,P,ugm-3,,,,3.90,P,ugm-3,2.70,P,ugm-3
04-01-2025,01:00,40.580,R,ugm-3 (Ref.eq),22.65664,R,ugm-3,53.25667,R,ugm-3,87.99636,R,ugm-3,3.39269,R,ugm-3,17.000,R,ugm-3 (BAM),2.40,P,ugm-3,3.30,P,ugm-3,2.40,P,ugm-3,2.60,P,ugm-3,,,,4.10,P,ugm-3,2.70,P,ugm-3
04-01-2025,02:00,17.392,R,ugm-3 (Ref.eq),4.96288,R,ugm-3,40.57884,R,ugm-3,48.18848,R,ugm-3,9.71241,R,ugm-3,13.000,R,ugm-3 (BAM),1.60,P,ugm-3,2.30,P,ugm-3,1.60,P,ugm-3,1.80,P,ugm-3,,,,2.90,P,ugm-3,1.90,P,ugm-3
04-01-2025,03:00,13.527,R,ugm-3 (Ref.eq),4.11056,R,ugm-3,41.04765,R,ugm-3,47.35042,R,ugm-3,7.63355,R,ugm-3,11.000,R,ugm-3 (BAM),1.50,P,ugm-3,2.10,P,ugm-3,1.50,P,ugm-3,1.60,P,ugm-3,,,,2.70,P,ugm-3,1.70,P,ugm-3
04-01-2025,04:00,10.628,R,ugm-3 (Ref.eq),2.71880,R,ugm-3,32.60114,R,ugm-3,36.76991,R,ugm-3,16.46453,R,ugm-3,11.000,R,ugm-3 (BAM),1.10,P,ugm-3,1.50,P,ugm-3,1.10,P,ugm-3,1.20,P,ugm-3,,,,2.00,P,ugm-3,1.30,P,ugm-3
04-01-2025,05:00,12.561,R,ugm-3 (Ref.eq),1.48887,R,ugm-3,20.13523,R,ugm-3,22.41812,R,ugm-3,34.37593,R,ugm-3,6.000,R,ugm-3 (BAM),0.60,P,ugm-3,0.80,P,ugm-3,0.50,P,ugm-3,0.60,P,ugm-3,,,,1.00,P,ugm-3,0.60,P,ugm-3
04-01-2025,06:00,9.662,R,ugm-3 (Ref.eq),4.27240,R,ugm-3,35.50925,R,ugm-3,42.06017,R,ugm-3,18.06109,R,ugm-3,6.000,R,ugm-3 (BAM),1.00,P,ugm-3,1.20,P,ugm-3,1.00,P,ugm-3,1.00,P,ugm-3,,,,1.50,P,ugm-3,1.10,P,ugm-3
04-01-2025,07:00,9.662,R,ugm-3 (Ref.eq),8.31822,R,ugm-3,47.27166,R,ugm-3,60.02609,R,ugm-3,13.22151,R,ugm-3,7.000,R,ugm-3 (BAM),0.70,P,ugm-3,0.90,P,ugm-3,0.70,P,ugm-3,0.80,P,ugm-3,,,,1.10,P,ugm-3,0.80,P,ugm-3
04-01-2025,08:00,6.763,R,ugm-3 (Ref.eq),10.71335,R,ugm-3,50.25128,R,ugm-3,66.67820,R,ugm-3,18.21076,R,ugm-3,3.000,R,ugm-3 (BAM),0.70,P,ugm-3,0.80,P,ugm-3,0.70,P,ugm-3,0.70,P,ugm-3,,,,0.90,P,ugm-3,0.80,P,ugm-3
